x,y,success
696.185,301.842,1
696.172,301.597,1
696.268,301.842,1
696.55,302.188,1
697.301,303.15,1
697.65,304.354,1
698.32,305.475,1
698.728,307.434,1
700.216,309.5,1
701.041,311.668,1
702.27,314.04,1
703.725,316.405,1
704.694,318.395,1
705.843,320.11,1
706.711,321.748,1
707.993,323.819,1
709.302,325.804,1
710.274,328.336,1
711.962,331.41,1
713.233,334.272,1
714.636,336.542,1
714.96,338.144,1
716.091,339.53,1
716.496,340.493,1
717.243,341.401,1
717.924,342.159,1
718.662,343.243,1
719.351,345.196,1
719.244,346.749,1
719.37,348.301,1
719.249,348.962,1
719.158,349.605,1
720.349,351.983,1
721.638,353.712,1
722.291,355.901,1
722.784,358.448,1
723.146,360.983,1
723.463,362.807,1
723.962,363.752,1
725.018,364.314,1
725.749,365.072,1
725.62,366.354,1
726.554,368.571,1
726.625,370.664,1
726.591,371.956,1
726.699,373.357,1
726.834,374.122,1
726.965,374.634,1
726.903,375.49,1
727.562,375.979,1
727.94,377.258,1
728.981,379.022,1
729.164,381.015,1
729.982,383.092,1
730.259,385.829,1
730.804,387.771,1
731.427,388.778,1
732.082,389.326,1
732.719,389.928,1
733.289,389.876,1
733.938,390.109,1
734.385,390.851,1
734.617,392.012,1
734.834,393.369,1
734.693,395.389,1
734.706,397.823,1
735.295,400.628,1
735.056,403.144,1
735.279,406.181,1
735.738,408.619,1
735.621,410.535,1
735.741,412.07,1
735.65,413.238,1
735.561,414.354,1
735.234,415.647,1
734.727,417.225,1
734.637,418.899,1
734.321,419.723,1
733.946,421.081,1
733.66,422.303,1
733.75,423.957,1
733.321,426.244,1
733.618,428.14,1
733.449,430.329,1
733.396,432.318,1
733.239,434.009,1
733.356,435.051,1
733.568,436.497,1
733.778,438.084,1
734.243,438.99,1
734.122,439.469,1
733.846,440.106,1
733.395,441.449,1
732.909,442.393,1
732.493,444.216,1
732.012,446.641,1
730.859,449.421,1
729.888,451.86,1
729.074,453.774,1
728.539,455.195,1
728.549,456.295,1
728.161,457.435,1
727.949,459.01,1
727.329,460.681,1
727.423,461.867,1
727.361,462.807,1
727.637,463.872,1
728.056,464.349,1
727.717,465.181,1
727.746,465.453,1
727.233,465.347,1
726.8,465.186,1
726.545,465.25,1
726.449,465.257,1
727.062,465.065,1
727.46,465.272,1
727.97,465.118,1
727.729,464.757,1
727.791,463.894,1
727.487,464.067,1
727.795,464.039,1
727.988,464.51,1
728.434,464.689,1
728.442,463.875,1
729.063,462.295,1
729.464,460.048,1
729.655,457.854,1
729.899,455.273,1
730.838,452.934,1
731.908,450.777,1
732.583,448.372,1
732.958,446.801,1
733.911,444.182,1
734.507,442.205,1
735.54,439.719,1
736.782,436.943,1
737.5,434.133,1
737.663,432.08,1
737.964,430.696,1
737.704,429.138,1
737.363,428.419,1
737.51,427.986,1
737.564,427.128,1
737.354,426.095,1
737.351,424.146,1
737.975,420.388,1
738.346,414.99,1
739.437,409.419,1
740.18,405.046,1
741.271,401.716,1
741.017,399.434,1
741.242,397.378,1
740.153,395.675,1
739.899,394.25,1
739.633,392.452,1
739.349,390.925,1
739.333,389.259,1
739.101,388.177,1
738.612,387.463,1
738.163,386.132,1
737.442,384.408,1
736.48,382.703,1
735.965,380.31,1
735.507,378.035,1
735.588,376.274,1
735.37,374.415,1
735.245,372.379,1
734.879,370.022,1
734.021,367.645,1
733.762,365.941,1
734.049,364.525,1
734.749,363.749,1
735.075,363.185,1
734.556,361.848,1
734.148,360.662,1
734.236,359.439,1
734.003,358.259,1
734.175,357.534,1
733.593,356.076,1
732.984,353.809,1
731.903,350.698,1
730.577,347.497,1
729.564,345.035,1
728.42,343.292,1
728.51,342.061,1
728.182,341.237,1
728.563,340.543,1
728.507,340.415,1
728.547,339.793,1
728.323,338.534,1
728.407,337.385,1
728.185,335.768,1
727.952,334.216,1
727.522,332.568,1
727.113,330.586,1
727.096,328.395,1
726.81,326.416,1
726.451,323.833,1
726.434,321.934,1
725.963,319.854,1
725.932,317.781,1
725.962,315.679,1
725.9,314.566,1
725.748,313.277,1
725.283,312.559,1
725.097,311.418,1
724.236,311.061,1
723.353,309.762,1
723.075,308.688,1
722.713,307.709,1
722.477,306.069,1
722.18,305.325,1
721.979,304.258,1
720.804,303.489,1
720.307,302.009,1
719.809,301.05,1
719.637,300.275,1
719.429,299.998,1
719.293,299.44,1
718.7,297.784,1
717.98,295.533,1
717.116,293.394,1
715.824,291.037,1
714.636,288.708,1
713.577,286.17,1
712.306,284.611,1
711.011,282.799,1
709.875,281.943,1
709.098,280.629,1
708.062,279.86,1
708.423,279.025,1
708.592,278.866,1
708.75,277.529,1
709.056,277.137,1
707.948,276.524,1
706.962,276.267,1
706.188,275.319,1
705.018,274.904,1
704.036,273.964,1
703.204,273.08,1
702.189,272.547,1
700.865,271.452,1
699.325,270.647,1
697.812,269.48,1
696.125,267.732,1
694.638,265.727,1
693.605,263.743,1
692.36,261.714,1
692,259.859,1
690.529,258.288,1
689.374,256.966,1
688.426,255.793,1
687.836,254.811,1
686.624,253.991,1
685.766,252.94,1
684.874,251.932,1
683.848,250.987,1
682.695,249.982,1
682.059,249.541,1
682.284,248.087,1
682.638,246.789,1
682.358,245.473,1
682.021,244.251,1
680.984,243.477,1
679.806,242.088,1
677.658,241.437,1
675.708,239.167,1
673.148,237.106,1
670.963,235.597,1
669.578,234,1
668.412,231.966,1
667.244,228.038,1
665.516,224.578,1
664.538,222.56,1
662.856,221.794,1
661.368,221.429,1
660.625,220.908,1
659.911,219.952,1
659.308,219.471,1
658.629,218.647,1
658.042,217.163,1
656.967,215.712,1
656.089,214.469,1
654.617,213.006,1
652.518,211.482,1
650.823,209.871,1
648.959,208.15,1
648.018,206.825,1
647.632,205.955,1
647.566,205.416,1
647.231,205.425,1
647.892,205.398,1
648.405,205.47,1
648.747,205.91,1
649.04,206.45,1
649.1,206.856,1
649.36,205.519,1
649.628,205.171,1
649.621,205.271,1
649.778,205.37,1
650.037,205.29,1
650.679,204.851,1
652.127,204.469,1
652.243,204.872,1
653.387,204.97,1
654.363,205.315,1
655.686,205.859,1
657.382,207.264,1
659.472,208.912,1
662.075,210.696,1
665.122,212.744,1
668.899,215.429,1
671.83,218.311,1
674.686,221.019,1
677.302,223.992,1
680.343,226.424,1
683.118,229.128,1
685.46,231.535,1
687.658,234.401,1
689.396,237.576,1
690.699,240.46,1
692.023,243.537,1
692.983,246.089,1
693.829,248.583,1
695.597,249.991,1
696.76,252.377,1
698.579,255.242,1
700.353,259.033,1
702.91,262.963,1
705.918,266.753,1
708.297,269.882,1
710.125,273.079,1
712.396,275.707,1
714.429,277.228,1
715.583,279.552,1
717.385,281.599,1
719.123,283.395,1
719.976,285.56,1
721.073,287.424,1
721.4,289.68,1
721.695,291.927,1
722.306,294.67,1
722.791,297.504,1
723.192,299.75,1
723.698,301.775,1
725.176,303.402,1
725.496,304.756,1
725.571,305.788,1
726.158,307.741,1
726.613,308.44,1
727.013,310.219,1
727.165,311.015,1
727.826,312.751,1
728.345,314.46,1
729.388,317.195,1
730.488,319.592,1
730.552,321.408,1
730.796,323.17,1
731.281,324.941,1
731.132,325.368,1
731.155,326.039,1
731.258,326.303,1
731.317,326.198,1
731.575,325.953,1
731.977,326.271,1
732.2,327.233,1
732.186,328.366,1
732.371,329.542,1
732.664,330.63,1
733.185,331.908,1
733.432,333.165,1
733.831,334.134,1
733.856,335.311,1
734.287,337.074,1
734.209,337.626,1
734.165,339.547,1
734.531,340.182,1
734.896,340.187,1
734.234,339.862,1
733.867,339.102,1
733.806,337.813,1
733.5,337.368,1
733.421,337.101,1
733.084,336.701,1
733.298,336.294,1
733.424,334.941,1
732.949,335.217,1
732.757,334.98,1
733.169,334.905,1
732.327,334.566,1
732.931,334.314,1
732.738,334.621,1
732.679,334.142,1
732.895,334.232,1
732.723,334.062,1
733.057,333.819,1
733.019,333.305,1
732.88,333.634,1
732.744,333.22,1
733.029,333.131,1
733.395,333.12,1
733.052,333.295,1
733.252,332.985,1
733.951,333.068,1
733.744,332.978,1
734.014,333.457,1
733.812,333.196,1
733.789,333.128,1
733.817,333.687,1
733.81,333.856,1
733.862,333.909,1
734.088,333.769,1
734.143,333.393,1
