x,y,success
654.854,424.535,1
655.009,424.641,1
654.375,423.903,1
654.634,424.832,1
654.061,424.698,1
654.149,425.102,1
653.822,425.1,1
654.067,425.08,1
654.051,425.373,1
653.673,426.018,1
654.695,425.642,1
655.469,426.097,1
655.658,425.73,1
655.673,425.507,1
655.811,425.466,1
655.99,425.537,1
656.042,425.581,1
656.597,425.57,1
656.863,425.866,1
656.758,426.321,1
657.147,426.572,1
657.564,426.408,1
657.545,426.49,1
657.83,426.826,1
658.899,426.955,1
658.714,427.518,1
658.831,427.633,1
658.993,429.296,1
659.408,429.952,1
659.534,431.439,1
659.301,432.929,1
660.025,434.361,1
661.057,435.337,1
661.575,437.105,1
662.153,437.949,1
661.854,439.272,1
661.936,440.507,1
661.737,441.166,1
662.361,442.516,1
662.311,443.514,1
662.164,445.015,1
662.031,446.35,1
662.325,448.019,1
661.919,449.791,1
661.588,451.819,1
661.806,453.622,1
661.028,457.301,1
661.153,459.969,1
661.296,461.944,1
660.69,464.517,1
660.439,466.557,1
660.518,467.684,1
660.246,469.543,1
660.533,470.263,1
661.428,471.89,1
661.678,472.529,1
662.463,472.816,1
662.837,473.6,1
663.22,474.652,1
664.213,476.236,1
664.658,478.068,1
665.018,479.917,1
664.753,482.417,1
664.964,485.197,1
664.787,488.231,1
663.582,491.873,1
662.912,494.845,1
661.848,498.534,1
661.368,501.56,1
660.62,504.263,1
660.601,505.694,1
659.686,507.087,1
659.233,508.035,1
658.357,509.049,1
658.011,510.044,1
657.621,510.603,1
657.554,511.643,1
657.515,511.972,1
657.327,512.543,1
657.077,514.423,1
656.975,515.504,1
657.056,516.638,1
656.571,517.657,1
656.546,519.435,1
655.607,521.231,1
655.202,523.019,1
654.63,524.796,1
654.177,526.604,1
654.059,527.301,1
653.116,528.6,1
652.347,529.63,1
651.606,531.037,1
650.823,531.812,1
649.524,533.675,1
648.905,534.609,1
647.344,536.065,1
646.62,537.264,1
645.845,538.279,1
644.799,539.533,1
644.819,540.488,1
644.793,541.252,1
644.594,541.961,1
644.941,542.355,1
644.285,543.642,1
643.787,544.636,1
642.064,546.841,1
642.177,549.021,1
640.888,551.654,1
640.628,552.988,1
639.414,554.833,1
638.496,555.789,1
638.296,556.484,1
638.855,555.658,1
638.699,555.034,1
639.094,554.057,1
639.385,552.706,1
639.346,551.964,1
639.127,550.942,1
639.892,549.782,1
639.741,549.897,1
639.326,549.97,1
639.696,550,1
640.146,549.827,1
640.922,550.022,1
641.382,550.378,1
641.684,549.9,1
643.2,549.038,1
643.455,548.383,1
644.421,546.674,1
644.94,545.62,1
646.133,544.556,1
646.18,543.63,1
646.469,541.768,1
646.779,539.092,1
647.259,537.082,1
647.898,535.191,1
648.422,534.433,1
648.896,531.821,1
649.599,529.781,1
649.593,527.532,1
651.047,524.708,1
651.188,522.517,1
651.761,519.371,1
652.821,517.061,1
653.049,514.759,1
653.835,512.885,1
654.944,510.609,1
656.137,508.346,1
657.122,505.737,1
658.123,504.176,1
658.77,501.961,1
659.272,499.961,1
659.382,499.116,1
659.061,498.777,1
659.057,497.425,1
658.466,496.919,1
658.31,496.861,1
657.989,495.214,1
658.031,494.365,1
658.629,492.268,1
658.659,490.411,1
658.419,488.282,1
658.442,486.661,1
658.458,484.775,1
658.112,484.016,1
658.547,482.461,1
658.676,480.744,1
659.489,478.532,1
660.027,476.215,1
660.795,474.019,1
661.004,472.109,1
661.421,469.904,1
662.401,467.799,1
662.764,465.57,1
663.041,463.468,1
663.775,461.412,1
664.436,459.62,1
664.171,458.203,1
664.644,457.061,1
664.889,455.104,1
664.759,453.794,1
665.452,452.562,1
664.684,451.41,1
665.662,450.569,1
665.493,449.803,1
665.441,449.014,1
665.507,447.974,1
665.333,447.991,1
665.214,447.579,1
664.914,447.145,1
664.489,445.511,1
664.319,443.874,1
663.871,442.682,1
664.19,440.507,1
663.909,438.745,1
663.395,437.852,1
664.25,436.151,1
664.272,434.419,1
663.842,432.127,1
663.362,430.082,1
663.701,427.468,1
663.511,425.443,1
662.956,423.742,1
662.546,422.64,1
662.432,421.565,1
661.858,420.403,1
662.284,418.574,1
662.496,416.576,1
662.099,415.429,1
661.034,414.414,1
660.925,413.829,1
660.614,413.614,1
660.654,412.632,1
659.952,411.804,1
659.369,409.564,1
659.581,407.473,1
658.875,405.346,1
659.14,403.269,1
658.819,401.351,1
659.058,399.033,1
658.881,397.61,1
659.283,395.554,1
659.894,394.272,1
659.485,393.463,1
659.651,392.135,1
660.043,391.806,1
660.429,391.067,1
660.515,391.004,1
660.416,389.314,1
660.901,388.635,1
661.191,386.791,1
660.925,385.888,1
660.647,383.312,1
