x,y,success
825.079,452.598,1
824.782,452.623,1
824.836,452.624,1
824.547,452.67,1
824.825,452.798,1
824.752,452.689,1
824.65,452.762,1
824.306,453.289,1
824.063,453.902,1
824.5,454.589,1
824.641,454.614,1
825.036,454.909,1
825.061,455.07,1
825.117,455.421,1
825.533,455.626,1
825.088,456.248,1
825.527,456.981,1
825.772,457.172,1
825.965,457.59,1
826.246,457.772,1
826.238,458.245,1
826.125,459.538,1
826.067,460.953,1
826.035,462.651,1
825.756,465.044,1
825.614,467.226,1
825.134,469.541,1
824.95,471.467,1
824.952,473.372,1
824.722,475.585,1
824.705,478.235,1
824.653,480.368,1
824.763,482.531,1
824.759,484.918,1
824.73,487.218,1
824.564,489.456,1
824.367,491.518,1
823.658,493.244,1
823.247,495.355,1
823.297,498.022,1
822.547,500.97,1
821.873,503.991,1
821.269,507.024,1
820.663,509.865,1
820.085,512.729,1
818.913,515.728,1
818.803,519.42,1
818.759,522.712,1
818.026,525.861,1
817.666,528.566,1
816.766,531.184,1
816.153,533.469,1
815.812,535.645,1
815.595,537.592,1
815.634,539.588,1
815.554,541.422,1
815.465,543.185,1
815.136,544.839,1
815.069,547.412,1
814.522,550.388,1
814.182,553.584,1
813.667,557.539,1
812.528,561.359,1
811.508,565.71,1
809.894,570.385,1
808.613,574.876,1
807.042,579.211,1
805.79,583.568,1
804.669,587.092,1
803.4,590.114,1
802.872,592.646,1
801.83,594.424,1
800.081,595.826,1
799.672,597.219,1
798.608,598.672,1
798.183,600.022,1
797.593,601.532,1
796.647,602.776,1
795.671,604.873,1
794.982,607.063,1
794.422,608.881,1
793.686,610.679,1
792.791,612.716,1
791.592,614.851,1
790.944,617.428,1
789.843,619.664,1
788.659,622.274,1
787.378,624.518,1
786.364,626.367,1
784.928,628.273,1
783.319,629.92,1
782.361,631.844,1
781.177,633.861,1
779.849,635.558,1
778.781,637.11,1
777.93,639.103,1
776.346,640.082,1
775.404,641.847,1
774.57,642.844,1
774.067,644.351,1
773.56,645.266,1
772.852,646.8,1
772.185,648.009,1
771.012,649.781,1
769.63,651.989,1
768.062,654.577,1
766.373,657.225,1
764.835,659.725,1
763.564,662.167,1
762.493,663.713,1
761.63,664.847,1
761.662,665.241,1
761.943,664.679,1
762.252,664.089,1
762.91,662.729,1
763.329,661.344,1
763.339,660.114,1
763.946,659.186,1
764.301,657.952,1
764.482,657.902,1
764.13,657.91,1
764.366,657.728,1
764.853,657.857,1
765.324,657.46,1
766.647,657.203,1
767.66,655.933,1
769.348,654.385,1
770.982,652.35,1
772.011,650.27,1
773.464,648.374,1
774.551,647.095,1
775.433,644.785,1
776.573,642.315,1
777.292,639.686,1
778.157,636.901,1
779.522,634.146,1
780.79,631.667,1
782.291,629.374,1
783.316,626.753,1
784.731,623.582,1
786.287,620.254,1
787.753,616.994,1
788.696,613.67,1
790.072,610.395,1
790.73,607.323,1
792.421,604.64,1
793.957,601.545,1
795.719,598.278,1
797.627,595.037,1
798.674,592.33,1
800.083,589.61,1
801.216,587.013,1
802.118,585.073,1
802.307,583.609,1
802.542,582.871,1
802.327,581.595,1
802.535,580.083,1
802.976,578.612,1
803.681,576.653,1
804.305,574.263,1
805.213,571.472,1
805.861,568.168,1
806.557,565.278,1
807.032,562.719,1
807.833,560.063,1
808.98,557.002,1
810.364,553.787,1
811.63,550.175,1
812.922,546.976,1
814.047,543.263,1
814.75,540.226,1
815.866,536.761,1
816.664,533.545,1
817.763,530.433,1
818.991,526.844,1
819.951,523.622,1
820.682,520.493,1
821.374,517.998,1
821.874,515.288,1
822.315,512.728,1
822.714,510.42,1
823.349,508.268,1
823.604,506.126,1
824.277,504.603,1
824.809,502.445,1
825.231,501.083,1
825.092,499.452,1
825.174,498.12,1
825.29,496.888,1
825.087,495.238,1
825.145,492.529,1
825.086,489.904,1
826.044,486.745,1
825.853,483.991,1
826.399,481.14,1
826.962,478.659,1
827.077,475.993,1
827.553,473.338,1
827.707,470.069,1
827.551,467.243,1
827.332,464.625,1
827.199,461.87,1
827.163,459.695,1
827.093,457.737,1
827.268,455.915,1
826.734,453.534,1
827.526,451.086,1
827.911,448.296,1
827.708,445.955,1
827.376,443.35,1
827.193,441.725,1
827.286,440.13,1
827.595,437.102,1
827.54,433.935,1
827.422,430.461,1
827.335,426.414,1
827.242,422.729,1
827.074,418.877,1
827.109,416.062,1
826.925,412.928,1
827.223,410.589,1
827.218,408.128,1
827.416,406.394,1
827.253,405.176,1
827.806,403.921,1
828.059,402.827,1
828.564,401.526,1
828.68,400.048,1
828.562,398.219,1
829.425,395.739,1
829.519,393.348,1
829.621,389.852,1
829.192,387.203,1
829.474,383.693,1
829.867,380.238,1
829.922,377.427,1
