 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice
1,265,255,255,255,744.413,281.708,744.413,281.708,1
2,160,255,255,255,803.069,283.944,803.069,283.944,1
3,394,255,255,255,580.241,348.345,580.241,348.345,1
4,326,255,255,255,677.288,365.963,677.288,365.963,1
5,410,255,255,255,817.022,370.259,817.022,370.259,1
6,483,255,255,255,929.266,410.305,929.266,410.305,1
7,314,255,255,255,654.854,424.535,654.854,424.535,1
8,414,255,255,255,500.138,430.708,500.138,430.708,1
9,316,255,255,255,825.079,452.598,825.079,452.598,1
10,154,255,255,255,665.805,472.383,665.805,472.383,1
11,416,255,255,255,589.517,503.560,589.517,503.560,1
12,296,255,255,255,755.578,556.615,755.578,556.615,1
13,58,255,255,255,820.828,553.017,820.828,553.017,1
14,260,255,255,255,744.238,281.731,744.238,281.731,2
15,162,255,255,255,802.833,283.562,802.833,283.562,2
16,13,255,255,255,767.269,329.269,767.269,329.269,2
17,390,255,255,255,579.938,348.236,579.938,348.236,2
18,5,255,255,255,769.100,343.300,769.100,343.300,2
19,320,255,255,255,677.366,366.062,677.366,366.062,2
20,408,255,255,255,816.755,369.919,816.755,369.919,2
21,492,255,255,255,929.181,410.132,929.181,410.132,2
22,320,255,255,255,655.009,424.641,655.009,424.641,2
23,409,255,255,255,500.050,430.612,500.050,430.612,2
24,1,255,255,255,485.500,427.500,485.500,427.500,2
25,309,255,255,255,824.782,452.623,824.782,452.623,2
26,156,255,255,255,665.853,472.468,665.853,472.468,2
27,1,255,255,255,771.500,482.500,771.500,482.500,2
28,402,255,255,255,589.373,503.391,589.373,503.391,2
29,8,255,255,255,775.500,498.750,775.500,498.750,2
30,86,255,255,255,820.663,553.163,820.663,553.163,2
31,286,255,255,255,755.472,556.538,755.472,556.538,2
32,260,255,255,255,744.565,281.623,744.565,281.623,3
33,151,255,255,255,803.248,283.825,803.248,283.825,3
34,385,255,255,255,580.157,348.209,580.157,348.209,3
35,318,255,255,255,677.053,365.874,677.053,365.874,3
36,425,255,255,255,816.262,370.159,816.262,370.159,3
37,493,255,255,255,929.216,410.409,929.216,410.409,3
38,303,255,255,255,654.375,423.903,654.375,423.903,3
39,423,255,255,255,500.044,430.294,500.044,430.294,3
40,307,255,255,255,824.836,452.624,824.836,452.624,3
41,151,255,255,255,665.877,472.268,665.877,472.268,3
