x,y,success
1030.01,556.191,1
1029.88,556.443,1
1030.08,556.488,1
1030.03,556.373,1
1030.07,556.571,1
1029.92,556.91,1
1030.08,556.997,1
1029.7,557.272,1
1029.77,557.21,1
1029.81,557.476,1
1030.03,557.389,1
1029.82,557.476,1
1029.98,557.494,1
1030.21,557.28,1
1029.57,557.585,1
1030.31,557.494,1
1030.16,557.648,1
1030.11,557.56,1
1029.96,557.345,1
1030.1,557.428,1
1030.53,557.5,1
1029.97,557.619,1
1029.92,557.541,1
1030.06,557.488,1
1029.21,557.547,1
1029.52,557.685,1
1029.36,557.434,1
1029.69,557.518,1
1029.26,557.435,1
1029.46,557.44,1
1030.02,557.08,1
1029.34,557.157,1
1029.42,557.082,1
1029.77,556.922,1
1029.86,556.934,1
1029.74,556.794,1
1029.67,556.524,1
1029.56,556.634,1
1029.53,556.537,1
1029.91,556.395,1
1029.52,556.47,1
1029.96,556.232,1
1030.11,556.581,1
1029.97,556.22,1
1029.38,556.317,1
1028.78,556.457,1
1029.45,556.465,1
1029.57,556.5,1
1028.85,556.517,1
1029.05,556.605,1
1029.61,556.178,1
1029.59,556.189,1
1029.41,556,1
1030.28,555.673,1
1029.94,555.811,1
1029.43,555.772,1
1029.4,555.546,1
1029.71,555.541,1
1028.81,555.639,1
1029.79,555.173,1
1029.42,555.553,1
1029.66,555.31,1
1029.95,555.135,1
1029.7,555.146,1
1030.41,554.734,1
1030.34,554.62,1
1030.75,554.08,1
1030.38,554.196,1
1030.52,553.919,1
1030.47,554.006,1
1030.81,553.898,1
1030.79,553.411,1
1031.21,553.065,1
1030.44,552.614,1
1030.97,552.512,1
1030.64,552.25,1
1030.13,551.997,1
1030.58,552.13,1
1031.33,551.736,1
1031.39,551.381,1
1031.6,550.889,1
1031.71,550.494,1
1031.66,550.227,1
1032.09,549.684,1
1032.51,549.569,1
1032.52,549.368,1
1032.43,549.16,1
1033.22,548.601,1
1033.53,548.584,1
1033.73,548.364,1
1033.98,548.191,1
1033.88,548.204,1
1034.05,548.377,1
1033.7,548.144,1
1033.82,548.376,1
1033.48,548.931,1
1033.56,549.406,1
1032.62,549.97,1
1031.93,551.6,1
1030.22,554.243,1
1027.32,557.318,1
1025.48,560.384,1
1022.94,563.191,1
1020.47,565.762,1
1020.91,566.766,1
1019.99,567.075,1
1020.01,566.238,1
