 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice
1,106,255,255,255,654.066,241.085,654.066,241.085,1
2,188,255,255,255,727.734,245.399,727.734,245.399,1
3,411,255,255,255,756.196,322.193,756.196,322.193,1
4,217,255,255,255,491.154,340.366,491.154,340.366,1
5,239,255,255,255,565.525,344.467,565.525,344.467,1
6,232,255,255,255,830.845,361.216,830.845,361.216,1
7,336,255,255,255,550.670,397.491,550.670,397.491,1
8,195,255,255,255,430.479,411.300,430.479,411.300,1
9,250,255,255,255,570.272,448.504,570.272,448.504,1
10,446,255,255,255,769.565,455.271,769.565,455.271,1
11,176,255,255,255,505.449,465.739,505.449,465.739,1
12,240,255,255,255,745.692,520.529,745.692,520.529,1
13,152,255,255,255,675.783,536.053,675.783,536.053,1
14,96,255,255,255,654.385,241.531,654.385,241.531,2
15,188,255,255,255,727.718,245.628,727.718,245.628,2
16,3,255,255,255,896.167,268.833,896.167,268.833,2
17,478,255,255,255,394.113,279.941,394.113,279.941,2
18,391,255,255,255,755.963,322.733,755.963,322.733,2
19,220,255,255,255,491.118,340.173,491.118,340.173,2
20,236,255,255,255,565.364,344.703,565.364,344.703,2
21,1,255,255,255,922.500,343.500,922.500,343.500,2
22,227,255,255,255,830.504,361.707,830.504,361.707,2
23,327,255,255,255,550.280,397.641,550.280,397.641,2
24,192,255,255,255,430.589,411.250,430.589,411.250,2
25,245,255,255,255,569.900,448.463,569.900,448.463,2
26,455,255,255,255,769.082,455.425,769.082,455.425,2
27,4,255,255,255,924,453.500,924,453.500,2
28,1,255,255,255,895.500,455.500,895.500,455.500,2
29,2,255,255,255,888,456.500,888,456.500,2
30,153,255,255,255,505.533,466.467,505.533,466.467,2
31,24,255,255,255,904.167,466.208,904.167,466.208,2
32,12,255,255,255,689,472,689,472,2
33,2,255,255,255,919,480.500,919,480.500,2
34,825,255,255,255,397.209,525.959,397.209,525.959,2
35,256,255,255,255,745.461,521.035,745.461,521.035,2
36,160,255,255,255,675.425,536.438,675.425,536.438,2
37,6,255,255,255,885.500,224.333,885.500,224.333,3
38,3,255,255,255,898.500,237.500,898.500,237.500,3
39,101,255,255,255,654.025,241.510,654.025,241.510,3
40,188,255,255,255,727.638,245.681,727.638,245.681,3
41,15,255,255,255,904.967,267.967,904.967,267.967,3
42,534,255,255,255,396.522,280.157,396.522,280.157,3
43,2,255,255,255,896,282.500,896,282.500,3
44,386,255,255,255,755.842,322.593,755.842,322.593,3
45,214,255,255,255,490.626,340.463,490.626,340.463,3
46,230,255,255,255,565.470,344.813,565.470,344.813,3
47,238,255,255,255,830.307,361.622,830.307,361.622,3
48,328,255,255,255,550.082,397.710,550.082,397.710,3
49,204,255,255,255,430.319,411.480,430.319,411.480,3
50,249,255,255,255,569.472,448.428,569.472,448.428,3
51,455,255,255,255,768.975,455.342,768.975,455.342,3
52,12,255,255,255,872,454.500,872,454.500,3
53,1,255,255,255,901.500,454.500,901.500,454.500,3
54,159,255,255,255,505.192,466.079,505.192,466.079,3
55,3,255,255,255,880.500,464.500,880.500,464.500,3
56,6,255,255,255,918.333,468.333,918.333,468.333,3
57,6,255,255,255,876,469.167,876,469.167,3
58,15,255,255,255,688.100,472.100,688.100,472.100,3
59,875,255,255,255,400.159,525.612,400.159,525.612,3
60,227,255,255,255,745.333,520.932,745.333,520.932,3
61,165,255,255,255,675.573,536.548,675.573,536.548,3
62,7,255,255,255,693.500,559.500,693.500,559.500,3
63,2,255,255,255,687,560.500,687,560.500,3
64,1,255,255,255,775.500,152.500,775.500,152.500,4
65,4,255,255,255,882,199.500,882,199.500,4
66,4,255,255,255,890,225.500,890,225.500,4
67,2,255,255,255,898,225.500,898,225.500,4
68,98,255,255,255,653.806,241.408,653.806,241.408,4
69,188,255,255,255,726.904,245.745,726.904,245.745,4
70,1,255,255,255,888.500,239.500,888.500,239.500,4
71,7,255,255,255,882.357,248.214,882.357,248.214,4
72,476,255,255,255,397.645,281.292,397.645,281.292,4
73,381,255,255,255,755.629,322.589,755.629,322.589,4
74,213,255,255,255,490.486,340.378,490.486,340.378,4
75,231,255,255,255,564.955,344.669,564.955,344.669,4
76,237,255,255,255,829.956,361.479,829.956,361.479,4
77,313,255,255,255,549.462,397.660,549.462,397.660,4
78,199,255,255,255,430.229,411.379,430.229,411.379,4
79,3,255,255,255,924.500,429.500,924.500,429.500,4
80,240,255,255,255,568.958,448.521,568.958,448.521,4
81,454,255,255,255,768.626,455.458,768.626,455.458,4
82,18,255,255,255,914.500,446.167,914.500,446.167,4
83,2,255,255,255,920,453.500,920,453.500,4
84,2,255,255,255,925,453.500,925,453.500,4
85,156,255,255,255,505.173,465.968,505.173,465.968,4
86,31,255,255,255,687.371,472.339,687.371,472.339,4
87,935,255,255,255,398.565,525.642,398.565,525.642,4
88,236,255,255,255,745.140,520.805,745.140,520.805,4
89,172,255,255,255,675.419,536.512,675.419,536.512,4
90,1,255,255,255,689.500,560.500,689.500,560.500,4
91,1,255,255,255,883.500,202.500,883.500,202.500,5
92,103,255,255,255,654.364,241.306,654.364,241.306,5
93,192,255,255,255,727.161,245.495,727.161,245.495,5
94,2,255,255,255,899,246.500,899,246.500,5
95,529,255,255,255,395.780,280.999,395.780,280.999,5
96,393,255,255,255,755.190,322.190,755.190,322.190,5
97,223,255,255,255,490.769,340.002,490.769,340.002,5
98,231,255,255,255,564.864,344.833,564.864,344.833,5
99,41,255,255,255,908.012,352.427,908.012,352.427,5
100,226,255,255,255,830.035,361.181,830.035,361.181,5
101,6,255,255,255,895.333,363.500,895.333,363.500,5
102,325,255,255,255,549.700,397.497,549.700,397.497,5
103,181,255,255,255,429.688,410.997,429.688,410.997,5
104,2,255,255,255,903,434,903,434,5
105,248,255,255,255,569.073,448.343,569.073,448.343,5
106,442,255,255,255,768.618,455.054,768.618,455.054,5
107,165,255,255,255,504.561,465.955,504.561,465.955,5
108,1,255,255,255,895.500,461.500,895.500,461.500,5
109,3,255,255,255,877.833,466.833,877.833,466.833,5
110,25,255,255,255,904.500,470.060,904.500,470.060,5
111,20,255,255,255,686.950,471.650,686.950,471.650,5
112,2,255,255,255,925.500,478,925.500,478,5
113,4,255,255,255,920,478.500,920,478.500,5
114,4,255,255,255,894,497.250,894,497.250,5
115,7,255,255,255,876.500,506.071,876.500,506.071,5
116,879,255,255,255,397.797,525.931,397.797,525.931,5
117,238,255,255,255,744.727,520.676,744.727,520.676,5
118,162,255,255,255,674.877,536.272,674.877,536.272,5
119,5,255,255,255,688.900,559.900,688.900,559.900,5
120,8,255,255,255,698,559.500,698,559.500,5
121,4,255,255,255,673,570.500,673,570.500,5
122,1,255,255,255,881.500,201.500,881.500,201.500,6
123,1,255,255,255,896.500,225.500,896.500,225.500,6
124,99,255,255,255,653.308,241.348,653.308,241.348,6
125,170,255,255,255,726.665,245.153,726.665,245.153,6
126,7,255,255,255,889.929,259.500,889.929,259.500,6
127,499,255,255,255,394.674,279.640,394.674,279.640,6
128,4,255,255,255,907,272,907,272,6
129,397,255,255,255,755.336,322.175,755.336,322.175,6
130,220,255,255,255,490.527,339.945,490.527,339.945,6
131,233,255,255,255,564.706,344.075,564.706,344.075,6
132,235,255,255,255,829.819,361.223,829.819,361.223,6
133,319,255,255,255,549.569,397.487,549.569,397.487,6
134,195,255,255,255,429.746,410.803,429.746,410.803,6
135,1,255,255,255,880.500,426.500,880.500,426.500,6
136,10,255,255,255,924.700,428.400,924.700,428.400,6
137,3,255,255,255,906.500,439.500,906.500,439.500,6
138,248,255,255,255,569.081,448.294,569.081,448.294,6
139,447,255,255,255,768.625,454.979,768.625,454.979,6
140,2,255,255,255,885,449.500,885,449.500,6
141,6,255,255,255,923,453.500,923,453.500,6
142,153,255,255,255,504.925,465.696,504.925,465.696,6
143,3,255,255,255,687.500,471.500,687.500,471.500,6
144,7,255,255,255,885.500,489.500,885.500,489.500,6
145,1,255,255,255,868.500,506.500,868.500,506.500,6
146,880,255,255,255,399.295,526.007,399.295,526.007,6
147,236,255,255,255,745.059,520.678,745.059,520.678,6
148,151,255,255,255,674.672,535.964,674.672,535.964,6
149,11,255,255,255,702.500,559.500,702.500,559.500,6
150,15,255,255,255,671.300,570.967,671.300,570.967,6
151,107,255,255,255,653.846,241.070,653.846,241.070,7
152,178,255,255,255,727.365,245.298,727.365,245.298,7
153,1,255,255,255,908.500,249.500,908.500,249.500,7
154,8,255,255,255,902,265,902,265,7
155,3,255,255,255,894.500,265.500,894.500,265.500,7
156,573,255,255,255,395.816,279.973,395.816,279.973,7
157,395,255,255,255,755.614,322.075,755.614,322.075,7
158,207,255,255,255,490.819,339.693,490.819,339.693,7
159,225,255,255,255,564.740,344.171,564.740,344.171,7
160,2,255,255,255,916,350.500,916,350.500,7
161,238,255,255,255,830.076,361.265,830.076,361.265,7
162,319,255,255,255,549.685,397.390,549.685,397.390,7
163,197,255,255,255,430.013,410.576,430.013,410.576,7
164,243,255,255,255,569.097,448.163,569.097,448.163,7
165,446,255,255,255,768.971,455.148,768.971,455.148,7
166,26,255,255,255,884.462,455.115,884.462,455.115,7
167,172,255,255,255,504.820,465.872,504.820,465.872,7
168,13,255,255,255,920.269,463.423,920.269,463.423,7
169,11,255,255,255,877.227,466.045,877.227,466.045,7
170,9,255,255,255,687.611,472.833,687.611,472.833,7
