x,y,success
1170.07,387.214,1
1170.44,387.342,1
1170.54,386.884,1
1170.34,387.554,1
1170.48,387.68,1
1170.42,388.424,1
1170.25,389.068,1
1169.94,390.016,1
1170.77,390.962,1
1169.89,392.774,1
1170.24,395.93,1
1170.13,398.816,1
1169.95,401.285,1
1170.12,403.63,1
1169.69,406.151,1
1169.85,409.104,1
1169.59,413.158,1
1169.21,417.891,1
1168.84,422.934,1
1168.52,428.739,1
1168.43,434.005,1
1168.29,439.344,1
1167.91,444.26,1
1166.96,449.877,1
1166.33,456.307,1
1166.23,462.061,1
1165.54,467.303,1
1164.51,471.637,1
1164.54,475.975,1
1163.39,480.175,1
1162.24,484.608,1
1161.92,489.173,1
1160.67,494.141,1
1159.57,498.252,1
1159.1,503.184,1
1157.71,508.131,1
1157.14,513.458,1
1155.93,519.54,1
1155.08,524.426,1
1153.71,530.386,1
1152.88,535.686,1
1151.51,541.597,1
1149.56,547.523,1
1148.09,553.891,1
1145.22,560.231,1
1143.33,566.427,1
1141.7,572.202,1
1140.7,576.703,1
1139.45,580.726,1
1137.89,584.689,1
1136.64,588.701,1
1135.02,593.257,1
1132.57,598.629,1
1130.51,604.351,1
1128.38,610.394,1
1125.4,617.316,1
1122.46,624.476,1
1120.18,630.529,1
1117.67,635.946,1
1115.29,641.281,1
1113.07,646.235,1
1111.65,650.574,1
1109.77,654.231,1
1107.32,658.541,1
1105.31,662.853,1
1102.5,667.496,1
1100.55,671.386,1
1098.41,675.256,1
1096.87,678.764,1
1095.24,681.862,1
1092.35,685.681,1
1089.82,690.302,1
1087.03,695.394,1
1084.39,700.554,1
1081.59,705.784,1
1079.2,709.702,1
1077.07,713.557,1
1075.76,716.714,1
1074.64,719.515,1
1073.83,722.127,1
1073.09,723.988,1
1072.17,725.444,1
1072.06,725.607,1
1071.63,725.681,1
1071.97,725.444,1
1072.37,724.723,1
1072.26,723.936,1
1072.43,723.308,1
1072.93,722.73,1
1073.51,721.587,1
1073.94,720.929,1
1074.37,720.319,1
1075.2,719.322,1
1076.42,717.5,1
1077.77,716.146,1
1078.83,714.394,1
1080.38,711.895,1
1082.17,708.381,1
