 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice
1,148,255,255,255,686.892,247.811,686.892,247.811,1
2,182,255,255,255,744.714,250.967,744.714,250.967,1
3,334,255,255,255,575.386,337.281,575.386,337.281,1
4,186,255,255,255,496.876,341.344,496.876,341.344,1
5,331,255,255,255,760.153,370.367,760.153,370.367,1
6,371,255,255,255,866.036,387.632,866.036,387.632,1
7,141,255,255,255,568.635,401.316,568.635,401.316,1
8,441,255,255,255,433.183,422.384,433.183,422.384,1
9,431,255,255,255,758.737,437.827,758.737,437.827,1
10,223,255,255,255,585.146,461.244,585.146,461.244,1
11,268,255,255,255,499.881,477.377,499.881,477.377,1
12,110,255,255,255,748.036,552.082,748.036,552.082,1
13,212,255,255,255,691.486,560.637,691.486,560.637,1
14,151,255,255,255,687.063,247.858,687.063,247.858,2
15,182,255,255,255,744.808,250.819,744.808,250.819,2
16,2,255,255,255,904,255.500,904,255.500,2
17,14,255,255,255,902,261.500,902,261.500,2
18,344,255,255,255,575.509,337.346,575.509,337.346,2
19,2,255,255,255,967,333.500,967,333.500,2
20,186,255,255,255,497.118,340.790,497.118,340.790,2
21,3,255,255,255,968.833,336.167,968.833,336.167,2
22,2,255,255,255,942.500,357,942.500,357,2
23,3,255,255,255,948.500,357.500,948.500,357.500,2
24,335,255,255,255,760.088,370.387,760.088,370.387,2
25,3,255,255,255,903.500,364.500,903.500,364.500,2
26,7,255,255,255,924.071,368.929,924.071,368.929,2
27,10,255,255,255,965,374.500,965,374.500,2
28,358,255,255,255,865.777,387.483,865.777,387.483,2
29,2,255,255,255,970,379.500,970,379.500,2
30,10,255,255,255,976.900,380.200,976.900,380.200,2
31,5,255,255,255,960.700,388.100,960.700,388.100,2
32,4,255,255,255,893.750,389.250,893.750,389.250,2
33,152,255,255,255,568.882,402.513,568.882,402.513,2
34,452,255,255,255,433.323,422.137,433.323,422.137,2
35,3,255,255,255,979.500,412.500,979.500,412.500,2
36,2,255,255,255,981.500,417,981.500,417,2
37,425,255,255,255,758.916,437.719,758.916,437.719,2
38,216,255,255,255,585.528,461.370,585.528,461.370,2
39,248,255,255,255,499.940,477.444,499.940,477.444,2
40,1,255,255,255,938.500,469.500,938.500,469.500,2
41,3,255,255,255,885.500,493.500,885.500,493.500,2
42,25,255,255,255,850.420,542.740,850.420,542.740,2
43,1,255,255,255,866.500,541.500,866.500,541.500,2
44,11,255,255,255,887.227,546.591,887.227,546.591,2
45,33,255,255,255,866.924,551.530,866.924,551.530,2
46,116,255,255,255,747.793,552.276,747.793,552.276,2
47,221,255,255,255,691.857,560.862,691.857,560.862,2
48,7,255,255,255,858.786,560.500,858.786,560.500,2
49,1,255,255,255,882.500,563.500,882.500,563.500,2
50,9,255,255,255,880.833,575.056,880.833,575.056,2
51,2,255,255,255,874,580.500,874,580.500,2
52,1,255,255,255,374.500,581.500,374.500,581.500,2
53,1,255,255,255,816.500,581.500,816.500,581.500,2
54,1,255,255,255,376.500,582.500,376.500,582.500,2
55,54,255,255,255,853.648,590.722,853.648,590.722,2
56,3,255,255,255,871.500,591.500,871.500,591.500,2
57,1,255,255,255,626.500,592.500,626.500,592.500,2
58,3,255,255,255,876.500,593.500,876.500,593.500,2
59,1,255,255,255,857.500,594.500,857.500,594.500,2
60,9,255,255,255,841.944,597.389,841.944,597.389,2
61,22,255,255,255,832.727,600.682,832.727,600.682,2
62,2,255,255,255,826,606.500,826,606.500,2
63,2,255,255,255,862,613.500,862,613.500,2
64,22,255,255,255,856.545,620.409,856.545,620.409,2
65,146,255,255,255,846.945,641.527,846.945,641.527,2
66,1,255,255,255,858.500,632.500,858.500,632.500,2
67,1,255,255,255,830.500,655.500,830.500,655.500,2
68,10,255,255,255,836.200,656.300,836.200,656.300,2
69,5,255,255,255,875.100,219.900,875.100,219.900,3
70,151,255,255,255,686.851,247.831,686.851,247.831,3
71,171,255,255,255,744.518,250.822,744.518,250.822,3
72,3,255,255,255,903.833,253.833,903.833,253.833,3
73,2,255,255,255,902,258.500,902,258.500,3
74,6,255,255,255,902,263.500,902,263.500,3
75,351,255,255,255,575.434,337.212,575.434,337.212,3
76,190,255,255,255,496.453,341.068,496.453,341.068,3
77,3,255,255,255,966.500,355.500,966.500,355.500,3
78,3,255,255,255,948.500,357.500,948.500,357.500,3
79,339,255,255,255,760.016,370.521,760.016,370.521,3
80,1,255,255,255,902.500,364.500,902.500,364.500,3
81,6,255,255,255,922.667,368.833,922.667,368.833,3
82,10,255,255,255,965,374.500,965,374.500,3
83,24,255,255,255,976.375,379.792,976.375,379.792,3
84,363,255,255,255,865.792,387.393,865.792,387.393,3
85,152,255,255,255,568.671,402.586,568.671,402.586,3
86,443,255,255,255,432.997,422.414,432.997,422.414,3
87,6,255,255,255,980.500,415,980.500,415,3
88,434,255,255,255,758.560,437.917,758.560,437.917,3
89,219,255,255,255,585.340,461.404,585.340,461.404,3
90,256,255,255,255,500.227,477.309,500.227,477.309,3
91,1,255,255,255,939.500,470.500,939.500,470.500,3
92,2,255,255,255,912,487.500,912,487.500,3
93,2,255,255,255,890,489.500,890,489.500,3
94,18,255,255,255,886.056,495.611,886.056,495.611,3
95,35,255,255,255,850.557,542.443,850.557,542.443,3
96,11,255,255,255,886.773,547.045,886.773,547.045,3
97,106,255,255,255,748.038,551.547,748.038,551.547,3
98,34,255,255,255,864.471,553.412,864.471,553.412,3
99,217,255,255,255,691.601,560.776,691.601,560.776,3
100,2,255,255,255,874.500,579,874.500,579,3
101,1,255,255,255,816.500,581.500,816.500,581.500,3
102,11,255,255,255,382.864,584.045,382.864,584.045,3
103,63,255,255,255,852.087,591.516,852.087,591.516,3
104,3,255,255,255,872.167,591.167,872.167,591.167,3
105,1,255,255,255,833.500,597.500,833.500,597.500,3
106,10,255,255,255,832,602.500,832,602.500,3
107,4,255,255,255,860.500,616,860.500,616,3
108,14,255,255,255,856.286,620.500,856.286,620.500,3
109,3,255,255,255,864.500,624.500,864.500,624.500,3
110,192,255,255,255,847.995,639.729,847.995,639.729,3
111,2,255,255,255,860.500,629,860.500,629,3
112,1,255,255,255,788.500,636.500,788.500,636.500,3
113,4,255,255,255,729.500,646.250,729.500,646.250,3
114,1,255,255,255,833.500,647.500,833.500,647.500,3
115,145,255,255,255,686.845,247.872,686.845,247.872,4
116,173,255,255,255,744.165,250.789,744.165,250.789,4
117,2,255,255,255,904.500,253,904.500,253,4
118,8,255,255,255,902,258,902,258,4
119,5,255,255,255,901.900,264.300,901.900,264.300,4
120,343,255,255,255,575.547,337.133,575.547,337.133,4
121,186,255,255,255,496.806,340.704,496.806,340.704,4
122,1,255,255,255,941.500,357.500,941.500,357.500,4
123,3,255,255,255,948.500,357.500,948.500,357.500,4
124,333,255,255,255,760.038,370.395,760.038,370.395,4
