x,y,success
981.077,417.948,1
981.436,417.869,1
981.236,418.164,1
980.949,417.734,1
981.312,417.723,1
981.305,417.829,1
981.075,417.621,1
981.362,417.635,1
981.079,417.344,1
981.187,417.655,1
981.157,417.463,1
981.23,417.482,1
980.903,416.998,1
981.097,416.928,1
981.132,417.161,1
980.86,417.065,1
980.766,417.125,1
981.108,417.255,1
981.099,417.578,1
981.395,417.666,1
981.106,417.297,1
980.97,416.708,1
980.816,416.147,1
980.821,416.173,1
980.715,416.39,1
980.925,416.641,1
981.057,416.587,1
980.849,416.164,1
981.034,416,1
981.361,415.772,1
981.59,415.602,1
981.419,415.516,1
981.594,415.516,1
981.296,415.308,1
981.357,415.686,1
981.006,415.859,1
981.378,416.031,1
980.816,416.003,1
981.002,416.024,1
980.961,416.241,1
980.952,416.314,1
980.696,416.45,1
980.33,416.229,1
980.525,416.516,1
980.438,416.961,1
981.088,417.421,1
981.062,416.992,1
981.101,416.97,1
980.602,416.312,1
980.986,416.418,1
980.888,416.424,1
981.02,416.859,1
980.86,417.535,1
980.905,417.659,1
980.566,417.538,1
980.903,417.659,1
980.75,417.369,1
980.894,417.371,1
980.821,417.218,1
980.575,417.31,1
980.56,416.986,1
980.605,417.051,1
980.54,417.297,1
980.472,417.083,1
980.491,417.149,1
980.5,417.207,1
980.603,417.185,1
979.923,416.538,1
979.646,416.662,1
980.047,417.301,1
979.802,417.211,1
980.199,417.701,1
980.031,417.509,1
980.516,417.758,1
980.025,417.525,1
979.984,417.522,1
979.966,417.413,1
980.09,417.646,1
980.076,417.655,1
979.921,417.698,1
980.083,417.431,1
980.107,416.747,1
980.107,416.077,1
979.462,415.266,1
979.012,414.991,1
978.376,414.454,1
978.63,413.58,1
978.792,412.318,1
979.458,411.4,1
979.552,410.794,1
979.68,410.337,1
980.064,410.142,1
979.927,409.464,1
980.048,408.982,1
979.832,408.787,1
979.926,409.171,1
979.598,409.215,1
979.434,408.995,1
979.329,408.846,1
979.151,408.788,1
978.922,408.642,1
979.191,408.553,1
978.62,408.231,1
978.655,407.823,1
978.729,407.705,1
978.306,407.129,1
978.225,407.158,1
978.676,407.757,1
978.639,408.079,1
978.305,407.899,1
978.437,408.427,1
978.435,408.614,1
978.929,409.244,1
978.632,409.329,1
979.016,410.104,1
979.236,410.644,1
979.115,410.741,1
978.805,410.785,1
978.866,411.039,1
978.691,411.112,1
978.957,411.023,1
978.864,411.163,1
978.289,411.247,1
977.513,410.947,1
977.191,411.021,1
977.239,411.099,1
977.33,411.339,1
977.151,411.296,1
976.953,411.634,1
976.217,411.732,1
975.503,411.651,1
974.695,411.828,1
973.449,411.895,1
972.545,412.807,1
971.42,413.644,1
970.58,414.522,1
968.963,414.693,1
967.82,414.915,1
966.566,414.918,1
965.006,414.707,1
963.97,414.814,1
963.136,415.085,1
962.326,415.19,1
961.704,415.248,1
960.871,415.402,1
960.17,415.699,1
959.385,415.726,1
959.833,415.836,1
960.589,415.94,1
960.891,415.619,1
960.635,415.272,1
960.444,414.963,1
960.412,414.812,1
960.128,414.884,1
960.135,415.109,1
960.449,415.692,1
960.611,415.535,1
960.757,415.913,1
960.799,415.55,1
960.607,415.379,1
960.294,414.939,1
960.116,415.202,1
960.065,415.448,1
960.112,415.848,1
960.111,415.866,1
960.186,416.194,1
960.168,416.076,1
960.35,416.055,1
960.435,416.01,1
960.333,415.658,1
960.113,415.494,1
959.908,415.489,1
959.988,415.87,1
960.232,416.533,1
960.038,416.746,1
960.403,416.96,1
960.051,417.383,1
959.902,417.602,1
960.243,417.868,1
959.562,418.045,1
959.736,417.968,1
959.631,417.699,1
959.885,417.848,1
959.625,417.804,1
959.666,417.743,1
959.546,417.009,1
959.45,416.289,1
959.695,416.107,1
960.076,415.855,1
960.05,415.709,1
959.935,415.351,1
960.437,414.897,1
960.191,415.354,1
960.491,415.859,1
960.657,416.52,1
961.189,417.569,1
960.842,418.367,1
960.759,419.127,1
960.898,420.141,1
960.545,420.886,1
960.445,420.92,1
960.839,420.563,1
961.581,419.817,1
962.961,419.139,1
963.956,417.794,1
964.82,416.764,1
966.352,416.713,1
967.74,416.831,1
968.866,417.005,1
970.6,417.381,1
972.512,418.249,1
973.638,418.99,1
974.137,420.191,1
973.742,420.794,1
975.455,421.666,1
977.83,422.335,1
979.597,422.376,1
980.646,421.755,1
981.162,421.875,1
979.956,421.926,1
978.959,422.161,1
979.422,424.145,1
979.828,425.303,1
979.9,426.979,1
979.821,427.514,1
980.197,427.81,1
979.574,427.443,1
979.135,426.757,1
978.486,426.148,1
978.755,424.982,1
978.281,424.018,1
978.299,423.705,1
978.69,424.036,1
978.845,424.742,1
978.58,425.164,1
978.695,425.511,1
979.371,426.147,1
979.122,426.307,1
978.899,425.81,1
978.266,425.639,1
977.415,425.415,1
976.694,424.493,1
976.379,424.04,1
976.261,424.025,1
976.436,423.943,1
976.543,423.771,1
976.285,423.228,1
975.792,422.696,1
975.949,423.223,1
975.865,423.473,1
975.906,423.476,1
975.791,423.542,1
975.606,424.374,1
975.63,425.496,1
975.304,426.202,1
975.3,427.468,1
974.593,428.279,1
974.451,429.019,1
974.157,429.966,1
973.727,429.933,1
973.458,429.936,1
973.326,429.833,1
972.834,429.428,1
972.782,429.141,1
972.64,429.63,1
971.966,429.567,1
971.572,430.011,1
970.262,429.619,1
969.533,429.595,1
968.447,429.404,1
967.938,429.052,1
966.375,428.26,1
964.901,427.272,1
963.49,426.803,1
961.721,426.666,1
960.246,426.588,1
958.939,426.543,1
959.313,426.088,1
960.998,426.674,1
962.151,427.148,1
961.969,427.117,1
962.334,427.033,1
962.727,426.965,1
962.626,427.613,1
962.25,427.665,1
962.109,427.611,1
960.405,427.408,1
957.834,426.659,1
955.395,426.534,1
954.503,426.101,1
955.087,425.574,1
955.864,424.906,1
956.005,424.514,1
955.155,424.142,1
955.568,423.849,1
956.317,423.517,1
957.402,424.812,1
958.42,424.399,1
960.131,424.369,1
961.545,424.961,1
962.303,425.742,1
962.122,426.613,1
961.82,427.012,1
961.473,427.515,1
960.221,426.855,1
959.991,426.2,1
959.224,425.415,1
958.196,424.631,1
957.515,424.071,1
956.906,423.97,1
957.024,423.903,1
957.221,423.809,1
957.78,424.19,1
958.103,424.578,1
957.794,424.54,1
957.644,424.719,1
957.732,424.637,1
957.463,424.162,1
958.35,424.004,1
958.518,424.137,1
958.559,424.381,1
958.384,425.016,1
958.34,425.709,1
958.119,426.528,1
958.06,427.51,1
958.025,427.587,1
958.286,427.061,1
958.28,426.366,1
958.636,426.357,1
957.705,425.606,1
957.563,424.958,1
957.791,424.55,1
958.149,425.134,1
957.788,425.292,1
957.694,425.289,1
957.811,425.49,1
957.77,425.545,1
957.875,425.771,1
957.686,426.693,1
957.74,427.413,1
956.993,427.914,1
956.901,428.702,1
957.251,429.786,1
956.674,430.524,1
956.034,431.913,1
954.41,433.167,1
951.855,433.914,1
950.742,434.912,1
949.366,434.228,1
948.285,432.819,1
947.828,432.169,1
947.355,431.402,1
946.639,429.326,1
945.519,427.946,1
942.818,425.636,1
940.689,423.557,1
938.307,421.631,1
937.576,420.415,1
937.452,419.727,1
937.068,419.171,1
937.211,419.214,1
936.794,419.729,1
937.432,421.172,1
938.066,423.043,1
938.174,424.356,1
937.881,425.315,1
937.255,426.42,1
937.033,427.37,1
937.323,428.61,1
937.416,429.22,1
937.725,430.086,1
937.981,430.44,1
938.237,430.234,1
937.819,429.494,1
937.458,429.073,1
938.13,428.901,1
938.618,428.959,1
938.761,428.305,1
938.671,428.128,1
938.002,427.476,1
938.177,427.786,1
937.667,427.428,1
937.273,427.509,1
937.334,427.875,1
937.792,428.521,1
937.37,428.562,1
937.9,428.682,1
938.521,428.66,1
938.015,427.994,1
937.442,427.494,1
937.305,427.674,1
937.263,427.568,1
936.503,427.515,1
936.388,427.66,1
936.624,427.78,1
936.738,428.392,1
936.678,428.42,1
936.365,428.747,1
936.705,429.19,1
936.767,429.556,1
936.709,430.003,1
936.939,430.658,1
936.767,431.072,1
937.021,431.467,1
937.378,431.967,1
937.692,432.34,1
937.592,432.237,1
937.625,431.754,1
937.743,431.503,1
937.794,431.875,1
937.664,431.389,1
937.883,431.364,1
937.781,431.518,1
937.672,431.418,1
937.929,431.693,1
938.804,432.248,1
939.288,432.692,1
940.024,432.866,1
940.545,433.212,1
940.609,433.157,1
940.776,433.331,1
940.679,433.585,1
940.382,433.529,1
940.621,433.751,1
940.318,433.532,1
939.769,433.417,1
940.361,433.692,1
941.222,433.893,1
941.763,434.305,1
941.163,433.858,1
939.071,433.389,1
936.471,433.152,1
933.199,433.269,1
929.673,434.935,1
928.623,436.687,1
927.731,437.222,1
925.809,436.787,1
922.832,435.926,1
921.09,435.755,1
921.221,435.63,1
920.654,436.076,1
918.251,435.462,1
917.033,434.925,1
916.604,434.223,1
916.337,434.286,1
915.85,433.772,1
915.028,433.426,1
913.342,431.984,1
912.259,430.935,1
912.763,429.308,1
913.926,428.29,1
913.654,427.995,1
913.07,428.195,1
912.978,429.202,1
913.135,430.49,1
913.215,431.926,1
913.69,432.546,1
913.764,432.97,1
913.788,433.573,1
914.912,434.552,1
915.981,434.926,1
916.152,434.626,1
915.779,434.515,1
915.487,433.648,1
915.249,433,1
915.45,433.632,1
915.47,434.399,1
914.797,432.872,1
914.673,431.827,1
914.958,431.687,1
914.289,431.225,1
914.49,431.15,1
915.339,431.448,1
916.034,432.188,1
917.068,433.192,1
918.62,434.002,1
918.413,433.864,1
917.642,433.157,1
916.959,432.341,1
917.717,432.612,1
917.402,432.889,1
917.456,433.71,1
918.105,434.744,1
917.642,434.685,1
918.058,435.565,1
918.726,436.495,1
919.569,437.103,1
920.338,437.294,1
921.963,438.287,1
924.683,439.972,1
927.178,440.678,1
928.657,440.735,1
931.013,440.818,1
933.104,441,1
934.577,441.166,1
936.197,441.392,1
936.934,440.939,1
938.693,440.858,1
939.722,440.657,1
941.084,440.262,1
942.693,440.051,1
944.115,440.19,1
946.304,440.511,1
948.216,441.168,1
