x,y,z,success
1.88555,-1.63373,-610.469,1
1.97864,-1.75243,-610.744,1
2.08227,-1.81182,-610.155,1
2.16877,-1.90673,-611.795,1
2.16457,-1.98873,-611.325,1
2.08143,-2.06621,-609.812,1
2.06771,-2.10699,-610.121,1
2.03725,-2.1092,-610.972,1
1.85754,-2.24633,-609.609,1
1.88702,-2.13576,-610.326,1
1.68646,-2.21659,-608.78,1
1.78803,-2.15204,-610.51,1
1.86075,-2.0627,-609.661,1
1.99606,-1.99309,-610.791,1
1.92675,-1.93862,-609.82,1
1.92322,-1.88255,-609.989,1
1.9728,-1.79942,-610.855,1
2.01874,-1.8283,-609.717,1
2.12516,-1.86682,-610.416,1
2.09157,-1.78949,-610.025,1
2.03759,-1.76064,-609.3,1
2.10516,-1.70512,-610.175,1
2.00469,-1.68048,-610.378,1
2.04015,-1.71384,-611.957,1
1.81621,-1.76721,-609.403,1
2.06563,-1.81456,-609.986,1
2.13948,-1.80106,-611.665,1
2.0612,-1.82729,-610.153,1
2.04882,-1.77357,-610.295,1
1.98081,-1.90846,-609.69,1
1.88458,-1.96049,-610.307,1
1.74764,-1.99697,-608.574,1
1.86405,-1.90196,-609.652,1
1.78133,-1.96773,-608.002,1
2.0178,-1.80625,-610.68,1
1.99914,-1.78498,-610.214,1
1.87968,-1.74683,-609.82,1
1.91933,-1.70458,-609.061,1
1.91897,-1.73441,-608.651,1
2.10888,-1.66784,-611.9,1
1.93998,-1.62752,-608.614,1
2.02536,-1.57015,-610.172,1
1.9965,-1.55447,-609.383,1
2.02613,-1.50679,-610.083,1
2.00694,-1.52782,-610.439,1
2.10048,-1.57517,-609.913,1
2.05539,-1.59974,-609.329,1
2.15272,-1.68139,-609.129,1
2.10743,-1.77191,-609.911,1
1.98714,-1.82869,-609.659,1
1.8971,-1.82708,-609.044,1
2.13809,-2.02243,-611.437,1
2.02997,-2.06999,-610.79,1
2.00444,-2.15283,-609.606,1
1.99492,-2.15874,-609.504,1
2.09562,-2.24752,-610.072,1
2.03211,-2.19902,-608.838,1
2.11761,-2.17126,-611.225,1
2.07703,-2.18955,-610.278,1
2.14301,-2.28377,-612.184,1
2.07453,-2.22567,-611.029,1
2.11092,-2.18303,-610.481,1
2.01965,-2.27271,-610.717,1
2.10288,-2.24985,-610.694,1
1.98762,-2.34148,-610.654,1
1.96259,-2.41829,-609.16,1
2.07366,-2.48347,-610.822,1
2.06844,-2.57674,-611.283,1
2.1207,-2.63569,-610.206,1
2.16174,-2.68643,-610.729,1
2.09275,-2.77516,-610.661,1
2.06977,-2.86669,-610.534,1
1.91638,-2.95257,-609.503,1
2.13863,-2.90493,-611.545,1
2.11707,-2.9229,-611.569,1
2.10885,-3.01799,-610.467,1
1.98015,-3.00943,-609.196,1
1.96661,-3.00657,-609.708,1
1.92651,-3.08289,-609.867,1
1.93747,-3.21496,-610.916,1
1.8935,-3.36029,-610.494,1
1.91522,-3.33512,-609.324,1
2.13252,-3.41727,-611.742,1
2.21523,-3.34846,-610.603,1
2.23074,-3.42925,-611.033,1
2.1989,-3.48586,-611.267,1
1.91785,-3.47124,-610.406,1
1.93823,-3.50773,-610.628,1
2.04477,-3.43095,-611.104,1
2.3192,-3.26351,-611.321,1
2.36536,-3.06147,-610.664,1
2.11989,-2.90753,-608.92,1
2.2195,-2.81071,-610.386,1
2.03857,-2.77404,-609.524,1
2.17018,-2.68327,-612.09,1
2.10594,-2.62408,-610.936,1
2.0727,-2.57809,-610.06,1
1.99616,-2.54394,-608.914,1
1.97672,-2.58816,-609.83,1
2.14142,-2.67293,-611.467,1
1.99128,-2.72929,-609.213,1
2.06404,-2.88132,-609.298,1
2.11862,-2.89858,-609.53,1
2.16508,-2.93476,-609.428,1
2.1911,-2.92653,-608.62,1
2.16222,-3.05413,-609.08,1
2.40362,-3.05524,-610.002,1
2.35933,-2.99582,-609.916,1
2.24125,-2.8744,-608.426,1
2.32552,-2.82241,-609.976,1
2.32518,-2.73947,-609.025,1
2.44404,-2.64246,-609.549,1
2.54036,-2.64062,-611.271,1
2.56307,-2.67009,-610.92,1
2.27726,-2.93841,-609.934,1
2.17475,-3.20067,-609.627,1
1.96244,-3.21774,-609.324,1
1.75854,-2.93586,-610.305,1
1.13327,-2.63284,-609.616,1
0.705286,-2.75274,-608.435,1
0.515454,-2.65718,-608.481,1
0.65324,-2.57721,-610.735,1
0.448268,-2.48276,-610.222,1
0.275087,-2.61993,-610.119,1
0.0324336,-2.61027,-608.994,1
0.318018,-2.52536,-612.253,1
0.126741,-2.3166,-609.829,1
-0.117152,-2.23912,-609.221,1
-0.0578216,-2.24715,-609.98,1
-0.422686,-2.07246,-605.528,1
-0.226404,-1.90054,-607.842,1
-0.395518,-1.95368,-607.66,1
-0.290867,-1.91292,-609.193,1
-0.276973,-1.83654,-607.939,1
-0.17362,-1.92584,-608.821,1
-0.179108,-1.94189,-608.059,1
-0.299097,-2.02434,-608.372,1
-0.230922,-1.99634,-609.425,1
-0.368119,-2.10892,-608.958,1
-0.311781,-2.16008,-610.542,1
-0.46543,-2.15764,-612.668,1
-0.587349,-2.31039,-609.946,1
-0.760527,-2.14065,-610.849,1
-0.814921,-1.86629,-608.644,1
-0.727207,-1.73431,-612.163,1
-0.823881,-1.54163,-610.882,1
-0.589608,-1.51213,-612.309,1
-0.569811,-1.45137,-610.268,1
-0.597113,-1.33825,-608.313,1
-0.385594,-1.19684,-608.516,1
-0.163347,-1.06496,-609.072,1
0.105732,-1.06267,-608.884,1
0.450337,-1.14673,-609.577,1
0.464227,-1.13581,-607.859,1
0.843066,-1.21009,-609.52,1
1.14286,-1.19012,-610.335,1
1.41736,-1.16245,-609.728,1
1.79461,-1.12306,-609.165,1
2.37765,-0.984376,-610.047,1
2.77763,-0.95301,-607.851,1
3.28023,-0.883913,-609.641,1
3.46477,-0.704705,-609.726,1
3.56404,-0.59252,-608.969,1
3.3548,-0.71804,-610.232,1
3.4563,-0.823064,-611.184,1
3.32235,-0.968817,-609.849,1
3.49734,-0.962324,-612.216,1
3.2763,-1.00347,-609.43,1
3.42501,-1.07551,-610.71,1
3.32324,-1.21843,-610.796,1
3.46441,-1.34881,-611.171,1
3.48926,-1.43898,-609.608,1
3.43453,-1.66541,-608.89,1
3.54907,-1.90145,-609.878,1
3.59747,-1.81971,-608.725,1
3.46494,-1.40262,-606.19,1
3.59349,-0.92587,-606.633,1
3.54731,-0.751084,-607.287,1
3.54343,-0.730751,-608.78,1
3.30635,-0.34522,-608.82,1
3.23587,0.0223193,-608.695,1
3.31304,0.464836,-608.286,1
3.30083,0.663694,-608.463,1
3.2888,0.853223,-607.478,1
3.41518,0.86481,-608.289,1
3.32972,0.988516,-608.68,1
3.45752,1.02429,-607.852,1
3.4161,1.02345,-608.358,1
3.39515,0.875447,-607.707,1
3.49588,0.83104,-609.026,1
3.43436,0.788116,-608.766,1
3.41163,0.875549,-606.98,1
3.36285,1.07391,-605.795,1
3.36541,1.13799,-607.312,1
3.40185,1.4167,-606.972,1
3.49961,1.62008,-606.528,1
3.69185,1.76878,-608.218,1
3.61372,1.91248,-605.55,1
3.54573,1.939,-605.976,1
3.67021,2.10514,-605.418,1
3.8082,2.18334,-606.018,1
3.92158,2.28207,-606.777,1
4.09488,2.29425,-607.469,1
4.17066,2.26505,-606.731,1
4.22444,2.13804,-606.187,1
4.35522,1.99563,-607.441,1
4.35378,1.91777,-606.391,1
4.35639,1.76568,-606.98,1
4.25271,1.56131,-605.729,1
4.33837,1.52681,-606.386,1
4.40871,1.52002,-606.839,1
4.31933,1.50251,-606.769,1
4.38907,1.46604,-605.99,1
4.32292,1.48976,-605.578,1
4.45981,1.43533,-606.748,1
4.18303,1.34329,-604.67,1
4.40788,1.44291,-606.929,1
4.29185,1.3504,-606.541,1
4.36041,1.31993,-607.06,1
4.26749,1.19989,-606.891,1
4.25635,1.08685,-606.738,1
4.39077,0.974418,-607.211,1
4.40596,0.839687,-607.097,1
4.78483,0.691881,-609.097,1
4.58463,0.492089,-607.883,1
4.60678,0.387186,-607.367,1
4.77436,0.191703,-607.887,1
4.69113,0.0560253,-607.566,1
4.76433,-0.0406968,-606.871,1
5.10149,-0.121731,-607.679,1
5.12446,-0.266436,-608.141,1
5.25893,-0.299914,-607.911,1
5.25054,-0.430945,-607.775,1
5.44497,-0.56947,-607.01,1
5.51747,-0.697925,-607.789,1
5.61624,-0.871245,-606.715,1
5.84891,-0.957636,-606.248,1
6.01071,-1.23162,-605.138,1
6.51371,-1.20701,-608.261,1
6.50377,-1.15661,-606.599,1
6.53344,-1.11383,-606.174,1
6.65885,-1.16115,-606.938,1
6.62881,-1.25843,-605.457,1
6.89707,-1.34562,-605.796,1
6.98281,-1.40442,-605.436,1
7.09684,-1.49995,-606.165,1
7.07131,-1.37133,-605.047,1
7.1959,-1.38662,-604.899,1
7.10652,-1.41687,-605.579,1
7.21067,-1.63987,-605.115,1
7.31347,-1.62573,-606.484,1
7.33555,-1.6443,-606.903,1
7.23656,-1.6137,-606.363,1
6.97165,-1.5536,-604.17,1
7.08476,-1.38022,-605.565,1
7.20385,-1.37985,-606.962,1
7.19533,-1.33069,-606.44,1
7.31006,-1.36195,-606.549,1
7.35767,-1.32689,-605.966,1
7.28355,-1.24759,-605.668,1
7.28644,-1.20175,-606.846,1
7.16076,-1.22245,-605.791,1
7.20414,-1.30206,-606.399,1
7.2021,-1.33392,-606.596,1
7.31993,-1.3547,-606.667,1
7.28301,-1.35287,-606.695,1
7.25224,-1.33621,-607.364,1
7.31155,-1.37488,-606.643,1
7.08381,-1.43887,-606.069,1
7.03574,-1.44788,-607.415,1
6.88679,-1.47567,-604.708,1
7.02591,-1.46275,-606.246,1
7.11288,-1.31075,-606.062,1
6.89936,-1.3215,-606.181,1
6.74961,-1.33087,-606.59,1
6.89703,-1.30711,-606.481,1
