x,y,z,success
-82.7553,-26.7402,-608.412,1
-82.7825,-26.8809,-610.555,1
-82.692,-26.9927,-610.741,1
-82.5887,-27.1786,-610.008,1
-82.5393,-27.2264,-608.807,1
-82.5379,-27.2323,-609.177,1
-82.6852,-27.3322,-610.583,1
-82.6251,-27.3879,-610.269,1
-82.6747,-27.3254,-608.312,1
-82.7526,-27.3544,-609.487,1
-82.9136,-27.3359,-609.909,1
-82.8065,-27.2365,-608.899,1
-82.7645,-27.1865,-610.433,1
-82.7657,-27.1315,-610.413,1
-82.7136,-26.9013,-609.783,1
-82.7135,-26.8561,-609.754,1
-82.516,-26.734,-606.843,1
-82.6641,-26.8869,-609.683,1
-82.6652,-26.7563,-609.203,1
-82.6541,-26.7729,-609.865,1
-82.6326,-26.6867,-609.261,1
-82.7382,-26.7321,-610.177,1
-82.8035,-26.5934,-609.375,1
-82.6517,-26.7162,-609.211,1
-82.7262,-26.7618,-609.502,1
-82.8323,-26.9129,-610.84,1
-82.6778,-26.7618,-609.363,1
-82.625,-26.7879,-608.879,1
-82.6327,-26.7824,-609.215,1
-82.7966,-26.9622,-609.875,1
-82.8645,-27.0392,-608.979,1
-82.9422,-27.0747,-609.427,1
-82.9147,-27.0285,-610.12,1
-82.8027,-26.9678,-610.542,1
-82.7672,-26.9292,-608.617,1
-82.8357,-26.7168,-609.351,1
-82.8402,-26.701,-609.534,1
-82.8728,-26.6458,-608.707,1
-82.7187,-26.6486,-608.429,1
-82.7438,-26.5013,-608.2,1
-82.8382,-26.5642,-608.642,1
-82.9111,-26.4965,-609.441,1
-82.834,-26.3928,-608.315,1
-82.891,-26.5363,-609.781,1
-82.8602,-26.4348,-608.015,1
-82.9961,-26.5923,-610.284,1
-82.8285,-26.5745,-608.71,1
-82.8129,-26.7036,-609.838,1
-82.8317,-26.7915,-609.092,1
-82.9175,-26.9115,-610.036,1
-82.7878,-27.1247,-609.045,1
-82.8508,-27.3606,-609.946,1
-82.8512,-27.2898,-609.358,1
-82.8541,-27.4938,-609.708,1
-82.9033,-27.451,-609.651,1
-82.8373,-27.4586,-609.933,1
-82.8394,-27.5102,-609.316,1
-82.8694,-27.641,-610.718,1
-82.8456,-27.6248,-610.065,1
-82.6958,-27.5862,-608.618,1
-82.7674,-27.5987,-609.283,1
-82.7222,-27.5677,-608.941,1
-82.8052,-27.5662,-608.771,1
-82.6783,-27.6663,-609.864,1
-82.7508,-27.7051,-609.043,1
-82.9237,-27.9217,-610.814,1
-82.8698,-27.9396,-609.558,1
-82.7142,-28.0641,-609.26,1
-82.7301,-28.2218,-610.317,1
-82.7888,-28.2885,-610.328,1
-82.7203,-28.4215,-610.743,1
-82.7651,-28.4545,-610.225,1
-82.8414,-28.5489,-610.531,1
-82.6495,-28.5776,-609.382,1
-82.5352,-28.6051,-609.587,1
-82.4433,-28.6338,-609.63,1
-82.4402,-28.641,-609.964,1
-82.4661,-28.664,-609.82,1
-82.4036,-28.7935,-609.603,1
-82.386,-29.0992,-610.073,1
-82.108,-29.0824,-609.713,1
-81.9192,-29.1491,-609.684,1
-81.7374,-29.1514,-608.649,1
-81.4734,-29.0524,-607.766,1
-81.522,-29.1596,-609.191,1
-81.4322,-29.2061,-608.968,1
-81.529,-29.1768,-607.925,1
-81.6397,-29.237,-608.202,1
-81.6187,-29.1608,-608.003,1
-81.4104,-28.9509,-607.325,1
-81.4637,-28.8352,-607.563,1
-81.6053,-28.554,-608.646,1
-81.6614,-28.3623,-607.78,1
-81.6239,-28.2195,-607.663,1
-81.7209,-28.1956,-607.481,1
-81.7069,-28.0371,-607.848,1
-81.8483,-27.8816,-608.286,1
-81.9419,-27.9078,-608.876,1
-81.8889,-27.9902,-608.464,1
-81.9164,-28.1926,-609.095,1
-81.9391,-28.3387,-609.477,1
-81.9486,-28.2643,-608.255,1
-81.9265,-28.4918,-608.738,1
