x,y,z,success
-4.16423,18.7988,-619.22,1
-4.07409,18.688,-617.769,1
-3.84642,18.7267,-619.291,1
-4.06151,18.5809,-617.122,1
-3.9008,18.4761,-618.904,1
-4.04219,18.4325,-617.724,1
-3.93769,18.2053,-618.016,1
-4.12966,18.1393,-617.731,1
-4.00815,18.1171,-619.03,1
-4.197,18.2142,-619.773,1
-4.27165,18.1388,-618.405,1
-4.25865,18.2094,-617.967,1
-4.23369,18.2935,-617.304,1
-4.01291,18.4751,-620.014,1
-4.09208,18.5083,-618.943,1
-4.11232,18.5711,-618.812,1
-4.13618,18.5514,-617.181,1
-3.98773,18.6699,-618.574,1
-4.06638,18.5993,-616.226,1
-3.89074,18.6464,-618.867,1
-3.8579,18.728,-619.628,1
-4.03667,18.6473,-617.213,1
-4.00632,18.7771,-618.275,1
-3.95212,18.6492,-618.893,1
-3.99914,18.6302,-619.25,1
-4.01475,18.5635,-618.784,1
-4.00313,18.6401,-618.447,1
-3.99006,18.4972,-618.06,1
-3.90602,18.5755,-619.3,1
-4.15568,18.4711,-617.948,1
-4.16361,18.3686,-617.745,1
-4.17674,18.3107,-618.576,1
-4.14312,18.4609,-617.655,1
-4.06807,18.5437,-619.284,1
-4.10173,18.5039,-618.447,1
-4.15649,18.5631,-617.596,1
-4.00574,18.6718,-617.943,1
-4.12562,18.6674,-617.391,1
-4.1036,18.6706,-617.468,1
-3.89085,18.756,-619.081,1
-4.12849,18.7355,-615.843,1
-4.00628,18.8444,-617.881,1
-3.98027,18.8488,-617.217,1
-4.06245,18.8362,-616.74,1
-4.00632,18.8772,-618.008,1
-3.95203,18.9039,-618.37,1
-4.05526,18.7654,-617.661,1
-3.97021,18.6845,-618.244,1
-4.14467,18.7008,-616.574,1
-3.9746,18.6574,-618.916,1
-4.17471,18.4572,-616.313,1
-4.1218,18.3667,-617.302,1
-4.27226,18.1684,-615.617,1
-4.1127,18.2679,-618.273,1
-4.1972,18.163,-617.527,1
-3.9661,18.1932,-618.594,1
-4.15223,18.1642,-618.067,1
-4.12805,18.1349,-616.561,1
-4.13099,18.165,-617.479,1
-4.09237,18.0992,-618.475,1
-4.1806,18.2291,-617.454,1
-4.05607,18.191,-617.676,1
-4.15078,18.1177,-618.269,1
-4.08001,18.1131,-617.649,1
-4.2028,18.0637,-617.751,1
-4.15579,17.9564,-617.733,1
-4.12436,17.9328,-617.798,1
-4.21116,17.8383,-617.519,1
-4.13037,17.8415,-617.414,1
-4.0232,17.6126,-616.851,1
-4.1356,17.6236,-617.681,1
-4.22077,17.555,-618.204,1
-4.2461,17.4442,-618.426,1
-4.28097,17.5148,-618.201,1
-4.2585,17.4148,-617.53,1
-4.162,17.2991,-617.319,1
-4.2406,17.3423,-616.859,1
-4.23484,17.3971,-619.284,1
-4.35944,17.2628,-616.98,1
