x,y,z,success
26.6909,21.4928,-618.613,1
26.8495,21.3584,-618.951,1
27.0106,21.3323,-619.61,1
26.9613,21.3258,-619.433,1
26.873,21.1752,-619.179,1
26.9727,21.2553,-620.414,1
27.0888,21.0876,-620.415,1
26.9116,21,-620.119,1
26.6964,20.893,-618.137,1
26.6921,20.9316,-620.412,1
26.5902,21.0017,-619.813,1
26.5102,21.0486,-619.134,1
26.894,21.1336,-621.071,1
26.6283,21.11,-619.313,1
27.0438,21.2569,-621.312,1
26.7891,21.1392,-619.364,1
26.8177,21.2292,-618.989,1
26.8932,21.238,-619.371,1
26.9455,21.2454,-619.218,1
27.1267,21.2072,-618.859,1
26.925,21.3198,-619.23,1
26.8797,21.3177,-618.796,1
26.89,21.3118,-619.802,1
26.9056,21.2351,-618.995,1
26.8851,21.1973,-619.551,1
26.8763,21.1841,-619.976,1
26.8019,21.1139,-618.548,1
27.1398,21.2668,-621.535,1
26.7616,21.1633,-617.826,1
26.7417,21.1366,-618.841,1
26.637,21.1138,-618.629,1
26.5942,21.0094,-618.724,1
26.6907,21.1123,-619.241,1
26.7636,21.1448,-619.317,1
26.839,21.1144,-619.674,1
26.838,21.1382,-619.312,1
26.9188,21.2472,-620.35,1
26.7725,21.1395,-618.746,1
26.7902,21.1835,-618.373,1
26.9578,21.2273,-619.472,1
26.9366,21.3085,-619.174,1
26.8605,21.3258,-619.274,1
26.9002,21.3789,-619.379,1
26.8738,21.3836,-619.05,1
27.0312,21.465,-620.918,1
26.8404,21.2699,-618.508,1
26.9942,21.3417,-619.934,1
26.9513,21.2468,-618.464,1
26.8149,21.1867,-618.421,1
26.6613,21.0712,-617.476,1
26.8029,21.1329,-619.987,1
26.5261,20.9463,-617.721,1
26.716,20.9295,-618.755,1
26.7344,20.9166,-619.027,1
26.6768,20.9218,-618.826,1
26.6418,20.8608,-618.419,1
26.7941,20.7844,-619.287,1
26.5598,20.8372,-617.363,1
26.7144,20.8072,-619.229,1
26.7856,20.798,-619.403,1
26.7479,20.814,-618.754,1
26.7456,20.8607,-618.43,1
26.739,20.8261,-618.9,1
26.6246,20.7263,-617.506,1
26.7793,20.703,-618.895,1
26.6144,20.5759,-617.834,1
26.5895,20.5748,-618.077,1
26.8005,20.5884,-620.018,1
26.6934,20.4919,-618.714,1
26.731,20.3538,-618.148,1
26.6708,20.316,-618.806,1
26.63,20.3048,-618.898,1
26.6187,20.3165,-620.47,1
26.5599,20.2881,-619.128,1
26.6403,20.2603,-619.487,1
26.5021,20.073,-617.921,1
26.7297,20.132,-620.046,1
26.6075,20.1275,-619.091,1
26.3304,20.0844,-618.53,1
26.4589,20.0516,-619.338,1
26.2886,19.8651,-617.137,1
26.4717,19.8763,-618.399,1
26.7427,19.8974,-620.06,1
26.7119,19.966,-618.991,1
26.6372,19.8517,-617.81,1
26.6041,19.7774,-618.344,1
26.5008,19.751,-618.925,1
26.3818,19.8012,-617.782,1
26.6002,19.8358,-618.267,1
26.76,19.8674,-619.021,1
26.6804,20.114,-618.349,1
26.707,20.2502,-619.092,1
26.6624,20.3323,-618.272,1
26.6165,20.4429,-618.073,1
26.7357,20.5101,-619.496,1
26.5963,20.4685,-617.202,1
26.6393,20.5866,-618.295,1
26.7243,20.6156,-618.797,1
26.5504,20.5564,-616.957,1
26.6021,20.4914,-618.133,1
26.5603,20.4125,-617.741,1
26.7798,20.2865,-619.558,1
26.6299,20.2775,-618.373,1
26.6431,20.2031,-617.946,1
26.6123,20.1636,-617.661,1
26.8267,20.189,-619.014,1
26.8003,20.1023,-618.055,1
26.8811,20.2534,-618.377,1
27.0413,20.27,-619.84,1
26.8823,20.3852,-618.785,1
26.91,20.3276,-618.069,1
26.9782,20.5616,-618.496,1
26.9309,20.6724,-618.138,1
26.5076,20.9127,-618.281,1
25.8892,21.5631,-620.577,1
24.9442,22.2813,-621.705,1
23.9106,23.053,-622.646,1
22.612,24.4217,-622.495,1
21.453,25.6805,-623.925,1
21.072,26.2942,-623.663,1
21.1776,26.9572,-623.99,1
21.1497,27.5144,-625.423,1
21.3421,28.0195,-627.363,1
20.8425,28.2341,-625.322,1
20.758,28.4191,-626.601,1
21.0674,28.6866,-628.203,1
20.9576,28.6599,-626.369,1
20.8156,28.8862,-627.611,1
20.9618,28.9956,-628.027,1
21.0564,29.2205,-629.995,1
20.7773,29.212,-627.583,1
20.8036,29.3781,-628.206,1
20.8587,29.3958,-627.914,1
20.8394,29.3895,-628.102,1
21.0421,29.2332,-628.036,1
21.0531,29.1634,-627.642,1
21.113,29.2718,-628.7,1
