x,y,success
994.093,291.494,1
994.366,291.567,1
994.639,291.748,1
994.374,292.059,1
994.472,292.035,1
994.26,292.353,1
994.372,292.264,1
994.236,292.292,1
993.796,292.831,1
994.419,292.841,1
994.232,292.92,1
994.048,292.945,1
994.616,293.101,1
994.167,293.431,1
994.108,293.29,1
994.045,293.435,1
993.962,293.862,1
994.701,293.507,1
994.626,293.475,1
994.645,293.437,1
994.713,293.649,1
994.924,293.858,1
994.984,293.657,1
995.26,293.66,1
995.086,292.986,1
995.119,293.025,1
994.986,293.061,1
994.951,292.924,1
995.16,292.875,1
994.941,292.64,1
995.354,292.544,1
995.092,292.548,1
995,292.239,1
994.871,292.52,1
994.872,292.23,1
995,292.283,1
994.916,292.836,1
994.808,292.993,1
995.158,293.01,1
995.229,293.229,1
995.073,292.934,1
995.5,293.079,1
995.52,293.023,1
995.324,293.122,1
995.507,293.031,1
995.615,292.989,1
995.322,293.041,1
995.333,292.826,1
995.48,293.031,1
995.363,292.831,1
994.994,293.59,1
995.081,293.474,1
995.534,294.185,1
995.646,294.226,1
995.836,293.909,1
995.997,293.721,1
996.365,293.25,1
998.443,292.947,1
1002.63,292.014,1
1007.63,291.551,1
1009.24,291.401,1
1009.01,291.905,1
1008.14,292.319,1
1007,292.676,1
1007.85,292.791,1
1008.16,293.053,1
1008.98,293.13,1
1009.43,293.335,1
1010.02,293.267,1
1010.2,293.309,1
1009.87,293.492,1
1009.62,293.4,1
1008.75,293.175,1
1008.56,293.309,1
1007.97,293.23,1
1007.78,293.043,1
1007.65,292.996,1
1007.25,292.984,1
1007.41,293.175,1
1006.11,292.597,1
1005.55,292.556,1
1004.84,292.109,1
1004.2,291.718,1
1002.94,290.881,1
1001.95,290.599,1
1001.03,289.322,1
1001.43,288.492,1
1001.7,287.882,1
1002.39,286.996,1
1002.15,286.288,1
1001.74,285.923,1
999.877,285.283,1
998.574,285.003,1
998.241,284.658,1
997.937,284.401,1
997.065,284.159,1
997.593,284.357,1
996.889,284.25,1
996.598,284.185,1
996.521,284.705,1
996.609,284.812,1
996.52,285.149,1
996.891,285.239,1
996.871,285.513,1
996.578,285.855,1
995.683,285.592,1
992.95,284.884,1
989.969,283.294,1
985.836,281.213,1
982.114,279.595,1
979.882,278.826,1
978.46,277.232,1
978.057,276.956,1
977.931,276.562,1
977.917,276.043,1
977.554,275.674,1
977.473,275.867,1
977.34,276.113,1
977.096,276.778,1
977.126,277.299,1
977.641,278.084,1
978.507,278.976,1
978.641,279.322,1
978.943,279.658,1
979.41,280.333,1
979.766,280.525,1
979.438,280.247,1
979.709,280.777,1
980.118,280.944,1
980.193,281.265,1
980.425,281.129,1
980.754,281.524,1
980.997,281.147,1
981.342,281.468,1
981.475,281.315,1
981.56,281.373,1
981.699,281.5,1
982.211,281.567,1
982.648,281.19,1
984.313,281.787,1
986.106,282.545,1
989.214,283.621,1
991.705,284.593,1
994.858,285.675,1
997.105,286.467,1
999.108,287.236,1
1000.45,287.141,1
1000.87,287.054,1
1001.12,286.429,1
1000.55,285.962,1
1000.03,285.895,1
999.722,285,1
998.616,284.929,1
998.708,284.646,1
997.948,284.831,1
998.607,284.721,1
998.268,285.228,1
998.866,285.472,1
999.707,285.562,1
1004.02,285.647,1
1011.44,285.469,1
1016.18,285.665,1
1017.91,285.226,1
1016.89,285.343,1
1014.99,285.332,1
1012.92,286.831,1
1011.72,286.887,1
1011.14,287.782,1
1011.32,288.278,1
1011.69,288.333,1
1011.93,288.274,1
1012.57,288.194,1
1013.01,288.031,1
1012.75,287.205,1
1012.47,287.107,1
1011.72,286.47,1
1011.49,286.1,1
1010.41,285.431,1
1010.3,284.88,1
1010.07,284.156,1
1009.6,284.09,1
1008.55,283.253,1
1007.89,283.284,1
1007.83,283.136,1
1007.92,283.521,1
1007.21,283.31,1
1006.03,282.571,1
1005.41,282.432,1
1003.86,281.667,1
1003.46,281.491,1
1002.72,280.679,1
1002.7,279.951,1
1003.18,278.742,1
1003.56,278.319,1
1003.23,277.706,1
1003,277.206,1
1001.78,276.866,1
1000.58,276.924,1
999.485,276.952,1
998.479,277.274,1
998.608,277.25,1
998.385,277.3,1
997.824,277.746,1
998.45,277.788,1
997.248,277.673,1
997.949,278.007,1
997.367,278.278,1
998.088,278.279,1
998.387,278.672,1
998.486,278.094,1
998.39,278.566,1
998.472,278.903,1
998.281,278.631,1
998.07,278.767,1
997.55,278.924,1
996.829,279.593,1
996.892,279.331,1
995.417,279.681,1
993.229,279.931,1
990.742,280.593,1
988.406,280.959,1
987.73,280.824,1
987.583,280.785,1
988.356,280.788,1
988.706,280.538,1
988.755,279.99,1
988.823,279.571,1
988.76,279.493,1
989.21,279.162,1
989.085,279.296,1
989.288,279.699,1
989.395,280.026,1
989.593,280.142,1
989.287,280.243,1
988.84,280.588,1
988.643,280.146,1
988.199,279.932,1
988.075,280,1
988.473,279.614,1
989.519,279.364,1
990.959,278.939,1
993.559,278.901,1
996.281,278.944,1
996.98,278.4,1
996.69,278.315,1
996.08,278.188,1
994.684,277.967,1
993.385,277.986,1
992.577,277.706,1
992.352,277.581,1
992.104,277.89,1
992.38,277.525,1
992.84,277.886,1
992.972,278.085,1
992.7,278.107,1
