x,y,success
901.5,308.977,1
901.407,309.134,1
901.426,308.754,1
901.23,308.902,1
901.362,308.52,1
901.092,308.592,1
900.99,308.751,1
901.126,309,1
900.944,309.144,1
900.912,308.977,1
900.496,308.919,1
901.114,309,1
900.796,308.979,1
900.625,308.886,1
900.442,308.915,1
900.338,309.117,1
900.362,309.33,1
899.65,309.211,1
900.178,309.011,1
900.646,308.769,1
900.86,308.401,1
900.623,308.236,1
900.336,308.232,1
900.062,307.728,1
900.207,307.822,1
900.31,308.034,1
900.363,308.282,1
900.714,308.338,1
900.394,308.482,1
900.663,308.671,1
901.15,308.689,1
900.95,308.888,1
900.706,309.069,1
900.615,308.924,1
900.299,309.19,1
900.23,309.36,1
899.929,309.786,1
899.838,309.534,1
900.399,309.59,1
900.297,309.496,1
900.075,309.563,1
899.792,309.583,1
899.45,309.372,1
899.465,309.451,1
899.326,309.34,1
899.405,309.321,1
899.469,309.448,1
899.422,309.607,1
899.521,309.122,1
899.338,309.086,1
899.242,308.485,1
899.312,308.239,1
898.843,307.567,1
898.361,307.423,1
897.854,307.496,1
897.496,307.518,1
897.23,307.304,1
897.548,307.329,1
897.545,307.058,1
897.526,307.29,1
897.434,307.013,1
897.396,307.134,1
897.58,307.08,1
897.661,307.434,1
897.381,307.43,1
897.565,307.668,1
897.548,308.055,1
897.766,308.113,1
898.002,308.225,1
898.944,308.363,1
899.264,307.917,1
899.56,307.883,1
899.723,307.627,1
900.779,307.275,1
901.137,307.141,1
901.428,307.303,1
902.131,307.082,1
902.245,307.039,1
901.984,307.311,1
902.117,308.076,1
901.837,308.024,1
901.989,308.598,1
902.074,308.37,1
902.053,308.297,1
901.871,309.346,1
901.797,309.722,1
901.751,309.772,1
901.914,309.791,1
901.923,310.027,1
901.776,310.095,1
901.698,309.795,1
901.345,309.601,1
901.349,309.673,1
900.772,309.699,1
900.638,309.746,1
900.844,309.865,1
900.679,309.889,1
900.517,309.862,1
899.823,310.455,1
899.199,310.486,1
899.398,310.944,1
899.054,310.497,1
899.141,310.255,1
899.391,310.194,1
899.327,310.042,1
899.5,309.592,1
899.521,309.493,1
899.154,309.168,1
899.427,307.884,1
899.535,307.619,1
899.5,307.821,1
899.397,308.092,1
899.133,308.414,1
899.383,309.373,1
899.412,309.782,1
898.414,310.73,1
897.464,312.096,1
897.122,312.728,1
897.158,314.377,1
896.85,314.818,1
895.586,315.946,1
894.409,317.325,1
893.092,319.865,1
892.032,321.069,1
891.76,322.049,1
890.977,322.17,1
891.168,322.157,1
891.077,322.238,1
890.517,321.5,1
890.224,321.166,1
889.912,320.545,1
889.547,319.925,1
889.209,320.014,1
888.617,319.861,1
888.434,319.693,1
888.147,319.192,1
