x,y,z,success
-135.492,-37.5251,-603.805,1
-135.995,-37.8872,-607.883,1
-135.368,-37.7052,-604.264,1
-135.616,-37.6522,-605.346,1
-135.318,-37.4938,-603.67,1
-135.385,-37.4435,-603.959,1
-135.768,-37.8404,-606.626,1
-135.406,-37.8565,-605.217,1
-135.132,-37.8217,-603.713,1
-135.179,-37.6007,-603.344,1
-134.98,-37.5733,-602.209,1
-135.229,-37.7328,-604.021,1
-135.083,-37.6982,-603.006,1
-135.772,-37.752,-606.453,1
-135.864,-37.9505,-608.125,1
-135.441,-37.9596,-606.249,1
-134.873,-37.6587,-602.538,1
-135.202,-37.882,-604.848,1
-135.219,-37.6945,-604.197,1
-135.36,-37.8412,-605.591,1
-135.113,-37.72,-604.013,1
-135.441,-37.7712,-606.453,1
-135.301,-37.8316,-606.254,1
-135.299,-37.5807,-605.135,1
-134.888,-37.5987,-603.8,1
-135.436,-37.7283,-606.463,1
-135.235,-37.6262,-605.021,1
-135.716,-37.7835,-607.153,1
-135.624,-37.6779,-606.387,1
-135.167,-37.6982,-604.389,1
-135.78,-37.9568,-607.469,1
-135.363,-38.0251,-606.26,1
-135.422,-37.9402,-605.915,1
-134.78,-37.6706,-601.853,1
-135.139,-37.9332,-604.447,1
-134.736,-37.9689,-602.664,1
-135.018,-37.9757,-603.468,1
-134.956,-37.9967,-603.49,1
-134.778,-37.9658,-602.172,1
-135.191,-38.2256,-604.921,1
-134.806,-37.9411,-602.108,1
-134.998,-37.9054,-603.149,1
-135.087,-37.83,-603.634,1
-135.086,-38.0839,-604.73,1
-134.899,-37.919,-602.735,1
-134.679,-37.9462,-602.187,1
-134.847,-37.9487,-603.26,1
-134.662,-37.763,-601.818,1
-135.088,-37.8556,-604.367,1
-134.833,-37.6702,-603.093,1
-135.435,-37.8429,-606.862,1
-134.913,-37.5515,-604.164,1
-134.853,-37.5979,-604.464,1
-134.41,-37.1453,-601.131,1
-134.286,-37.2344,-601.546,1
-134.244,-37.081,-600.969,1
-134.16,-37.2926,-601.725,1
-134.038,-37.1669,-600.262,1
-134.469,-37.1444,-602.627,1
-134.153,-37.1521,-600.931,1
-134.644,-37.1149,-602.709,1
-134.332,-37.0094,-601.111,1
-134.417,-37.0169,-601.783,1
-134.103,-36.8742,-599.341,1
-134.396,-37.2952,-602.257,1
-134.362,-37.3634,-601.448,1
-134.707,-37.4196,-603.109,1
-134.757,-37.7004,-603.866,1
-134.808,-37.7923,-603.775,1
-134.785,-37.771,-603.15,1
-134.548,-37.6951,-601.313,1
-134.346,-37.9812,-601.62,1
-134.608,-38.1031,-602.953,1
-134.067,-38.446,-601.873,1
-134.165,-38.752,-603.436,1
-134.924,-39.2205,-608.081,1
-134.069,-39.0928,-603.963,1
-134.143,-39.3216,-605.05,1
-134.228,-39.481,-606.149,1
-134.159,-39.8009,-607.034,1
-134.19,-39.5263,-605.906,1
-133.712,-39.4896,-603.551,1
-134.904,-39.9105,-610.805,1
-134.052,-39.609,-605.714,1
-134.09,-40.0467,-607.188,1
-133.319,-39.8685,-602.212,1
-133.884,-40.637,-607.575,1
-133.668,-40.3047,-605.076,1
-133.466,-40.394,-603.916,1
-134.089,-40.9746,-610.08,1
-133.833,-40.8302,-608.53,1
-133.108,-40.2891,-602.958,1
-132.998,-40.2488,-602.625,1
-133.06,-40.2934,-603.715,1
-132.989,-40.3307,-603.519,1
-133.096,-40.6988,-605.886,1
-133.445,-40.5044,-606.209,1
-132.827,-40.358,-602.609,1
-133.416,-40.5508,-606.452,1
-133.76,-40.522,-607.879,1
-133.219,-40.4336,-605.544,1
-133.431,-40.1313,-604.892,1
-133.081,-40.0097,-602.701,1
-132.781,-40.0656,-601.813,1
-133.214,-40.2931,-605.064,1
-133.386,-40.0127,-605.029,1
-133.396,-40.0411,-605.477,1
-133.236,-39.6263,-603.786,1
-133.458,-39.3713,-604.267,1
-132.856,-38.9407,-599.128,1
-132.735,-38.8958,-598.821,1
