x,y,z,success
-15.6485,7.96088,-592.812,1
-15.78,8.04798,-593.734,1
-15.7702,8.07618,-594.868,1
-15.6192,8.03815,-594.968,1
-15.4885,7.92426,-592.813,1
-15.3664,7.93915,-594.051,1
-15.2834,7.82953,-594.198,1
-15.3621,7.77578,-594.372,1
-15.3694,7.7166,-593.537,1
-15.4768,7.81718,-593.466,1
-15.8084,7.9216,-593.5,1
-16.2388,8.22802,-594.233,1
-16.4348,8.32027,-594.384,1
-15.9297,8.399,-595.091,1
-15.4863,8.65573,-593.696,1
-14.5798,8.96807,-595.546,1
-13.6552,8.90386,-594.423,1
-12.2816,8.77918,-595.655,1
-11.7357,8.56128,-595.397,1
-11.5105,8.51202,-594.933,1
-11.4685,8.5227,-594.75,1
-11.5299,8.44784,-595.177,1
-11.617,8.28085,-594.178,1
-11.5544,8.32758,-595.124,1
-11.7708,8.1966,-593.629,1
-11.9249,8.05187,-595.071,1
-12.1556,7.97711,-596.082,1
-12.2345,8.02071,-596.566,1
-12.4588,7.95887,-595.33,1
-12.4109,7.90117,-596.054,1
-12.4621,7.84524,-595.7,1
-12.5016,7.82902,-595.237,1
-12.51,7.7379,-595.142,1
-12.2447,7.7668,-596.242,1
-12.1837,7.59146,-595.474,1
-12.3531,7.38251,-596.33,1
-12.8071,7.121,-595.232,1
-13.1078,7.29626,-594.261,1
-13.4707,7.30907,-593.979,1
-13.7316,7.26894,-592.946,1
-13.6364,7.23849,-592.596,1
-13.4739,7.28282,-593.664,1
-13.3838,7.36505,-593.102,1
-13.3607,7.36615,-593.054,1
-13.3205,7.35313,-593.185,1
-13.3384,7.32213,-593.041,1
-13.3011,7.3412,-593.759,1
-13.3928,7.29969,-593.333,1
-13.3418,7.36548,-592.919,1
-13.2652,7.45173,-593.615,1
-13.3023,7.54995,-593.112,1
-13.2252,7.62967,-593.087,1
-13.1335,7.71471,-592.527,1
-12.9595,7.7876,-592.963,1
-12.7782,7.79218,-593.354,1
-12.5867,7.75512,-594.363,1
-12.5546,7.78926,-593.902,1
-12.5881,7.82352,-593.699,1
-12.6218,7.8061,-593.237,1
-12.6044,7.79411,-592.917,1
-12.6403,7.80932,-593.065,1
-12.6776,7.82043,-591.799,1
-12.6612,7.80371,-592.44,1
-12.6279,7.81584,-592.743,1
-12.4373,7.71653,-593.162,1
-12.4902,7.66122,-592.466,1
-12.0005,7.50156,-592.387,1
-11.6316,7.43372,-592.309,1
-11.3316,7.25237,-592.619,1
-11.0271,7.1228,-592.381,1
-10.3561,7.07518,-592.645,1
-9.74456,6.9721,-593.295,1
-8.85562,7.03015,-594.413,1
-8.47976,7.02977,-593.877,1
-8.20025,6.94377,-594.342,1
-8.01495,6.92328,-594.587,1
-7.86267,6.84225,-595.585,1
-7.71067,6.72048,-595.243,1
-7.61883,6.4902,-596.064,1
-7.63311,6.20046,-595.973,1
-7.82932,6.14387,-596.478,1
-8.07474,6.23508,-596.451,1
-8.11314,6.28143,-596.449,1
-8.04657,6.22884,-596.135,1
-8.06048,6.0623,-596.813,1
-8.04834,5.94129,-596.314,1
-8.04526,5.85156,-595.705,1
-8.00664,5.80786,-595.398,1
-7.93203,5.73965,-596.305,1
-7.93985,5.79381,-595.641,1
-7.9366,5.87563,-595.473,1
-7.80934,5.88488,-595.691,1
-7.71738,5.89933,-596.303,1
-7.56759,5.81093,-596.028,1
-7.56629,5.82979,-595.889,1
-7.57508,5.87686,-596.705,1
-7.56997,5.91242,-595.718,1
-7.48003,5.88012,-596.178,1
-6.99481,5.56208,-594.847,1
-6.56141,5.26465,-594.627,1
-6.64997,5.26757,-595.216,1
-6.97694,5.38115,-595.046,1
-7.4065,5.49106,-594.974,1
-7.81056,5.76421,-594.899,1
-8.03163,5.79238,-594.629,1
-8.04262,6.03078,-594.6,1
-7.79187,6.18119,-595.292,1
-7.83583,6.38347,-595.11,1
-8.06292,6.54371,-594.938,1
-8.18382,6.54744,-594.953,1
-8.12308,6.47806,-594.98,1
-8.08576,6.45787,-595.233,1
