x,y,z,success
-43.2969,37.9327,-597.874,1
-43.2587,38.0731,-598.444,1
-43.2192,37.9005,-597.796,1
-42.966,37.974,-599.947,1
-42.944,37.8756,-598.378,1
-42.8069,37.9945,-598.277,1
-42.7877,37.8707,-597.904,1
-42.835,37.8526,-599.234,1
-42.8363,37.9446,-598.7,1
-42.7403,37.8073,-597.865,1
-42.7593,37.8294,-597.653,1
-42.7258,37.9795,-598.571,1
-42.5818,38.1166,-598.35,1
-42.3475,38.0952,-599.131,1
-42.2286,38.0702,-599.695,1
-42.1914,37.9119,-598.55,1
-42.1439,37.8412,-599.577,1
-42.062,37.6595,-598.11,1
-42.0287,37.7046,-598.276,1
-42.0352,37.7114,-598.01,1
-42.0559,37.8554,-598.14,1
-42.1023,37.9146,-598.819,1
-42.06,37.8406,-598.491,1
-42.0297,38.0032,-598.493,1
-41.9986,37.8668,-598.099,1
-41.9932,37.7902,-598.543,1
-42.0914,37.6569,-597.777,1
-42.162,37.7521,-598.712,1
-42.1845,37.6836,-598.476,1
-42.241,37.82,-599.421,1
-42.3012,37.6697,-598.932,1
-42.2927,37.6045,-599.419,1
-42.281,37.643,-599.816,1
-42.1053,37.5323,-599.263,1
-42.0781,37.5032,-599.187,1
-42.1062,37.4198,-599.047,1
-42.1186,37.3116,-598.792,1
-42.4224,37.3129,-598.034,1
-42.6244,37.4985,-599.432,1
-42.6653,37.6669,-600.161,1
-42.6182,37.5411,-598.493,1
-42.501,37.628,-598.688,1
-42.4649,37.5974,-598.521,1
-42.36,37.6256,-597.357,1
-42.4091,37.6292,-598.423,1
-42.3608,37.5858,-598.725,1
-42.3975,37.6157,-598.576,1
-42.4172,37.7204,-598.599,1
-42.3872,37.7811,-598.537,1
-42.3313,37.8294,-597.623,1
-42.2793,37.9357,-598.123,1
-42.2119,38.0463,-599.023,1
-42.0092,38.1254,-598.153,1
-41.8527,38.2028,-597.748,1
-41.7334,38.2884,-598.393,1
-41.5994,38.0777,-598.153,1
-41.5785,38.3089,-599.43,1
-41.5157,38.2249,-597.927,1
-41.5792,38.2138,-597.74,1
-41.5241,38.1858,-597.439,1
-41.5082,38.1827,-598.075,1
-41.5262,38.1859,-597.335,1
-41.7192,38.2294,-598.614,1
-41.8514,38.0889,-597.005,1
-41.9744,38.0765,-597.207,1
-42.0109,38.1405,-597.845,1
-42.0529,38.0477,-597.604,1
-42.2924,38.0892,-598.164,1
-42.7646,38.3215,-598.138,1
-43.3095,38.6359,-599.779,1
-43.655,39.0216,-600.273,1
-44.1447,39.5689,-600.481,1
-44.41,40.2886,-602.181,1
-44.6626,40.7664,-603.694,1
-44.7943,40.7875,-602.78,1
-45.1435,41.3073,-604.471,1
-45.3891,41.5422,-605.304,1
-45.5273,41.5571,-604.141,1
-45.6802,41.6848,-605.254,1
-45.7847,41.645,-605.402,1
-45.784,41.6656,-606.491,1
-45.877,41.7019,-605.735,1
-45.8444,41.7288,-605.785,1
-45.769,41.7586,-605.623,1
-45.7754,41.6612,-605.911,1
-45.7614,41.3669,-605,1
-45.748,41.3885,-606.18,1
-45.6871,41.2611,-605.133,1
-45.6827,41.2935,-606.377,1
-45.6767,41.3372,-605.872,1
-45.6405,41.3586,-605.221,1
-45.6157,41.5607,-605.78,1
-45.6045,41.7144,-606.974,1
-45.4596,41.6482,-606.671,1
-45.4058,41.6964,-607.172,1
-45.4013,41.7134,-606.927,1
-45.3671,41.7436,-606.952,1
-45.2545,41.75,-606.919,1
-44.8748,41.4538,-605.407,1
-44.5566,41.1316,-604.628,1
-44.3935,40.965,-604.418,1
-44.3742,40.9469,-605.527,1
-44.4035,40.894,-605.094,1
-44.4305,40.6525,-603.219,1
-44.6709,40.4971,-601.529,1
-44.6973,40.7027,-602.938,1
-44.7593,40.7883,-602.597,1
-44.7238,40.9564,-603.394,1
-44.7543,41.1159,-602.631,1
-44.8325,41.1845,-603.477,1
-44.7693,41.2245,-604.314,1
-44.6864,40.9628,-602.755,1
-44.5342,40.88,-602.897,1
-44.4593,40.8689,-604.779,1
-44.0692,40.3887,-603.537,1
-42.404,38.9725,-602.101,1
-41.3158,37.7856,-598.733,1
-41.0234,37.4538,-599.515,1
-40.535,37.1485,-599.237,1
-40.1414,37.22,-598.773,1
-39.568,37.1559,-597.374,1
-39.0043,37.0822,-598.282,1
-38.8247,36.7826,-597.613,1
-38.781,36.4798,-597.83,1
-38.8931,36.445,-597.361,1
-39.1901,36.5117,-597.459,1
-39.354,36.7359,-597.709,1
-39.4294,36.7497,-598.247,1
-39.2963,36.9443,-598.562,1
-39.3169,37.3494,-599.669,1
-39.0755,37.4929,-598.443,1
-38.9477,37.8191,-598.431,1
-38.8411,38.1073,-599.084,1
-38.8155,38.4118,-599.87,1
-38.7407,38.5352,-599.112,1
-38.6264,38.8328,-599.469,1
-38.3914,39.2563,-601.891,1
-38.3165,39.1772,-601.965,1
-38.1995,39.2677,-602.473,1
-38.2023,39.0691,-600.168,1
-38.0252,38.9883,-600.256,1
-38.1211,38.9622,-601.423,1
-38.2161,39.0722,-601.31,1
-38.1479,38.8807,-599.993,1
-38.1583,39.0063,-601.092,1
-38.3037,39.0471,-602.047,1
-38.5904,38.975,-600.552,1
-38.689,39.2191,-602.436,1
-38.5899,39.1565,-600.381,1
-38.4765,39.2426,-601.797,1
-38.5287,39.2374,-601.971,1
-38.4543,39.2378,-601.495,1
-38.5644,39.322,-601.91,1
-38.5834,39.3198,-602.711,1
-38.8055,39.1733,-600.17,1
-38.9183,39.1206,-599.191,1
-38.9217,39.1288,-599.708,1
-38.938,39.2559,-600.207,1
-38.9319,39.2615,-599.717,1
-38.8434,39.3368,-599.448,1
-38.8429,39.4155,-600.077,1
-38.84,39.61,-602.184,1
-38.8551,39.6437,-601.469,1
-38.7866,39.5977,-602.061,1
-38.6084,39.5042,-600.887,1
-38.5326,39.7561,-602.911,1
-38.489,39.7767,-601.412,1
-38.4632,40.0142,-602.071,1
-38.4096,40.0836,-601.197,1
-38.3089,40.0751,-601.285,1
-38.2937,40.052,-600.777,1
-38.3735,39.9737,-601.412,1
-38.3877,39.8929,-603.036,1
-38.5471,39.7131,-602.341,1
-38.9119,39.2961,-600.031,1
-39.0935,39.304,-600.611,1
-39.2552,39.1979,-601.099,1
-39.2437,39.0545,-600.363,1
-39.251,39.0586,-600.381,1
-39.2778,39.34,-600.099,1
-39.3381,39.403,-599.894,1
-39.1425,39.4683,-600.409,1
-38.6527,39.5651,-600.336,1
-38.3114,39.7201,-601.226,1
-37.5901,39.3403,-600.095,1
-36.2159,39.0129,-602.315,1
-34.7022,39.1318,-601.249,1
-33.2292,39.0028,-602.973,1
-31.6084,38.9078,-604.04,1
-30.8654,38.8346,-604.713,1
-30.4457,38.5554,-603.957,1
-30.2455,38.6647,-605.212,1
-30.162,38.5701,-605.401,1
-30.1936,38.5109,-606.287,1
-30.1389,38.1587,-606.367,1
-30.2856,37.8021,-605.265,1
-30.1537,37.3824,-604.536,1
-30.6049,37.1818,-605.616,1
-30.6674,36.9093,-604.852,1
-30.6126,36.6362,-605.205,1
-30.6927,36.4901,-604.689,1
-30.4972,36.3751,-607.618,1
-30.4136,36.1122,-606.002,1
-30.3149,35.8823,-605.034,1
-30.2875,35.7271,-604.157,1
-30.2103,36.1623,-606.464,1
-30.0503,36.2148,-605.94,1
-30.1832,36.3288,-604.946,1
-30.2411,36.3532,-603.406,1
-30.492,36.5032,-603.774,1
-30.6737,36.5346,-603.934,1
-30.8908,36.7191,-603.968,1
-30.8508,36.6597,-604.102,1
-30.8803,36.7944,-604.472,1
-30.8955,36.8391,-604.556,1
-30.8193,36.6579,-604.549,1
-30.8298,36.6284,-603.953,1
-30.8271,36.5868,-605.087,1
-30.8565,36.3925,-604.408,1
-30.8566,36.4101,-605.033,1
-30.7499,36.4723,-604.857,1
-30.7627,36.2768,-602.159,1
-30.7434,36.3547,-605.1,1
-30.8511,36.1846,-604.798,1
-30.8697,36.1951,-604.515,1
-31.0214,36.1998,-604.357,1
-31.051,36.1548,-602.931,1
-30.9412,36.2068,-605.003,1
-30.9085,35.9018,-604.036,1
-30.7606,35.6215,-603.982,1
-30.8208,35.4291,-603.659,1
-30.8557,35.3993,-603.144,1
-30.8237,35.4325,-604.36,1
-31.1073,35.321,-603.645,1
-31.9267,35.0965,-603.574,1
-33.2152,34.3132,-601.752,1
-34.9207,33.9616,-601.277,1
-36.2885,34.5053,-600.32,1
-37.153,35.1633,-599.544,1
-37.1513,35.6104,-597.725,1
-36.7411,36.3351,-598.451,1
-36.2098,36.6879,-598.944,1
-35.689,36.9021,-599.069,1
-35.2165,37.1592,-601.374,1
-34.9536,37.0986,-600.914,1
-34.927,37.5811,-602.874,1
-34.8669,38.0346,-604.207,1
-34.8883,38.2825,-606.763,1
-34.5921,38.3306,-605.404,1
-34.4789,38.7357,-605.764,1
-34.4592,38.8661,-605.869,1
-34.8143,38.9617,-608.093,1
-35.2465,38.8442,-608.269,1
-35.6217,38.6906,-610.044,1
-35.8344,38.5525,-609.502,1
-35.8248,38.6194,-609.657,1
-35.7777,38.8486,-611.389,1
-35.7119,38.9722,-611.94,1
-35.7706,39.1043,-611.438,1
-35.7177,39.1067,-610.981,1
-35.8529,39.2432,-611.528,1
-35.8429,39.2741,-611.751,1
-35.9785,39.4357,-612.66,1
-35.9067,39.269,-612.2,1
-36.098,39.089,-611.242,1
-36.2963,38.7702,-612.95,1
-36.3757,38.2461,-612.499,1
-36.4151,37.7263,-612.445,1
-36.4759,37.3068,-612.077,1
-36.595,37.2834,-612.679,1
-36.6856,37.3343,-611.932,1
-36.9155,37.4072,-612.069,1
-36.9409,37.4856,-611.688,1
-36.9675,37.706,-613.124,1
-36.8861,37.8155,-612.354,1
-36.9117,37.8988,-611.842,1
-36.8718,37.8424,-612.032,1
-36.8336,37.7284,-611.513,1
-37.0368,37.5196,-612.306,1
-37.2026,37.6332,-613.178,1
-37.3082,37.4921,-611.491,1
-37.3257,37.2638,-610.887,1
-37.3523,37.1461,-609.926,1
-37.4797,37.1621,-610.272,1
-37.4359,37.0586,-611.162,1
-37.5325,36.8591,-609.58,1
-37.4056,36.8799,-611.039,1
-37.3602,36.9679,-610.305,1
-37.3971,37.0714,-609.341,1
-37.1766,37.0288,-611.586,1
-36.9186,36.741,-611.136,1
-36.4439,35.6816,-609.925,1
-36.6939,34.1453,-607.683,1
-37.8074,33.0936,-603.188,1
-38.6073,33.0454,-602.7,1
-38.901,33.0064,-600.083,1
-39.2972,33.3502,-602.219,1
-39.1246,33.3455,-602.408,1
-38.3992,33.1722,-601.242,1
-37.527,32.6782,-602.201,1
-36.4746,32.1939,-602.533,1
-36.2599,32.9324,-604.641,1
-36.8502,34.0299,-604.723,1
-37.5477,34.8821,-605.319,1
-38.1187,35.7038,-607.995,1
-38.5304,36.0976,-607.805,1
