x,y,z,success
-102.103,71.0125,-617.792,1
-102.027,70.9408,-617.19,1
-102.064,71.0624,-617.646,1
-101.895,70.8324,-616.261,1
-101.956,70.9638,-616.769,1
-101.899,71.0383,-617.186,1
-101.894,70.9253,-616.86,1
-101.924,71.0414,-618.025,1
-101.887,70.9318,-617.398,1
-101.745,70.9557,-617.028,1
-101.818,70.9205,-616.756,1
-101.901,70.8845,-616.728,1
-101.928,70.8709,-616.958,1
-101.705,70.9821,-616.616,1
-101.854,70.9338,-617.371,1
-101.847,70.9625,-617.703,1
-101.658,70.7931,-616.847,1
-101.782,70.807,-617.361,1
-101.648,70.9066,-616.75,1
-101.57,70.816,-615.961,1
-101.853,71.1418,-617.963,1
-101.889,71.1596,-618.218,1
-101.654,71.153,-617.404,1
-101.753,71.3594,-618.22,1
-101.659,71.1995,-617.099,1
-101.774,71.1486,-617.398,1
-101.668,70.9186,-616.248,1
-101.728,70.9361,-616.889,1
-101.851,70.9129,-617.151,1
-101.749,70.8016,-616.135,1
-101.911,70.9876,-617.924,1
-101.842,70.8479,-617.129,1
-101.763,70.871,-617.008,1
-101.698,70.9231,-617.056,1
-101.91,70.8206,-618.241,1
-101.901,70.6949,-618.185,1
-101.821,70.6386,-617.858,1
-101.917,70.6293,-617.877,1
-101.98,70.6165,-618.013,1
-101.989,70.7708,-618.942,1
-101.987,70.7202,-618.327,1
-101.97,70.8052,-618.7,1
-101.565,70.7715,-616.968,1
-101.735,70.869,-617.859,1
-101.816,70.847,-618.504,1
-101.534,70.6541,-616.503,1
-101.511,70.5858,-615.75,1
-101.691,70.931,-617.746,1
-101.631,71.035,-617.805,1
-101.527,71.0676,-617.388,1
-101.604,71.4017,-618.66,1
-101.402,71.4124,-617.7,1
-101.292,71.3821,-616.933,1
-101.128,71.4088,-616.6,1
-100.927,71.4974,-616.231,1
-101.059,71.5351,-617.583,1
-100.872,71.4234,-616.418,1
-101.182,71.7541,-618.764,1
-100.956,71.4699,-616.216,1
-101.027,71.6006,-617.141,1
-101.064,71.6891,-617.573,1
-100.916,71.6209,-616.636,1
-101.074,71.732,-617.895,1
-101.038,71.6345,-617.123,1
-100.862,71.3791,-616.301,1
-100.974,71.3911,-616.75,1
-101.002,71.2956,-616.676,1
-101.149,71.3281,-617.075,1
-101.282,71.2284,-617.019,1
-101.399,70.9233,-615.764,1
-101.444,70.7406,-615.009,1
-101.716,70.6817,-615.494,1
-101.874,70.4515,-614.913,1
-101.946,70.2689,-614.116,1
