x,y,success
879.672,374.982,1
879.527,375.18,1
879.459,374.988,1
879.555,375.075,1
879.198,374.814,1
879.115,374.817,1
878.838,375.035,1
879.087,375.389,1
878.93,375.394,1
878.709,375.462,1
878.78,375.223,1
879.184,375.268,1
879.199,375.172,1
878.939,374.755,1
878.732,375.096,1
878.32,375.152,1
878.251,375.476,1
878.231,375.175,1
878.26,374.974,1
878.402,374.674,1
878.267,374.911,1
878.238,374.659,1
878.17,374.626,1
878.261,374.544,1
877.981,374.732,1
878.248,374.65,1
878.362,374.743,1
878.498,374.757,1
878.676,374.878,1
878.765,374.842,1
879.032,374.776,1
878.915,375.082,1
878.667,375.345,1
878.255,374.774,1
878.298,375.374,1
877.854,375.831,1
878.104,376.216,1
878.118,375.982,1
878.108,375.953,1
878.095,376.095,1
878.204,375.884,1
877.778,375.832,1
877.794,375.619,1
877.812,375.57,1
877.923,375.485,1
877.708,375.615,1
877.845,375.728,1
877.869,375.586,1
877.81,375.432,1
877.863,374.97,1
877.797,374.715,1
877.528,374.518,1
877.165,374.259,1
876.387,373.973,1
876.093,373.937,1
875.7,374.385,1
875.478,374.19,1
875.47,373.718,1
875.473,373.829,1
875.536,373.896,1
875.661,373.795,1
875.296,373.473,1
875.345,373.726,1
875.358,373.702,1
875.206,374.312,1
875.301,374.56,1
875.349,374.77,1
875.435,374.787,1
875.411,374.658,1
875.767,374.926,1
876.022,375.182,1
875.863,375.611,1
875.758,376.152,1
875.523,376.874,1
875.802,377.419,1
875.924,377.373,1
876.406,377.814,1
876.247,378.068,1
876.179,378.948,1
876.214,379.391,1
876.288,379.655,1
875.956,379.627,1
875.719,379.349,1
875.796,379.727,1
875.52,380.093,1
875.604,380.348,1
875.51,380.763,1
875.526,381.121,1
875.433,381.448,1
875.446,381.73,1
875.174,381.156,1
875.026,381.018,1
874.456,380.725,1
874.135,381.153,1
873.98,380.91,1
873.786,380.861,1
873.979,380.862,1
873.756,381.025,1
873.895,381.556,1
873.565,381.8,1
873.6,381.933,1
873.462,381.886,1
873.404,381.784,1
873.52,381.649,1
873.554,381.527,1
873.764,380.963,1
873.589,380.385,1
873.447,379.636,1
873.57,379.687,1
873.628,379.428,1
873.794,379.66,1
873.674,379.759,1
873.325,379.67,1
873.5,379.858,1
873.569,379.225,1
873.764,378.837,1
873.558,379.14,1
874.688,379.631,1
874.833,379.856,1
874.815,379.741,1
874.391,379.768,1
873.525,380.133,1
872.055,381.719,1
871.586,382.447,1
871.604,383.02,1
871.633,383.124,1
871.725,383.062,1
872.177,383.209,1
871.922,382.649,1
871.212,382.384,1
870.862,381.904,1
870.196,381.609,1
869.901,380.766,1
869.256,380.319,1
868.909,379.946,1
868.312,380.436,1
867.629,379.777,1
867.111,379.22,1
866.797,379.626,1
866.573,380.071,1
866.355,379.881,1
866.279,379.965,1
865.99,380.184,1
866.535,380.134,1
866.457,380.398,1
866.6,379.921,1
866.861,379.807,1
866.794,379.715,1
866.974,379.573,1
866.751,379.669,1
866.732,379.795,1
866.758,379.694,1
866.839,379.664,1
866.931,379.882,1
866.779,379.387,1
867.097,379.065,1
867.058,379.088,1
866.901,379.287,1
867.034,378.94,1
866.847,378.824,1
866.694,378.251,1
866.997,378.29,1
866.852,377.993,1
866.677,378.373,1
866.764,378.08,1
866.579,377.752,1
866.307,377.66,1
866.301,376.855,1
866.052,376.735,1
865.863,376.291,1
865.823,376.312,1
865.611,376.352,1
865.719,376.061,1
865.689,375.651,1
867.363,375.478,1
868.137,375.802,1
868.587,375.374,1
868.808,375.138,1
869.398,375.165,1
869.737,374.582,1
870.321,373.751,1
870.317,373.651,1
869.886,373.162,1
869.674,372.662,1
868.926,372.383,1
868.709,371.757,1
866.994,370.628,1
865.741,370.968,1
864.483,370.881,1
864.333,370.384,1
864.517,371.275,1
864.805,371.782,1
865.234,372.168,1
866.921,372.281,1
867.637,372.54,1
869.514,372.394,1
869.959,372.514,1
870.261,373.745,1
871.066,374.762,1
870.5,375.179,1
870.343,376.001,1
870.128,377.16,1
869.923,377.431,1
869.97,377.385,1
869.64,377.249,1
869.481,376.877,1
869.135,376.105,1
869.256,375.275,1
869.327,374.807,1
869.932,374.858,1
869.655,375.368,1
869.963,375.229,1
869.986,375.388,1
869.616,375.442,1
869.785,375.407,1
869.748,375.525,1
869.751,375.503,1
870.007,375.999,1
869.876,376.801,1
869.705,376.88,1
869.193,376.551,1
869.012,376.743,1
869.489,377.255,1
870.04,377.909,1
870.012,377.836,1
870.188,377.938,1
870.145,377.824,1
869.997,378.337,1
870.221,379.356,1
869.921,379.848,1
869.805,380.034,1
870.016,379.761,1
870.107,380.186,1
870.422,379.802,1
870.921,379.699,1
873.063,380.423,1
875.295,381.566,1
875.259,382.275,1
875.235,382.355,1
873.442,382.383,1
870.917,382.25,1
867.814,381.893,1
866.168,382.306,1
865.659,383.323,1
865.892,384.219,1
865.882,385.148,1
865.437,386.129,1
865.345,386.884,1
864.481,386.669,1
863.987,386.318,1
863.257,386.054,1
863.378,387.007,1
863.822,387.737,1
865.095,387.99,1
865.328,387.865,1
864.545,387.814,1
863.671,387.285,1
863.342,385.996,1
863.11,385.46,1
863.105,384.611,1
862.761,384.49,1
862.916,384.118,1
862.463,384.213,1
862.646,384.403,1
863.066,384.505,1
863.086,385.49,1
863.586,387.65,1
863.473,388.957,1
863.97,390.082,1
864.382,389.982,1
864.73,389.862,1
864.867,389.553,1
864.629,389.023,1
865.198,388.742,1
864.735,388.411,1
864.59,387.876,1
864.171,388.132,1
864.117,388.64,1
864.212,388.842,1
864.809,388.763,1
864.948,388.338,1
865.295,389.309,1
865.374,389.42,1
865.572,389.988,1
865.425,390.038,1
865.474,390.432,1
864.906,390.641,1
864.768,390.603,1
864.498,390.198,1
865.104,390.215,1
865.67,390.262,1
867.546,390.786,1
871.026,391.227,1
872.898,392.432,1
873.71,392.675,1
874.032,393.079,1
874.65,392.828,1
874.235,392.562,1
873.005,392.57,1
871.011,391.921,1
869.063,392.115,1
869.224,391.795,1
870.096,390.022,1
870.556,388.813,1
870.505,386.292,1
871.132,384.609,1
870.922,384.517,1
870.359,383.747,1
869.568,384.557,1
870.369,385.386,1
870.51,387.167,1
871.172,387.698,1
870.903,388.587,1
869.995,388.146,1
869.027,388.564,1
867.951,388.091,1
866.579,388.179,1
865.963,387.046,1
864.743,386.824,1
866.274,386.681,1
867.882,386.282,1
869.714,385.547,1
870.197,384.857,1
868.525,383.975,1
867.854,383.343,1
867.048,383.765,1
867.533,383.698,1
867.919,383.722,1
867.559,384.618,1
866.976,385.083,1
866.421,385.711,1
866.371,386.139,1
865.929,386.693,1
865.87,386.71,1
866.074,386.705,1
866.267,386.779,1
866.496,387.053,1
866.689,386.772,1
866.425,387.032,1
866.042,386.868,1
865.828,386.929,1
866.207,386.857,1
866.241,386.508,1
865.663,386.484,1
865.424,386.129,1
864.872,385.982,1
865.058,386.427,1
864.995,386.57,1
864.849,387.425,1
864.973,387.963,1
865.424,388.323,1
866.477,388.966,1
866.717,388.937,1
866.849,389.015,1
867.001,389.222,1
867.144,389.47,1
866.807,389.449,1
866.315,389.247,1
868.105,388.957,1
867.591,388.642,1
866.754,388.319,1
865.281,387.903,1
863.892,388.405,1
863.327,389.337,1
861.584,389.476,1
860.153,390.129,1
858.514,390.686,1
855.153,391.121,1
851.578,392.801,1
848.054,393.582,1
845.274,393.505,1
843.434,393.461,1
840.937,393.355,1
840.167,392.674,1
840.416,392.26,1
841.975,391.304,1
842.024,390.247,1
841.51,389.697,1
840.518,390.054,1
840.543,390.411,1
839.999,391.324,1
839.473,390.614,1
839.534,390.791,1
839.145,390.21,1
838.734,389.358,1
838.434,389.877,1
837.969,390.103,1
837.919,390.418,1
837.625,390.925,1
837.711,389.955,1
837.775,390.194,1
837.791,390.708,1
838.129,391.242,1
838.404,391.005,1
839.324,391.046,1
840.198,391.223,1
840.518,391.11,1
840.048,391.086,1
839.986,390.961,1
840.48,390.547,1
841.423,389.244,1
841.583,386.461,1
841.593,386.338,1
841.103,387.456,1
