x,y,z,success
-108.191,-44.4135,-609.329,1
-108.064,-44.3101,-608.211,1
-108.135,-44.2449,-608.277,1
-107.908,-44.1894,-606.982,1
-107.91,-44.1783,-607.388,1
-107.929,-44.2767,-607.863,1
-107.856,-44.275,-607.728,1
-107.939,-44.3865,-608.534,1
-107.815,-44.3808,-607.887,1
-107.75,-44.325,-607.512,1
-107.829,-44.34,-607.544,1
-107.896,-44.4006,-607.552,1
-107.901,-44.3917,-608.204,1
-107.851,-44.2717,-607.778,1
-107.784,-44.3087,-607.563,1
-107.671,-44.4042,-607.708,1
-107.57,-44.3891,-607.113,1
-107.646,-44.4395,-608.245,1
-107.727,-44.3885,-608.479,1
-107.744,-44.2999,-608.212,1
-107.842,-44.3795,-609.08,1
-107.77,-44.1842,-607.703,1
-107.672,-44.1431,-606.998,1
-107.77,-44.123,-608.081,1
-107.798,-44.1744,-608.558,1
-107.627,-44.0422,-606.759,1
-107.711,-44.2557,-608.049,1
-107.829,-44.2742,-608.137,1
-107.733,-44.2872,-607.679,1
-107.788,-44.3521,-608.486,1
-107.885,-44.3932,-608.754,1
-107.95,-44.4764,-609.048,1
-107.878,-44.3923,-608.226,1
-107.799,-44.3213,-607.736,1
-107.718,-44.4097,-607.393,1
-107.679,-44.5974,-607.837,1
-107.488,-44.5546,-606.785,1
-107.739,-44.7748,-608.497,1
-107.727,-44.771,-607.975,1
-107.704,-44.6144,-607.098,1
-107.788,-44.7818,-608.847,1
-107.539,-44.6178,-606.929,1
-107.516,-44.5645,-607.166,1
-107.486,-44.4428,-606.635,1
-107.446,-44.4731,-606.82,1
-107.586,-44.6147,-608.08,1
-107.59,-44.6755,-608.164,1
-107.613,-44.5861,-607.812,1
-107.536,-44.3847,-607.057,1
-107.504,-44.334,-607.313,1
-107.564,-44.2653,-607.896,1
-107.442,-44.079,-606.556,1
-107.464,-43.8678,-606.225,1
-107.265,-43.8733,-606.204,1
-107.076,-43.7835,-605.463,1
-107.086,-43.8349,-606.272,1
-107.116,-43.883,-606.697,1
-107.12,-43.8724,-606.31,1
-107.062,-43.7764,-605.691,1
-107.09,-43.7745,-605.477,1
-106.969,-43.6389,-604.591,1
-107.065,-43.6918,-605.279,1
-107.023,-43.677,-605.42,1
-107.116,-43.8369,-606.051,1
-107.044,-43.9116,-605.571,1
-107.002,-44.0736,-605.631,1
-107.027,-43.991,-605.046,1
-107.038,-44.1034,-605.25,1
-107.09,-44.1054,-605.054,1
-107.121,-44.1184,-605.202,1
-107.477,-44.1475,-605.997,1
-107.583,-44.0705,-605.398,1
-107.732,-44.0431,-604.955,1
-107.989,-44.2573,-606.307,1
-107.952,-44.3334,-605.9,1
-107.875,-44.4784,-604.995,1
-108.015,-44.5985,-605.545,1
-108.043,-44.7444,-605.588,1
-108.114,-44.7723,-606.013,1
-108.154,-44.8921,-605.547,1
-108.223,-44.923,-606.141,1
-108.136,-44.8752,-605.31,1
-108.021,-44.8852,-605.236,1
-108.007,-45.0545,-605.57,1
-107.87,-45.1064,-605.296,1
-108.062,-45.394,-606.655,1
-107.83,-45.4212,-605.307,1
-107.791,-45.557,-605.302,1
-107.903,-45.6995,-606.521,1
-107.765,-45.5897,-605.268,1
-107.791,-45.6838,-605.828,1
-107.709,-45.6278,-604.533,1
-107.558,-45.4908,-604.438,1
-107.412,-45.5739,-604.251,1
-107.428,-45.5967,-604.761,1
-107.241,-45.5928,-603.673,1
-107.399,-45.5709,-604.572,1
-107.467,-45.5494,-604.434,1
-107.513,-45.657,-604.041,1
-107.449,-45.5344,-603.574,1
-107.461,-45.5327,-603.404,1
-107.473,-45.5175,-604.014,1
-107.234,-45.4791,-603.478,1
-107.324,-45.3573,-602.879,1
-107.374,-45.4118,-603.404,1
-107.505,-45.4536,-604.128,1
-107.536,-45.3622,-604.179,1
-107.429,-45.2239,-604.124,1
-107.507,-44.981,-604.086,1
-107.713,-44.9424,-604.2,1
-107.831,-45.0524,-605.956,1
-107.6,-45.0009,-604.673,1
-107.469,-45.1255,-604.418,1
-107.355,-45.2196,-604.774,1
-106.921,-45.3111,-603.318,1
-106.587,-45.6969,-605.455,1
-106.583,-45.7538,-606.285,1
-106.585,-45.795,-605.973,1
-106.543,-45.9262,-605.88,1
-106.558,-45.8923,-605.756,1
-106.438,-45.9345,-605.834,1
-106.345,-46.0228,-605.823,1
-106.377,-46.0905,-606.511,1
-106.403,-46.3366,-606.889,1
-106.69,-46.3816,-608.006,1
-106.56,-46.2777,-606.675,1
-106.669,-46.2778,-606.801,1
-106.543,-46.1134,-605.976,1
-106.437,-45.8249,-604.874,1
-106.576,-45.8082,-606.604,1
-106.401,-45.5343,-605.709,1
-106.349,-45.4959,-606.25,1
-106.175,-45.3129,-605.14,1
-106.135,-45.3851,-605.937,1
-106.055,-44.9991,-604.906,1
-105.713,-44.9612,-603.565,1
-105.762,-44.9762,-604.351,1
-105.627,-44.8503,-602.98,1
-105.779,-45.0138,-604.963,1
-105.564,-44.9684,-603.509,1
-105.88,-45.0472,-604.79,1
-105.684,-44.9805,-603.624,1
-105.717,-45.0234,-603.513,1
-105.938,-45.0901,-604.157,1
-105.919,-45.007,-603.555,1
-105.92,-45.0072,-603.028,1
-106.336,-44.9476,-604.045,1
-106.393,-44.7068,-603.386,1
-106.627,-44.5807,-604.26,1
-106.713,-44.591,-604.901,1
-106.588,-44.6584,-604.882,1
-106.559,-44.5799,-604.577,1
-106.516,-44.5181,-604.084,1
-106.525,-44.4897,-603.336,1
-106.592,-44.4707,-603.559,1
-106.692,-44.4307,-604.091,1
-106.723,-44.3024,-603.212,1
-106.856,-44.4084,-604.872,1
-106.809,-44.2336,-603.979,1
-106.776,-44.2856,-604.55,1
-106.801,-44.2716,-604.7,1
-106.714,-44.0907,-602.979,1
-106.763,-44.1843,-603.666,1
-106.794,-44.1471,-603.266,1
-106.788,-44.2817,-604.49,1
-106.608,-44.024,-602.6,1
-106.604,-43.9628,-602.524,1
-106.632,-43.8402,-602.839,1
-106.757,-43.6907,-603.357,1
-106.474,-43.4744,-601.175,1
-106.496,-43.612,-602.271,1
-106.522,-43.6076,-602.486,1
-106.385,-43.7545,-601.948,1
-106.561,-43.9424,-604.346,1
-106.33,-43.9782,-603.832,1
-106.153,-44.0578,-602.865,1
-106.32,-44.0431,-604.157,1
-106.473,-44.1298,-605.441,1
-106.385,-44.0152,-604.49,1
-106.418,-43.7902,-603.975,1
-106.612,-43.6682,-604.178,1
-106.575,-43.6411,-603.915,1
-106.624,-43.6063,-604.54,1
-106.609,-43.5286,-604.65,1
-106.693,-43.4579,-604.086,1
-106.96,-43.2864,-604.273,1
-106.946,-42.9647,-603.252,1
-107.209,-43.0399,-604.229,1
-107.28,-43.0288,-604.843,1
-107.597,-42.9301,-604.593,1
-107.946,-42.9141,-604.194,1
-108.375,-42.8361,-604.462,1
-108.444,-42.8578,-603.497,1
-108.807,-43.0939,-604.483,1
-109.212,-43.2037,-604.669,1
-109.401,-43.3118,-604.14,1
-109.94,-43.4988,-605.2,1
-110.035,-43.6537,-604.518,1
-110.166,-43.8478,-604.028,1
-110.26,-44.2216,-604.873,1
-109.88,-44.4843,-603.637,1
-109.572,-44.989,-603.989,1
-109.474,-45.2307,-604.102,1
-109.161,-45.1755,-601.756,1
-109.216,-45.1375,-601.862,1
-109.292,-45.0207,-601.639,1
-109.317,-44.8635,-601.809,1
-109.167,-44.4596,-599.799,1
-109.311,-44.2845,-600.522,1
-109.527,-44.3758,-601.262,1
-109.164,-44.4847,-600.464,1
-109.097,-44.4352,-600.817,1
-109.266,-44.5678,-602.202,1
-109.253,-44.6449,-602.958,1
-109.218,-44.5511,-603.035,1
-109.188,-44.5124,-602.051,1
-109.118,-44.5418,-601.6,1
-109.116,-44.5512,-601.278,1
-109.06,-44.722,-601.316,1
-109.079,-44.8544,-602.123,1
-108.665,-44.5212,-599.609,1
-109.022,-44.8637,-602.646,1
-108.887,-44.99,-601.96,1
-108.987,-45.3254,-603.288,1
-108.87,-45.3634,-603.185,1
-108.869,-45.3173,-603.091,1
-108.796,-45.217,-602.117,1
-108.801,-45.3503,-602.257,1
-108.675,-45.4515,-601.673,1
-108.617,-45.5775,-601.351,1
-108.791,-45.7525,-602.567,1
-108.855,-45.7417,-602.946,1
-108.608,-45.6624,-600.642,1
-108.54,-45.5744,-600.841,1
-108.473,-45.6419,-601.483,1
-108.579,-45.7098,-601.773,1
-108.74,-45.8921,-602.561,1
-108.722,-46.1117,-602.984,1
-108.279,-46.2224,-602.96,1
-107.628,-46.164,-603.429,1
-106.809,-45.9712,-603.582,1
-106.27,-45.9155,-604.153,1
-106.051,-45.8536,-604.713,1
-105.873,-45.7881,-603.665,1
-106.178,-45.9128,-603.909,1
-106.244,-46.0994,-603.269,1
-106.394,-46.4755,-604.188,1
-106.277,-46.8549,-604.898,1
-106.369,-46.9607,-605.539,1
-106.396,-46.9931,-604.434,1
-106.483,-47.1015,-604.667,1
-106.561,-47.4074,-603.905,1
-106.827,-47.7607,-604.737,1
-106.902,-47.9086,-603.161,1
-107.141,-48.171,-604.41,1
-106.998,-48.1303,-602.918,1
-106.948,-48.068,-603.208,1
-106.744,-48.0397,-602.323,1
-106.931,-47.9994,-603.55,1
-106.765,-47.7137,-602.304,1
-106.781,-47.6533,-602.09,1
-106.833,-47.6436,-602.628,1
-106.774,-47.7055,-603.162,1
-106.909,-47.7782,-603.707,1
-106.991,-47.8066,-603.639,1
-107.099,-48.1797,-603.694,1
-107.351,-48.424,-603.888,1
-107.5,-48.774,-604.371,1
-107.818,-49.003,-605.871,1
-107.774,-49.0313,-605.387,1
-107.855,-48.8255,-604.958,1
-108.043,-48.7519,-606.001,1
-107.875,-48.4536,-604.877,1
-107.993,-48.399,-605.204,1
-107.877,-48.5069,-605.208,1
-107.768,-48.2453,-604.097,1
-107.755,-48.5524,-604.746,1
-107.786,-48.5912,-604.858,1
-107.716,-48.7253,-604.667,1
-107.797,-48.6424,-604.853,1
-107.785,-48.6375,-604.878,1
-107.832,-48.9109,-605.137,1
-107.917,-49.1111,-606.275,1
-107.868,-49.1012,-605.093,1
-107.906,-49.1259,-605.563,1
-107.867,-49.2505,-605.286,1
-107.829,-49.3143,-605.355,1
-107.538,-49.2041,-604.569,1
-107.606,-49.0824,-604.963,1
-107.653,-49.0029,-604.839,1
-107.541,-49.1379,-605.352,1
-107.243,-48.996,-605.926,1
-107.113,-49.419,-606.952,1
-107.188,-49.5424,-606.781,1
-107.411,-49.6203,-607.373,1
-107.439,-49.6941,-607.586,1
-107.375,-49.9208,-608.936,1
-107.228,-49.8755,-609.312,1
-106.672,-49.2256,-609.408,1
-106.454,-49.425,-609.487,1
-106.161,-49.6399,-610.791,1
-106.014,-49.5915,-611.385,1
-105.888,-49.2171,-610.875,1
-105.804,-48.9453,-611.149,1
-105.898,-48.637,-612.816,1
-105.813,-48.3804,-613.467,1
-105.658,-48.343,-613.283,1
-105.343,-48.5441,-613.321,1
-105.088,-49.0816,-614.626,1
-105.077,-49.8695,-615.956,1
-105.055,-50.5313,-616.131,1
-105.12,-51.276,-617.179,1
-104.812,-51.8316,-616.297,1
-104.508,-52.1967,-616.354,1
-103.961,-52.372,-614.844,1
-103.67,-52.4252,-614.654,1
-103.076,-52.3123,-612.271,1
-102.953,-52.0876,-612.367,1
-102.886,-52.0634,-612.309,1
-102.942,-51.744,-610.477,1
-103.679,-51.5985,-612.173,1
-104.295,-51.3,-612.684,1
-104.584,-51.1014,-614.244,1
-104.176,-50.6865,-613.687,1
-103.794,-50.5235,-613.449,1
-103.785,-50.4126,-613.004,1
-103.985,-50.5239,-613.508,1
-104.021,-50.5202,-612.852,1
-103.907,-50.8015,-612.595,1
-103.739,-50.9391,-612.42,1
-103.482,-51.1835,-611.549,1
-103.316,-51.355,-610.864,1
-103.253,-51.3925,-610.837,1
-103.261,-51.3968,-610.595,1
-103.265,-51.3527,-611.1,1
-103.443,-51.2109,-610.695,1
-103.535,-51.2951,-610.936,1
-103.447,-51.2404,-610.601,1
-103.6,-51.3154,-612,1
-103.37,-51.2196,-610.72,1
-103.338,-51.0361,-609.698,1
-103.507,-51.0519,-610.601,1
-103.657,-51.0339,-611.142,1
-103.589,-50.8642,-611.052,1
-103.507,-50.7342,-610.049,1
-103.392,-50.6883,-610.299,1
-103.446,-50.7016,-610.506,1
-103.356,-50.6735,-609.598,1
-103.355,-50.8205,-610.106,1
-103.434,-50.9213,-610.745,1
-103.377,-50.9778,-610.57,1
-103.432,-50.9363,-610.137,1
-103.421,-51.0664,-610.579,1
-103.268,-51.0513,-610.168,1
-103.223,-51.0978,-609.81,1
-103.402,-51.1425,-610.697,1
-103.261,-51.1215,-609.424,1
-103.055,-51.1466,-608.647,1
-103.115,-51.3568,-609.314,1
-103.104,-51.7366,-609.378,1
-103.27,-52.0148,-609.451,1
-103.441,-52.1267,-608.564,1
-103.71,-52.26,-607.68,1
-104.11,-52.4815,-607.945,1
-104.39,-52.7191,-608.044,1
-104.299,-52.8536,-606.821,1
-104.113,-53.3651,-607.147,1
-103.242,-53.3336,-603.419,1
-102.558,-53.8767,-603.385,1
-101.885,-54.0644,-602.128,1
-101.395,-53.9626,-602.02,1
-100.944,-53.9519,-601.109,1
-100.403,-54.0012,-600.37,1
-100.186,-53.8827,-599.614,1
-100.193,-53.9903,-598.959,1
-100.61,-54.107,-600.034,1
-100.642,-53.5485,-599.043,1
-100.561,-53.4852,-599.299,1
-100.286,-53.5573,-599.148,1
-100.168,-53.7283,-599.254,1
-99.9949,-54.1337,-600.488,1
