x,y,z,success
-170.94,21.4297,-598.983,1
-170.402,21.1108,-595.982,1
-170.431,21.193,-596.126,1
-170.611,21.3362,-597.242,1
-170.308,21.4818,-595.91,1
-170.46,21.4982,-596.615,1
-170.47,21.3796,-596.839,1
-170.624,21.3044,-597.584,1
-170.227,21.1396,-596.045,1
-170.509,21.2331,-597.355,1
-170.52,21.4198,-597.99,1
-170.249,21.1747,-595.718,1
-170.338,21.2474,-596.329,1
-170.551,21.3883,-597.017,1
-170.237,21.3163,-595.456,1
-170.34,21.2388,-596.425,1
-170.232,21.1779,-596.11,1
-170.564,21.3372,-597.579,1
-170.341,21.2756,-595.964,1
-170.367,21.3095,-596.049,1
-170.658,21.4687,-597.421,1
-170.415,21.3368,-596.404,1
-169.975,21.4694,-594.17,1
-170.266,21.6453,-596.044,1
-170.198,21.616,-595.953,1
-170.162,21.5163,-595.691,1
-170.403,21.7209,-597.118,1
-170.281,21.5456,-595.924,1
-170.466,21.4698,-596.995,1
-170.409,21.2859,-596.895,1
-170.48,21.1483,-597.275,1
-170.453,21.1741,-596.974,1
-170.444,21.2114,-596.641,1
-170.532,21.278,-597.091,1
-170.19,21.1394,-595.884,1
-170.359,21.0272,-596.765,1
-170.056,20.8906,-595.721,1
-170.151,20.8977,-595.845,1
-170.028,20.8287,-595.042,1
-169.982,20.948,-595.139,1
-170.167,20.9687,-595.964,1
-170.321,20.9627,-596.446,1
-170.321,21.0464,-596.593,1
-170.026,21.0134,-595.281,1
-170.024,21.0955,-595.406,1
-170.276,21.1773,-596.644,1
-170.133,21.1325,-595.892,1
-170.331,21.1163,-596.538,1
-169.982,21.27,-595.499,1
-170.089,21.389,-595.831,1
-169.763,21.4868,-594.674,1
-170.044,21.7021,-596.101,1
-169.681,21.8231,-594.512,1
-169.695,22.1081,-594.92,1
-169.741,22.0774,-595.229,1
-169.516,21.8928,-594.569,1
-169.33,21.9067,-594.006,1
-169.228,21.847,-593.256,1
-169.428,21.823,-594.145,1
