x,y,success
1069.95,413.584,1
1070.11,413.125,1
1069.92,413.492,1
1069.54,413.511,1
1069.62,413.056,1
1069.64,412.879,1
1069.64,413.267,1
1069.41,413.758,1
1069.54,413.648,1
1069.35,413.792,1
1069.16,413.357,1
1069.88,413.706,1
1069.88,413.876,1
1069.77,413.493,1
1069.22,413.355,1
1069.11,413.798,1
1068.98,413.851,1
1068.69,413.679,1
1068.85,413.326,1
1069.13,413.794,1
1069.1,413.56,1
1069.19,413.178,1
1068.82,412.884,1
1068.9,412.658,1
1068.84,412.593,1
1069.07,412.819,1
1069.24,413.099,1
1069.07,413.68,1
1069.33,413.557,1
1069.32,413.411,1
1069.17,413.714,1
1069.45,413.636,1
1069.23,413.784,1
1069.23,413.765,1
1069.05,413.904,1
1068.81,414.155,1
1068.68,414.273,1
1068.86,414.374,1
1068.89,414.369,1
1069.13,414.613,1
1068.7,414.129,1
1069,414.115,1
1068.75,414.209,1
1068.55,413.961,1
1068.44,413.718,1
1068.81,413.656,1
1068.18,413.886,1
1068.82,413.691,1
1068.38,413.62,1
1068.32,413.394,1
1068.59,412.842,1
1068.41,412.492,1
1068.12,411.85,1
1068.03,411.762,1
1067.69,411.653,1
1067.07,411.801,1
1066.93,411.845,1
1067.18,411.504,1
1067.24,411.87,1
1067.39,411.52,1
1067.5,411.568,1
1067.54,411.409,1
1067.54,411.197,1
1067.65,411.804,1
1067.06,412.012,1
1067.36,412.321,1
1067.71,412.631,1
1067.77,412.986,1
1067.97,413.275,1
1067.99,413.54,1
1068.16,413.651,1
1068.11,413.756,1
1067.95,414.226,1
1067.68,414.644,1
1067.84,415.737,1
1067.71,416.093,1
1067.47,416.386,1
1067.24,416.876,1
1066.9,417.206,1
1067.02,417.561,1
1066.97,417.933,1
1066.83,417.823,1
1066.88,417.774,1
1066.61,418.429,1
1066.25,418.419,1
1066.72,419.119,1
1066.2,419.956,1
1066.22,420.603,1
1065.97,420.74,1
1066.32,420.634,1
1066.15,420.444,1
1066.16,420.527,1
1065.89,420.339,1
1065.32,420.662,1
1065.37,420.797,1
1065.11,420.687,1
1065.37,420.534,1
1065.46,420.112,1
1065.35,420.141,1
1065.28,420.046,1
1065.24,419.786,1
1065.44,419.599,1
1065.48,419.436,1
1065.37,419.401,1
1065.64,419.228,1
1065.57,419.234,1
1065.47,418.751,1
1065.03,418.455,1
1065.73,417.369,1
1065.75,416.687,1
1065.69,416.779,1
1065.24,417.295,1
1065.17,417.804,1
1065.38,418.225,1
1065.77,418.617,1
1065.94,418.742,1
1066.05,418.818,1
1066.09,418.698,1
1066.07,418.724,1
1066,418.892,1
1066.32,419.055,1
1066,418.935,1
1066.06,419.056,1
1065.35,419.447,1
1065.7,419.61,1
1065.19,419.402,1
1065.53,419.587,1
1065.42,419.15,1
1064.88,418.806,1
1064.17,418.342,1
1063.8,417.72,1
1063.3,417.139,1
1063.01,417.382,1
1062.58,416.935,1
1062.43,416.685,1
1061.88,416.473,1
1061.82,416.008,1
1061.69,416.102,1
1061.49,416.266,1
1061.27,416.273,1
1061.2,416.276,1
1060.72,416.065,1
1060.92,416.152,1
1060.95,416,1
1061,416.06,1
1061.48,415.979,1
1061.66,415.85,1
1061.73,415.054,1
1061.32,414.304,1
1061.28,414.297,1
1061.23,414.466,1
1060.88,414.384,1
1061.44,414.567,1
1061.84,414.709,1
1061.9,414.625,1
1061.86,414.531,1
1062.05,414.636,1
1061.9,414.507,1
1062.07,414.444,1
1062.14,414.635,1
1062.66,414.55,1
1062.83,414.469,1
1062.74,414.582,1
1062.51,414.515,1
1062.37,414.481,1
1062.32,414.323,1
1062.6,414.071,1
1062.78,413.724,1
1062.62,413.155,1
1062.39,413.103,1
1062.25,413.331,1
1062.15,413.772,1
1062.19,413.496,1
1062.03,413.697,1
1062.47,413.605,1
1063.02,413.566,1
1063.21,413.585,1
1063.23,413.554,1
1063.54,413.076,1
1063.69,412.465,1
1064.19,411.941,1
1064.12,411.741,1
1064.01,411.683,1
1064.31,411.727,1
1065.82,411.52,1
1068.38,411.227,1
1070.84,411.209,1
1072.68,411.035,1
1074.07,411.681,1
1076.12,411.5,1
1078,411.602,1
1079.4,411.634,1
1080.52,412.238,1
1081.91,412.496,1
1083.17,413.084,1
1084.25,413.311,1
1085.63,414.028,1
1086.18,414.548,1
1086.91,415.868,1
1086.66,416.469,1
1086.06,417.581,1
1085.84,418.935,1
1085.57,419.723,1
1085.78,420.076,1
1086.01,419.692,1
1086.16,419.02,1
1085.89,418.438,1
1086.3,418.118,1
1086.31,417.588,1
1086.53,417.769,1
1086.4,418.25,1
1085.82,418.369,1
1085.72,418.687,1
1085.28,418.216,1
1085.27,418.133,1
1084.53,418.076,1
1085.01,418.149,1
1084.74,418.657,1
1084.85,418.734,1
1084.38,418.954,1
1083.83,418.832,1
1083.73,418.843,1
1083.25,419.295,1
1083.32,420.522,1
1083.18,420.586,1
1083.19,420.69,1
1083.27,420.873,1
1083.2,420.826,1
1083.19,421.112,1
1082.46,421.319,1
1082.44,421.436,1
1082.81,421.582,1
1082.4,421.393,1
1081.82,421.017,1
1080.68,420.814,1
1079.39,420.742,1
1078.68,420.675,1
1076.6,420.455,1
1071.44,419.271,1
1065.93,416.603,1
1060.6,414.653,1
1056.49,413.81,1
1054.14,412.929,1
1053.03,412.467,1
1052.9,412.574,1
1053.04,413.721,1
1052.69,414.578,1
1052.67,415.461,1
1052.68,415.714,1
1052.62,415.88,1
1053.27,416.022,1
1053.5,416.7,1
1054.11,418.523,1
1054.63,419.025,1
1054.93,419.328,1
1054.93,419.063,1
1054.23,419.062,1
1054.09,418.992,1
1053.96,418.61,1
1054.2,417.884,1
1054.16,417.562,1
1054.1,417.463,1
1054.12,417.435,1
1054.01,417.542,1
1054.13,418.126,1
1054.8,418.938,1
1055.17,419.452,1
1055.42,420.84,1
1055.4,421.072,1
1055.62,421.365,1
1056.04,421.192,1
1055.71,420.533,1
1056.02,419.806,1
1055.98,419.432,1
1055.71,419.164,1
1055.71,419.164,1
1055.92,419.139,1
1055.81,419.408,1
1055.74,419.909,1
1055.93,420.079,1
1055.84,420.047,1
1056.16,420.731,1
1056.09,421.04,1
1056.46,421.256,1
1056,421.425,1
1056.17,421.436,1
1055.85,421.644,1
1055.82,421.759,1
1055.9,421.427,1
1055.73,421.407,1
1055.93,421.402,1
1056.74,422.105,1
1058.08,423.857,1
1058.75,424.099,1
1058.85,424.119,1
1058.46,424.388,1
1058.36,424.455,1
1058.14,424.195,1
1057.18,424.293,1
1055.75,424.07,1
1055.07,423.669,1
1054.24,422.62,1
1054.03,421.371,1
1052.97,420.397,1
1052.49,418.928,1
1051.65,417.569,1
1050.8,417.117,1
1050.38,417.97,1
1049.05,419.236,1
1048.71,421.577,1
1048.65,423.961,1
1048.92,426.16,1
1048.82,427.5,1
1048.68,429.039,1
1047.69,429.728,1
1047.45,429.831,1
1046.41,429.437,1
1046,428.939,1
1045.98,428.581,1
1046.51,427.597,1
1048.65,426.968,1
1050.08,426.408,1
1049.65,425.114,1
1048.39,424.072,1
1047.54,424.192,1
1047,424.172,1
1047.39,423.826,1
1048.15,424.021,1
1048.06,424.362,1
1047.72,424.983,1
1047.51,426.164,1
1047.65,426.441,1
1047.08,426.516,1
1047.05,426.592,1
1047.21,426.587,1
1047.57,426.239,1
1047.8,426.697,1
1047.76,426.484,1
1047.51,426.35,1
1047.47,426.543,1
1047.76,426.252,1
1047.93,425.938,1
1047.98,424.998,1
1047.59,424.791,1
1047.8,424.413,1
1047.58,424.29,1
1047.31,424.255,1
1047.61,424.321,1
1047.24,424.672,1
1047.61,425.124,1
1047.93,425.512,1
1048.19,425.566,1
1048.31,425.717,1
1048.17,425.944,1
1048.29,426.094,1
1048.24,426.189,1
1048.29,426.234,1
1048.07,426.896,1
1048.38,428.013,1
1050.5,430.116,1
1052.77,432.682,1
1055.67,434.432,1
1059.89,436.385,1
1063.5,438.953,1
1066.71,440.554,1
1068.54,441.117,1
1069.36,443.224,1
1069.01,444.697,1
1067.57,445.918,1
1066.27,446.713,1
1064.99,446.664,1
1064.47,446.815,1
1063.23,447.232,1
1063.41,446.995,1
1064.12,447.634,1
1065.36,448.176,1
1065.46,446.271,1
1065.32,446.265,1
1065.04,445.968,1
1064.48,446.66,1
1064.01,448.046,1
1063.32,448.514,1
1063.4,448.557,1
1063.38,447.879,1
1063.06,447.296,1
1062.94,447.767,1
1062.83,447.71,1
1062.75,448.073,1
1062.18,448.25,1
1061.4,448.135,1
1061.75,447.505,1
1061.94,448.125,1
1061.94,448.407,1
1062.68,448.247,1
1063.34,448.603,1
1064.11,449.484,1
1064.52,450.304,1
1064,449.741,1
1064.24,450.236,1
1064.59,449.521,1
1065.12,448.448,1
1065.45,446.298,1
1065.57,446.777,1
1065.09,447.448,1
1065.82,447.825,1
1065.14,447.744,1
1065.69,448.042,1
1065.58,448.559,1
1065.75,448.811,1
1066.04,449.042,1
1066.56,448.97,1
1067.13,449.49,1
1067.8,449.303,1
1067.48,448.698,1
1067.68,449.588,1
1067.44,450.178,1
1067.07,450.247,1
1067.18,450.197,1
1067.35,449.925,1
1066.97,448.617,1
1067.55,448.881,1
1067.49,448.987,1
1067.25,449.161,1
1067.1,449.415,1
1065.88,450.675,1
1063.84,451.569,1
1060.84,451.123,1
1056.52,451.221,1
1053.27,451.591,1
1051.47,451.418,1
1049.7,450.611,1
1048.45,450.157,1
1048.5,450.398,1
1048.32,449.667,1
1048.9,448.672,1
1049.7,448.067,1
1050.39,448.062,1
1050.61,447.993,1
1050.85,447.977,1
1050.63,448.571,1
1050.52,448.79,1
1050.63,449.511,1
1050.86,450.268,1
1051.42,450.953,1
1051.36,451.443,1
1051.91,451.489,1
1051.94,452.079,1
1051.93,452.403,1
1051.94,453.591,1
1052.07,454.18,1
1052.51,454.203,1
1052.54,453.939,1
1053.23,453.741,1
1053.31,453.604,1
1053.72,453.765,1
1053.16,453.583,1
1054.45,454.007,1
1055.14,455.044,1
1055.46,455.692,1
1055.6,455.779,1
1055.9,456.011,1
1056.51,456.569,1
1056.67,457.237,1
1057.19,457.762,1
1058.08,457.393,1
1057.37,458.065,1
1057.78,458.002,1
1057.37,457.5,1
1056.98,457.665,1
1057.23,457.814,1
1056.93,458.165,1
1056.82,457.62,1
1056.71,457.311,1
1057.04,457.346,1
1057.57,457.475,1
1058.21,456.802,1
1058.49,456.779,1
