 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice
1,269,255,255,255,874.704,238.065,874.704,238.065,1
2,301,255,255,255,944.633,249.331,944.633,249.331,1
3,284,255,255,255,687.063,312.380,687.063,312.380,1
4,492,255,255,255,954.447,329.512,954.447,329.512,1
5,370,255,255,255,783.700,330.470,783.700,330.470,1
6,197,255,255,255,1114.942,363.211,1114.942,363.211,1
7,428,255,255,255,762.014,399.084,762.014,399.084,1
8,395,255,255,255,614.277,410.642,614.277,410.642,1
9,360,255,255,255,970.669,444.236,970.669,444.236,1
10,420,255,255,255,791.400,466.107,791.400,466.107,1
11,459,255,255,255,705.476,504.234,705.476,504.234,1
12,364,255,255,255,959.464,517.662,959.464,517.662,1
13,161,255,255,255,901.798,553.873,901.798,553.873,1
14,264,255,255,255,874.769,238.538,874.769,238.538,2
15,302,255,255,255,944.523,249.460,944.523,249.460,2
16,277,255,255,255,687.727,312.056,687.727,312.056,2
17,490,255,255,255,955.092,329.829,955.092,329.829,2
18,370,255,255,255,783.873,330.400,783.873,330.400,2
19,216,255,255,255,1114.782,363.329,1114.782,363.329,2
20,458,255,255,255,762.332,398.961,762.332,398.961,2
21,413,255,255,255,614.522,410.924,614.522,410.924,2
22,2,255,255,255,774.500,401,774.500,401,2
23,1,255,255,255,773.500,403.500,773.500,403.500,2
24,359,255,255,255,970.642,444.375,970.642,444.375,2
25,418,255,255,255,791.545,465.878,791.545,465.878,2
26,1,255,255,255,597.500,473.500,597.500,473.500,2
27,457,255,255,255,705.830,504.211,705.830,504.211,2
28,369,255,255,255,959.364,518.270,959.364,518.270,2
29,172,255,255,255,901.657,553.953,901.657,553.953,2
30,3,255,255,255,555.500,606.500,555.500,606.500,2
31,268,255,255,255,875.093,238.720,875.093,238.720,3
32,307,255,255,255,944.774,250.041,944.774,250.041,3
33,279,255,255,255,687.844,312.181,687.844,312.181,3
34,482,255,255,255,954.940,330.346,954.940,330.346,3
35,358,255,255,255,783.941,330.863,783.941,330.863,3
36,201,255,255,255,1115.112,364.082,1115.112,364.082,3
37,440,255,255,255,762.105,398.757,762.105,398.757,3
38,399,255,255,255,614.703,410.761,614.703,410.761,3
39,347,255,255,255,970.572,444.739,970.572,444.739,3
40,428,255,255,255,791.811,466.215,791.811,466.215,3
41,473,255,255,255,705.039,504.422,705.039,504.422,3
42,347,255,255,255,959.350,518.633,959.350,518.633,3
43,162,255,255,255,901.981,554.407,901.981,554.407,3
44,269,255,255,255,875.987,239.723,875.987,239.723,4
45,294,255,255,255,945.391,251.616,945.391,251.616,4
46,271,255,255,255,688.172,313.142,688.172,313.142,4
47,495,255,255,255,955.486,331.666,955.486,331.666,4
48,366,255,255,255,784.309,331.784,784.309,331.784,4
49,227,255,255,255,1114.786,365.914,1114.786,365.914,4
50,468,255,255,255,762.938,399.859,762.938,399.859,4
51,398,255,255,255,615.116,411.173,615.116,411.173,4
52,363,255,255,255,970.566,446.244,970.566,446.244,4
53,431,255,255,255,791.646,467.131,791.646,467.131,4
54,1,255,255,255,591.500,471.500,591.500,471.500,4
55,1,255,255,255,904.500,478.500,904.500,478.500,4
56,466,255,255,255,705.487,505.142,705.487,505.142,4
57,369,255,255,255,958.888,519.684,958.888,519.684,4
58,3,255,255,255,650.500,547.500,650.500,547.500,4
59,176,255,255,255,901.199,555.006,901.199,555.006,4
60,266,255,255,255,877.004,241.188,877.004,241.188,5
61,286,255,255,255,946.608,253.231,946.608,253.231,5
62,2,255,255,255,891,306.500,891,306.500,5
63,261,255,255,255,688.780,314.117,688.780,314.117,5
64,1,255,255,255,892.500,308.500,892.500,308.500,5
65,498,255,255,255,956.349,333.821,956.349,333.821,5
66,373,255,255,255,785.387,333.031,785.387,333.031,5
67,223,255,255,255,1115.850,368.132,1115.850,368.132,5
68,453,255,255,255,763.765,401.140,763.765,401.140,5
69,410,255,255,255,615.729,412.071,615.729,412.071,5
70,367,255,255,255,970.939,448.925,970.939,448.925,5
71,420,255,255,255,791.917,468.636,791.917,468.636,5
72,2,255,255,255,897,486.500,897,486.500,5
73,3,255,255,255,903.500,486.500,903.500,486.500,5
74,448,255,255,255,706.036,506.165,706.036,506.165,5
75,356,255,255,255,959.404,521.421,959.404,521.421,5
76,155,255,255,255,901.365,556.706,901.365,556.706,5
77,267,255,255,255,877.837,243.118,877.837,243.118,6
78,297,255,255,255,947.941,255.530,947.941,255.530,6
79,271,255,255,255,689.895,315.393,689.895,315.393,6
80,488,255,255,255,956.996,336.281,956.996,336.281,6
81,380,255,255,255,786.058,334.776,786.058,334.776,6
82,217,255,255,255,1116.035,371.311,1116.035,371.311,6
83,474,255,255,255,764.179,403.255,764.179,403.255,6
84,400,255,255,255,616.555,413.438,616.555,413.438,6
85,354,255,255,255,971.644,451.045,971.644,451.045,6
86,425,255,255,255,792.406,470.512,792.406,470.512,6
87,465,255,255,255,706.046,507.653,706.046,507.653,6
88,359,255,255,255,959.199,523.765,959.199,523.765,6
89,172,255,255,255,900.942,558.424,900.942,558.424,6
90,4,255,255,255,555,606.250,555,606.250,6
91,276,255,255,255,878.685,244.453,878.685,244.453,7
92,299,255,255,255,948.540,256.895,948.540,256.895,7
93,268,255,255,255,690.302,316.761,690.302,316.761,7
94,502,255,255,255,957.526,338.219,957.526,338.219,7
95,381,255,255,255,786.810,336.406,786.810,336.406,7
96,211,255,255,255,1116.429,373.443,1116.429,373.443,7
97,446,255,255,255,764.531,404.879,764.531,404.879,7
98,398,255,255,255,616.766,414.668,616.766,414.668,7
99,358,255,255,255,971.737,453.092,971.737,453.092,7
100,421,255,255,255,792.635,471.918,792.635,471.918,7
101,453,255,255,255,706.206,508.877,706.206,508.877,7
102,358,255,255,255,959.084,525.455,959.084,525.455,7
103,165,255,255,255,900.706,559.955,900.706,559.955,7
104,4,255,255,255,659.750,556.750,659.750,556.750,7
105,3,255,255,255,650.500,557.500,650.500,557.500,7
106,276,255,255,255,878.913,245.935,878.913,245.935,8
107,295,255,255,255,948.839,258.924,948.839,258.924,8
108,266,255,255,255,690.782,317.977,690.782,317.977,8
109,375,255,255,255,786.519,337.759,786.519,337.759,8
110,494,255,255,255,957.332,339.925,957.332,339.925,8
111,205,255,255,255,1116.339,375.295,1116.339,375.295,8
112,440,255,255,255,764.355,406.377,764.355,406.377,8
113,398,255,255,255,616.744,415.726,616.744,415.726,8
114,345,255,255,255,971.442,454.659,971.442,454.659,8
115,419,255,255,255,792.433,473.288,792.433,473.288,8
116,450,255,255,255,706.182,510.058,706.182,510.058,8
117,364,255,255,255,958.659,527.445,958.659,527.445,8
118,160,255,255,255,900.175,561.862,900.175,561.862,8
119,1,255,255,255,683.500,703.500,683.500,703.500,8
120,275,255,255,255,879.365,247.551,879.365,247.551,9
121,297,255,255,255,949.338,261.221,949.338,261.221,9
122,271,255,255,255,691.072,319.057,691.072,319.057,9
123,376,255,255,255,787.508,339.372,787.508,339.372,9
124,485,255,255,255,957.931,342.455,957.931,342.455,9
125,211,255,255,255,1116.296,377.737,1116.296,377.737,9
126,468,255,255,255,765.376,407.752,765.376,407.752,9
127,403,255,255,255,617.244,416.850,617.244,416.850,9
128,339,255,255,255,971.524,457.119,971.524,457.119,9
129,418,255,255,255,792.053,474.722,792.053,474.722,9
130,10,255,255,255,903,492.900,903,492.900,9
131,4,255,255,255,896,493.500,896,493.500,9
132,454,255,255,255,705.828,511.139,705.828,511.139,9
133,370,255,255,255,958.084,529.195,958.084,529.195,9
134,146,255,255,255,899.534,563.514,899.534,563.514,9
135,8,255,255,255,681,571.500,681,571.500,9
136,284,255,255,255,881.665,251.106,881.665,251.106,10
137,293,255,255,255,951.350,265.125,951.350,265.125,10
138,278,255,255,255,692.410,320.511,692.410,320.511,10
139,384,255,255,255,788.755,341.948,788.755,341.948,10
140,492,255,255,255,959.506,347.252,959.506,347.252,10
141,217,255,255,255,1116.624,384.173,1116.624,384.173,10
142,464,255,255,255,765.621,410.586,765.621,410.586,10
143,404,255,255,255,617.861,417.656,617.861,417.656,10
144,360,255,255,255,971.661,461.936,971.661,461.936,10
145,410,255,255,255,792.144,477.383,792.144,477.383,10
146,5,255,255,255,593.500,471.500,593.500,471.500,10
147,461,255,255,255,705.509,512.890,705.509,512.890,10
148,341,255,255,255,957.142,533.963,957.142,533.963,10
149,161,255,255,255,898.189,566.314,898.189,566.314,10
150,273,255,255,255,886.515,256.441,886.515,256.441,11
151,297,255,255,255,955.719,273.079,955.719,273.079,11
152,1,255,255,255,529.500,274.500,529.500,274.500,11
153,267,255,255,255,696.496,322.830,696.496,322.830,11
154,387,255,255,255,792.004,346.273,792.004,346.273,11
155,482,255,255,255,962.521,356.085,962.521,356.085,11
156,182,255,255,255,1117.973,394.379,1117.973,394.379,11
157,456,255,255,255,767.803,414.594,767.803,414.594,11
158,395,255,255,255,619.994,418.816,619.994,418.816,11
159,341,255,255,255,971.843,470.767,971.843,470.767,11
160,411,255,255,255,792.619,481.427,792.619,481.427,11
161,1,255,255,255,617.500,499.500,617.500,499.500,11
162,4,255,255,255,901.500,501.250,901.500,501.250,11
163,453,255,255,255,704.871,515.003,704.871,515.003,11
164,351,255,255,255,955.634,541.588,955.634,541.588,11
165,151,255,255,255,895.970,571.844,895.970,571.844,11
166,1,255,255,255,667.500,711.500,667.500,711.500,11
167,293,255,255,255,894.056,265.381,894.056,265.381,12
168,303,255,255,255,963.457,284.995,963.457,284.995,12
169,278,255,255,255,702.176,325.989,702.176,325.989,12
170,388,255,255,255,797.358,353.108,797.358,353.108,12
171,476,255,255,255,967.695,369.250,967.695,369.250,12
172,182,255,255,255,1119.604,411.923,1119.604,411.923,12
173,419,255,255,255,622.870,420.512,622.870,420.512,12
174,490,255,255,255,771.269,421.290,771.269,421.290,12
175,8,255,255,255,594,468.500,594,468.500,12
176,322,255,255,255,973.168,484.093,973.168,484.093,12
177,413,255,255,255,793.001,487.585,793.001,487.585,12
178,1,255,255,255,599.500,493.500,599.500,493.500,12
179,448,255,255,255,704.676,518.217,704.676,518.217,12
180,9,255,255,255,901.722,513.056,901.722,513.056,12
181,326,255,255,255,953.715,553.034,953.715,553.034,12
182,8,255,255,255,661.500,562.750,661.500,562.750,12
183,1,255,255,255,672.500,564.500,672.500,564.500,12
184,129,255,255,255,892.570,580.275,892.570,580.275,12
185,290,255,255,255,902.048,277.266,902.048,277.266,13
186,297,255,255,255,971.648,300.833,971.648,300.833,13
187,281,255,255,255,708.664,331.639,708.664,331.639,13
188,392,255,255,255,802.952,362.584,802.952,362.584,13
189,470,255,255,255,973.430,385.628,973.430,385.628,13
190,418,255,255,255,627.419,424.703,627.419,424.703,13
191,468,255,255,255,775.175,430.432,775.175,430.432,13
192,176,255,255,255,1120.881,432.136,1120.881,432.136,13
193,415,255,255,255,793.842,496.693,793.842,496.693,13
194,329,255,255,255,974.220,500.111,974.220,500.111,13
195,443,255,255,255,704.830,523.762,704.830,523.762,13
196,1,255,255,255,898.500,522.500,898.500,522.500,13
197,313,255,255,255,951.372,567.321,951.372,567.321,13
198,140,255,255,255,888.771,590.329,888.771,590.329,13
199,309,255,255,255,909.335,290.047,909.335,290.047,14
200,289,255,255,255,979.036,316.964,979.036,316.964,14
201,271,255,255,255,714.470,339.696,714.470,339.696,14
202,395,255,255,255,807.905,373.578,807.905,373.578,14
203,483,255,255,255,977.941,403.467,977.941,403.467,14
204,395,255,255,255,631.039,430.971,631.039,430.971,14
205,461,255,255,255,778.285,441.331,778.285,441.331,14
206,167,255,255,255,1121.272,452.692,1121.272,452.692,14
207,404,255,255,255,793.745,506.876,793.745,506.876,14
208,1,255,255,255,612.500,499.500,612.500,499.500,14
209,326,255,255,255,974.540,517.414,974.540,517.414,14
210,2,255,255,255,618,509.500,618,509.500,14
211,452,255,255,255,704.562,530.783,704.562,530.783,14
212,306,255,255,255,948.565,582.886,948.565,582.886,14
