x,y,z,success
-57.5044,-3.85381,-526.465,1
-57.5771,-3.88873,-527.392,1
-57.5162,-3.92221,-526.686,1
-57.6528,-3.80566,-526.096,1
-57.7459,-3.86129,-526.971,1
-57.8566,-3.66922,-526.569,1
-57.951,-3.61049,-526.809,1
-57.8807,-3.45904,-526.455,1
-57.9977,-3.35789,-527.712,1
-57.9342,-3.25338,-527.778,1
-57.8797,-3.2022,-527.284,1
-57.7912,-3.22315,-526.315,1
-57.8758,-3.23094,-526.754,1
-57.8679,-3.28891,-525.594,1
-57.9087,-3.29898,-526.219,1
-57.9267,-3.3798,-526.269,1
-57.8494,-3.46248,-526.074,1
-57.8136,-3.76763,-526.214,1
-57.8416,-4.0157,-526.938,1
-57.8041,-4.57913,-525.756,1
-57.8453,-4.99278,-527.009,1
-57.7323,-5.36575,-525.723,1
-57.8557,-5.84839,-526.418,1
-57.7539,-6.25301,-525.379,1
-57.792,-6.42675,-525.309,1
-57.767,-6.68567,-526.007,1
-57.8846,-6.91725,-525.248,1
-57.8572,-7.03803,-525.669,1
-57.854,-7.15276,-525.201,1
-57.9244,-7.29522,-526.006,1
-57.8125,-7.37818,-525.388,1
-57.8604,-7.64507,-525.326,1
-57.7471,-7.94112,-524.775,1
-57.7091,-8.02846,-524.921,1
-57.8655,-8.45177,-525.787,1
-57.8265,-8.74804,-525.446,1
-57.8447,-9.12156,-524.713,1
-57.8983,-9.57954,-525.09,1
-57.8192,-10.0295,-524.999,1
-57.7194,-10.5679,-524.605,1
-57.6251,-10.7804,-524.902,1
-57.5383,-11.1901,-525.898,1
-57.4184,-11.4671,-525.288,1
-57.38,-11.9486,-524.969,1
-57.3046,-12.3669,-523.659,1
-57.2906,-12.7048,-524.198,1
-57.2613,-13.1076,-524.395,1
-57.1522,-13.5507,-524.515,1
-57.0829,-13.9984,-524.658,1
-56.9157,-14.3693,-523.642,1
-56.8475,-14.7482,-525.015,1
-56.762,-15.2245,-523.863,1
-56.7038,-15.5675,-524.23,1
-56.6871,-15.9272,-523.841,1
-56.5634,-16.2297,-523.75,1
-56.5074,-16.4605,-523.995,1
-56.4849,-16.7344,-523.822,1
-56.3314,-16.8844,-522.595,1
-56.3116,-17.0597,-522.569,1
-56.2486,-17.2199,-522.312,1
-56.2944,-17.5602,-522.669,1
-56.4335,-17.741,-523.004,1
-56.441,-17.9817,-523.35,1
-56.3308,-18.2787,-522.444,1
-56.1741,-18.6713,-522.53,1
-56.0071,-19.0715,-521.509,1
-55.9026,-19.412,-521.675,1
-55.6622,-19.8196,-521.411,1
-55.563,-20.2453,-521.604,1
