x,y,z,success
-37.7988,24.5783,-543.243,1
-37.8642,24.5978,-542.578,1
-37.9107,24.5046,-542.56,1
-37.9917,24.5988,-542.008,1
-38.0244,24.5657,-541.638,1
-38.1488,24.6555,-541.732,1
-38.1347,24.805,-541.893,1
-38.084,24.9291,-542.156,1
-38.041,24.9773,-541.347,1
-38.0077,25.1783,-541.802,1
-38.0488,25.1538,-541.566,1
-38.0342,25.2374,-541.278,1
-38.086,25.1998,-541.792,1
-38.0867,25.1118,-542.261,1
-38.0528,25.1662,-541.635,1
-38.0324,25.1214,-541.886,1
-38.0781,24.952,-541.403,1
-38.0835,24.7165,-540.91,1
-38.1171,24.3895,-541.148,1
-38.2524,23.9887,-540.644,1
-38.2584,23.5736,-540.88,1
-38.2825,23.2329,-540.535,1
-38.4029,22.8383,-541.158,1
-38.4594,22.6037,-540.914,1
-38.5599,22.4496,-542.136,1
-38.5227,22.1184,-540.705,1
-38.6341,21.9702,-540.223,1
-38.7341,21.8827,-540.462,1
-38.9462,21.7889,-539.815,1
-39.0595,21.7603,-541.215,1
-38.9912,21.6063,-540.062,1
-39.1217,21.4598,-540.305,1
-38.9799,21.215,-539.894,1
-39.1165,21.0907,-540.08,1
-39.2187,20.9122,-541.643,1
-39.497,20.6297,-540.831,1
-39.4698,20.1739,-540.505,1
-39.6142,19.873,-540.563,1
-39.6523,19.5262,-540.574,1
-39.6261,19.1245,-540.996,1
-39.6265,18.8233,-540.527,1
-39.4921,18.5646,-540.21,1
-39.618,18.338,-540.565,1
-39.7025,17.9421,-540.041,1
-39.7441,17.6546,-540.307,1
-39.7941,17.2728,-539.146,1
-39.9459,16.9736,-539.843,1
-39.9331,16.6763,-539.054,1
-39.963,16.3625,-539.148,1
-40.0762,15.9824,-538.456,1
-40.0991,15.6288,-538.076,1
-40.0265,15.3182,-538.611,1
-40.1227,14.9344,-538.679,1
-40.1744,14.7012,-539.436,1
-40.2266,14.4544,-538.125,1
-40.2217,14.2215,-537.574,1
-40.2672,14.0388,-537.297,1
-40.2967,13.8413,-537.763,1
-40.3034,13.7229,-537.926,1
-40.3652,13.5588,-536.08,1
-40.4201,13.4611,-537.368,1
-40.6011,13.2352,-536.582,1
-40.7939,12.9747,-536.366,1
-40.7592,12.7288,-536.459,1
-40.7052,12.4441,-536.649,1
-40.6627,12.0522,-537.312,1
-40.6031,11.687,-536.612,1
-40.5879,11.3974,-536.654,1
-40.5482,11.0501,-536.284,1
-40.647,10.6401,-536.319,1
-40.5557,10.3454,-535.862,1
-40.6425,10.1586,-535.784,1
-40.6638,9.88315,-536.266,1
-40.6395,9.51833,-534.892,1
-40.5709,9.36246,-535.619,1
-40.5511,8.87774,-535.285,1
-40.5518,8.64063,-535.413,1
-40.4765,8.39352,-535.905,1
-40.6812,8.13564,-534.774,1
-40.7292,7.94891,-535.115,1
-40.9128,7.81462,-534.661,1
-40.9878,7.71396,-534.897,1
-41.0534,7.6307,-534.181,1
-41.1331,7.47955,-535.164,1
-41.0988,7.36245,-534.568,1
-41.1246,7.27553,-534.624,1
-41.2258,7.22527,-534.683,1
-41.3569,7.12309,-533.997,1
-41.3526,7.08375,-534.329,1
-41.3955,6.92452,-535.263,1
-41.2373,6.89714,-534.26,1
-41.2191,6.76219,-533.7,1
-41.1895,6.78981,-535.186,1
-41.1324,6.71053,-533.874,1
-41.1901,6.75991,-534.293,1
-41.1605,6.66581,-533.696,1
-41.1884,6.55358,-533.701,1
-41.0704,6.40108,-532.909,1
-41.0462,6.08432,-534.134,1
-40.992,5.69526,-532.838,1
-41.0199,5.27818,-533.349,1
-41.1133,4.74227,-532.819,1
-41.1389,4.10895,-533.017,1
-41.1688,3.70804,-532.607,1
-41.1889,3.14186,-532.424,1
-41.1368,2.73538,-532.978,1
-41.2041,2.25667,-532.722,1
-41.1438,1.89971,-531.957,1
-41.1889,1.51792,-532.008,1
-41.2787,1.30952,-532.789,1
-41.1868,0.997609,-532.433,1
-41.3072,0.771714,-532.801,1
-41.4266,0.52869,-532.268,1
-41.5462,0.337385,-532.759,1
-41.591,0.156795,-532.27,1
-41.6088,-0.0615372,-531.886,1
-41.6722,-0.149187,-532.233,1
-41.6791,-0.496108,-532.093,1
-41.7077,-0.625306,-532.734,1
-41.7164,-0.775105,-532.522,1
-41.6962,-0.947967,-532.177,1
-41.6381,-1.18604,-531.603,1
-41.5617,-1.35029,-531.607,1
-41.5595,-1.66101,-531.872,1
-41.4684,-1.98146,-532.408,1
-41.341,-2.24464,-531.104,1
-41.255,-2.56059,-531.837,1
