x,y,z,success
-102.333,52.9387,-560.453,1
-102.432,53.0083,-560.98,1
-102.379,52.979,-561.158,1
-102.365,52.9128,-559.956,1
-102.406,52.9202,-560.338,1
-102.583,53.0673,-560.964,1
-102.585,53.0708,-560.505,1
-102.53,53.1814,-560.055,1
-102.478,53.3502,-560.479,1
-102.477,53.4671,-560.351,1
-102.609,53.5292,-561.143,1
-102.502,53.5148,-560.925,1
-102.506,53.363,-560.033,1
-102.564,53.4403,-560.947,1
-102.522,53.2519,-559.8,1
-102.459,53.2079,-559.577,1
-102.532,53.1201,-560.408,1
-102.552,52.82,-559.203,1
-102.636,52.4188,-559.594,1
-102.743,51.8501,-558.487,1
-103.058,51.5211,-560.47,1
-103.114,50.8888,-559.196,1
-103.249,50.4082,-559.115,1
-103.401,49.9883,-559.703,1
-103.485,49.5265,-558.988,1
-103.672,49.2454,-559.529,1
-103.625,48.921,-558.741,1
-103.884,48.7465,-559.746,1
-103.952,48.2705,-557.603,1
-104.213,48.1152,-558.855,1
-104.161,47.7358,-557.675,1
-104.434,47.5407,-558.678,1
-104.39,47.1353,-557.699,1
-104.668,46.9932,-559.77,1
-104.789,46.3848,-558.265,1
-104.89,45.9261,-557.693,1
-105.107,45.3676,-557.895,1
-105.213,44.9215,-557.4,1
-105.304,44.4326,-557.327,1
-105.404,43.8804,-556.948,1
-105.544,43.4642,-557.077,1
-105.715,43.0017,-558.118,1
-105.847,42.4538,-557.166,1
-105.948,41.8959,-557.196,1
-106.266,41.3421,-557.561,1
-106.34,40.661,-556.645,1
-106.517,40.0026,-555.82,1
-106.634,39.4089,-555.565,1
-106.858,38.939,-556.492,1
-107.063,38.3847,-557.166,1
-107.014,37.6185,-554.221,1
-107.271,37.0811,-555.241,1
-107.132,36.4921,-553.936,1
-107.455,36.0684,-554.641,1
-107.472,35.6125,-554.621,1
-107.703,35.1669,-554.609,1
-107.572,34.6356,-553.156,1
-107.939,34.4617,-555.006,1
-108.003,34.0629,-554.423,1
-108.086,33.652,-553.844,1
-108.213,33.2563,-554.449,1
-108.396,32.8536,-554.05,1
-108.707,32.4515,-554.514,1
-108.747,31.9527,-553.619,1
-108.754,31.5431,-553.538,1
-108.634,31.0169,-553.305,1
-108.727,30.6507,-553.769,1
-108.665,30.0019,-552.254,1
-108.869,29.5997,-553.54,1
-108.897,29.0321,-553.403,1
-108.932,28.5201,-552.584,1
-109.299,28.0814,-553.302,1
-109.266,27.5794,-552.361,1
-109.442,27.2474,-553.41,1
-109.266,26.6869,-551.482,1
-109.187,26.221,-550.764,1
-109.393,25.8846,-552.269,1
-109.385,25.4084,-551.88,1
-109.487,25.0381,-551.389,1
-109.595,24.5631,-551.01,1
-109.768,24.2698,-551.343,1
-109.956,24.0711,-551.787,1
-110.227,23.8462,-552.44,1
-110.049,23.5744,-551.242,1
-110.367,23.3777,-552.384,1
-110.617,23.2279,-553.146,1
-110.389,22.8833,-551.146,1
-110.509,22.7333,-550.992,1
-110.584,22.496,-550.874,1
-110.706,22.2996,-551.263,1
-110.692,22.1688,-551.119,1
-110.538,22.0736,-550.944,1
-110.62,21.9111,-550.761,1
-110.446,21.721,-549.831,1
-110.696,21.5195,-550.237,1
-110.677,21.3167,-549.153,1
-110.778,21.1404,-550.128,1
-110.77,20.9463,-549.983,1
-110.656,20.5259,-549.491,1
-110.772,20.042,-550.112,1
-110.68,19.3814,-548.913,1
-110.917,18.705,-549.158,1
-111.054,17.8998,-548.719,1
-111.141,17.1308,-548.512,1
-111.308,16.478,-548.992,1
-111.309,15.7703,-549.365,1
-111.278,15.2179,-548.028,1
-111.37,14.7998,-548.513,1
-111.471,14.2776,-548.264,1
-111.607,13.8312,-549.182,1
-111.515,13.3286,-547.799,1
-111.647,12.9078,-547.865,1
-111.733,12.4182,-547.018,1
-111.914,11.9803,-547.82,1
-112.027,11.622,-547.595,1
-112.028,11.1721,-547.06,1
-112.141,10.805,-547.301,1
-112.237,10.3884,-547.75,1
-112.34,10.0732,-547.545,1
-112.233,9.65986,-546.695,1
-112.412,9.34585,-547.448,1
-112.382,8.92131,-546.873,1
-112.367,8.51507,-547.128,1
-112.292,7.95357,-546.243,1
-112.427,7.46447,-546.629,1
-112.238,6.83478,-545.495,1
-112.416,6.26766,-546.919,1
-112.194,5.69107,-545.136,1
-112.181,5.04065,-544.197,1
-112.314,4.56744,-545.318,1
-112.206,3.92327,-544.825,1
-112.086,3.31676,-545.166,1
-111.923,2.62327,-544.371,1
-111.855,2.19659,-544.585,1
-111.76,1.70814,-543.393,1
-111.8,1.33828,-543.523,1
-111.831,0.832503,-542.836,1
-112.196,0.34119,-544.674,1
-112.151,-0.166115,-543.918,1
-112.14,-0.609687,-543.769,1
-112.083,-1.0432,-543.354,1
-112.104,-1.43155,-543.421,1
-112.052,-1.83349,-543.847,1
-112.157,-2.13326,-544.246,1
-112.067,-2.27794,-543.569,1
-112.065,-2.28858,-543.127,1
-112.218,-2.36394,-543.373,1
-112.299,-2.38459,-543.253,1
-112.36,-2.44137,-543.686,1
-112.183,-2.56586,-543.415,1
-112.139,-2.64001,-543.062,1
-112.193,-2.68556,-543.553,1
-112.127,-2.88775,-543.227,1
-112.085,-3.0103,-542.051,1
-112.119,-3.23101,-542.104,1
-112.204,-3.5491,-542.8,1
-111.936,-4.07589,-541.359,1
-111.848,-4.42469,-541.564,1
-111.774,-4.87661,-541.482,1
-111.663,-5.07094,-541.529,1
-111.609,-5.07832,-541.987,1
-111.513,-5.01987,-541.152,1
-111.331,-4.93887,-540.553,1
-111.509,-4.59955,-541.126,1
-111.544,-4.21645,-541.25,1
-111.593,-3.62106,-541.948,1
-111.325,-3.03456,-540.778,1
-111.265,-2.50703,-540.588,1
-111.184,-1.76173,-540.94,1
-111.355,-0.98924,-541.8,1
-111.411,-0.122915,-541.815,1
-111.469,0.820061,-541.85,1
-111.419,1.81695,-541.52,1
-111.57,2.89565,-542.858,1
-111.434,4.14494,-543.05,1
-111.164,5.2908,-542.306,1
-111.148,6.54823,-543.323,1
-111.028,7.87845,-543.731,1
-110.819,9.1994,-544.087,1
-110.698,10.5629,-545.069,1
-110.539,11.8514,-545.502,1
-110.193,13.242,-544.855,1
-110.082,14.6648,-545.759,1
-109.843,16.1078,-545.793,1
-109.457,17.6725,-545.705,1
-109.11,19.0947,-545.989,1
-108.957,20.5267,-546.809,1
-108.604,21.7223,-546.349,1
-108.562,22.9291,-547.323,1
