 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice
1,251,255,255,255,986.616,252.042,986.616,252.042,1
2,123,255,255,255,1054.110,267.695,1054.110,267.695,1
3,318,255,255,255,1076.072,330.437,1076.072,330.437,1
4,243,255,255,255,809.282,335.405,809.282,335.405,1
5,252,255,255,255,901.933,358.897,901.933,358.897,1
6,288,255,255,255,1194.976,389.646,1194.976,389.646,1
7,281,255,255,255,718.044,414.315,718.044,414.315,1
8,226,255,255,255,874.035,417.084,874.035,417.084,1
9,443,255,255,255,892.385,475.735,892.385,475.735,1
10,317,255,255,255,1084.311,487.711,1084.311,487.711,1
11,244,255,255,255,806.725,491.861,806.725,491.861,1
12,101,255,255,255,1059.272,559.975,1059.272,559.975,1
13,230,255,255,255,983.322,568.883,983.322,568.883,1
14,249,255,255,255,986.624,252.018,986.624,252.018,2
15,124,255,255,255,1054.185,267.468,1054.185,267.468,2
16,318,255,255,255,1076.204,330.393,1076.204,330.393,2
17,233,255,255,255,809.607,335.294,809.607,335.294,2
18,242,255,255,255,902.054,358.934,902.054,358.934,2
19,279,255,255,255,1194.783,389.482,1194.783,389.482,2
20,282,255,255,255,717.894,414.167,717.894,414.167,2
21,237,255,255,255,873.939,417.015,873.939,417.015,2
22,449,255,255,255,892.295,475.600,892.295,475.600,2
23,320,255,255,255,1084.578,488.069,1084.578,488.069,2
24,240,255,255,255,806.558,492.096,806.558,492.096,2
25,93,255,255,255,1060.081,559.403,1060.081,559.403,2
26,230,255,255,255,983.483,568.500,983.483,568.500,2
27,254,255,255,255,986.382,252.102,986.382,252.102,3
28,110,255,255,255,1054.127,267.227,1054.127,267.227,3
29,316,255,255,255,1076.193,330.532,1076.193,330.532,3
30,1,255,255,255,1013.500,321.500,1013.500,321.500,3
31,233,255,255,255,809.762,335.697,809.762,335.697,3
32,243,255,255,255,901.990,359.031,901.990,359.031,3
33,292,255,255,255,1194.973,389.538,1194.973,389.538,3
34,269,255,255,255,718.121,414.478,718.121,414.478,3
35,222,255,255,255,873.991,417.131,873.991,417.131,3
36,455,255,255,255,892.432,475.478,892.432,475.478,3
37,313,255,255,255,1084.497,488.212,1084.497,488.212,3
38,242,255,255,255,806.661,492.128,806.661,492.128,3
39,102,255,255,255,1060.186,559.147,1060.186,559.147,3
40,234,255,255,255,983.073,568.748,983.073,568.748,3
41,253,255,255,255,986.958,251.856,986.958,251.856,4
42,123,255,255,255,1054.191,267.451,1054.191,267.451,4
43,318,255,255,255,1076.519,330.289,1076.519,330.289,4
44,241,255,255,255,810.093,335.201,810.093,335.201,4
45,252,255,255,255,902.254,358.730,902.254,358.730,4
46,292,255,255,255,1195.243,389.414,1195.243,389.414,4
47,268,255,255,255,718.567,414.485,718.567,414.485,4
48,231,255,255,255,874.595,416.868,874.595,416.868,4
49,457,255,255,255,892.898,475.244,892.898,475.244,4
50,312,255,255,255,1084.782,487.955,1084.782,487.955,4
51,244,255,255,255,806.947,491.988,806.947,491.988,4
52,94,255,255,255,1059.840,559.234,1059.840,559.234,4
53,227,255,255,255,983.231,568.509,983.231,568.509,4
54,250,255,255,255,986.888,252.108,986.888,252.108,5
55,137,255,255,255,1054.588,267.558,1054.588,267.558,5
56,320,255,255,255,1076.681,330.491,1076.681,330.491,5
57,239,255,255,255,810.266,335.253,810.266,335.253,5
58,249,255,255,255,902.291,358.677,902.291,358.677,5
59,283,255,255,255,1195.072,389.277,1195.072,389.277,5
60,273,255,255,255,718.548,414.240,718.548,414.240,5
61,234,255,255,255,874.590,417.021,874.590,417.021,5
