x,y,z,success
-121.634,-53.9872,-544.609,1
-121.74,-53.7439,-543.826,1
-121.752,-53.6584,-543.699,1
-121.575,-53.7199,-543.424,1
-121.942,-53.5237,-543.917,1
-122.169,-53.8427,-545.788,1
-121.651,-53.2817,-541.788,1
-121.817,-53.2264,-542.682,1
-122.152,-53.3362,-544.737,1
-122.327,-53.3496,-545.694,1
-121.987,-52.971,-543.034,1
-122.089,-53.0522,-543.713,1
-122.209,-53.234,-544.375,1
-121.669,-53.0492,-541.141,1
-122.189,-53.4484,-545.077,1
-121.884,-53.3725,-543.581,1
-121.869,-53.4604,-543.393,1
-122.114,-53.859,-544.582,1
-121.612,-54.1469,-542.797,1
-121.893,-54.8474,-544.238,1
-121.607,-55.4378,-543.722,1
-121.717,-56.1879,-545.896,1
-121.136,-56.3894,-542.707,1
-121.159,-57.1698,-543.721,1
-120.886,-57.2429,-541.768,1
-120.9,-57.9391,-544.266,1
-120.909,-58.1215,-543.27,1
-120.925,-58.5957,-544.314,1
-120.602,-58.8313,-542.936,1
-120.173,-58.9954,-540.91,1
-120.494,-59.5227,-543.872,1
-120.082,-59.563,-542.333,1
-120.042,-60.31,-544.348,1
-119.822,-60.5979,-543.33,1
-118.999,-60.5765,-539.343,1
-119.751,-61.7743,-545.093,1
-119.611,-62.1409,-544.319,1
-118.998,-62.4042,-541.538,1
-119.162,-63.2046,-543.691,1
-119.339,-64.0062,-546.062,1
-118.818,-64.4961,-545.382,1
-117.903,-64.6431,-541.32,1
-117.895,-65.456,-543.012,1
-117.238,-65.8378,-540.819,1
-117.185,-66.2677,-539.916,1
-116.497,-66.9801,-539.291,1
-116.873,-68.3956,-545.246,1
-116.147,-68.2131,-539.994,1
-115.965,-69.0767,-541.233,1
-115.988,-69.945,-542.989,1
-115.467,-70.4702,-541.961,1
-115.851,-71.4363,-545.293,1
-115.024,-71.7886,-542.57,1
-114.389,-71.8149,-538.699,1
-114.551,-72.5004,-541.081,1
-114.388,-73.2497,-542.128,1
-114.169,-73.7848,-542.784,1
-114.24,-74.3821,-544.45,1
-113.388,-74.1163,-539.862,1
-113.64,-74.7292,-541.858,1
-113.308,-75.2231,-542.243,1
-112.9,-75.3906,-540.052,1
-112.563,-75.8505,-539.369,1
-112.728,-76.478,-541.572,1
-112.439,-76.8536,-540.674,1
-112.247,-77.6085,-542.483,1
-111.386,-77.542,-538.06,1
-111.924,-78.5771,-542.024,1
-111.611,-79.1631,-542.418,1
-110.864,-79.3051,-539.168,1
-111.198,-80.4722,-543.274,1
-110.626,-80.4672,-540.536,1
-110.383,-81.0254,-541.158,1
-110.1,-81.1852,-539.341,1
-109.627,-81.5502,-538.554,1
-109.729,-82.3938,-540.699,1
-108.753,-82.1125,-535.913,1
-109.542,-83.39,-541.792,1
-109.262,-83.9381,-542.411,1
-109.007,-84.415,-543.115,1
-108.804,-84.272,-540.851,1
-109.06,-85.4455,-545.267,1
-108.366,-84.6871,-539.567,1
-108.329,-84.9973,-540.446,1
-108.231,-85.3641,-541.006,1
-108.055,-85.4225,-539.879,1
-108.233,-85.6007,-539.843,1
-108.031,-85.9349,-540.536,1
-108.25,-86.6704,-543.738,1
-107.692,-86.7868,-542.91,1
-107.906,-87.1508,-544.531,1
-107.123,-86.4617,-539.389,1
-106.944,-86.6077,-539.163,1
-107.12,-87.2282,-541.995,1
-107.046,-87.886,-544.668,1
-106.418,-86.9793,-538.249,1
-106.041,-86.9903,-536.941,1
-106.025,-87.3372,-538.137,1
-105.875,-87.7098,-538.09,1
-105.535,-88.7307,-540.288,1
-105.704,-89.3832,-541.375,1
-105.004,-89.9047,-539.86,1
-104.707,-90.6552,-540.29,1
-104.73,-92.0294,-543.835,1
-103.789,-92.0699,-540.186,1
-104.08,-92.8661,-541.988,1
-103.505,-93.511,-542.233,1
-103.648,-94.2602,-543.692,1
-102.648,-94.2999,-540.956,1
-102.404,-94.954,-541.72,1
-102.386,-95.1201,-541.202,1
-103.071,-96.3569,-546.595,1
-102.094,-95.7605,-540.29,1
-101.703,-96.7429,-543.287,1
-101.564,-96.8227,-541.848,1
-101.265,-97.44,-542.765,1
-101.115,-97.8634,-543.052,1
-100.779,-98.1561,-542.556,1
-100.25,-98.2071,-540.74,1
-100.211,-98.625,-541.526,1
-99.7431,-98.9451,-541.3,1
-99.8365,-99.8089,-544.3,1
-99.5393,-100.281,-544.664,1
-98.8745,-100.496,-542.854,1
-98.6468,-101.361,-543.825,1
-97.7722,-101.335,-541.116,1
-97.3058,-101.67,-540.4,1
