x,y,z,success
-164.507,2.50184,-529.893,1
-164.856,2.55295,-531.224,1
-164.738,2.52396,-530.642,1
-164.727,2.56432,-530.317,1
-164.943,2.6208,-531.19,1
-164.916,2.68185,-530.711,1
-164.884,2.69835,-530.568,1
-164.964,2.88939,-530.572,1
-164.639,3.04228,-529.417,1
-164.905,3.22067,-530.542,1
-164.742,3.22656,-529.767,1
-164.689,3.17471,-529.472,1
-164.743,3.1005,-529.434,1
-164.819,3.02447,-529.675,1
-164.729,2.94305,-529.063,1
-164.704,2.88439,-529.027,1
-164.681,2.74323,-528.938,1
-164.735,2.379,-529.131,1
-164.831,1.93878,-529.499,1
-164.736,1.26388,-529.048,1
-164.931,0.525737,-529.903,1
-164.786,-0.184552,-529.044,1
-165.071,-0.92053,-529.836,1
-164.797,-1.45041,-529.079,1
-164.851,-1.95771,-528.957,1
-164.835,-2.40739,-529.113,1
-164.952,-2.72383,-529.492,1
-164.811,-3.19247,-528.372,1
-164.968,-3.66829,-528.942,1
-164.813,-4.12058,-528.475,1
-164.922,-4.5487,-528.867,1
-165.006,-4.95713,-529.317,1
-164.927,-5.42586,-529.424,1
-164.97,-5.96718,-529.126,1
-164.911,-6.56104,-528.619,1
-164.751,-7.15333,-528.481,1
-165.082,-7.96253,-529.376,1
-164.711,-8.60796,-528.182,1
-164.875,-9.29423,-528.559,1
-164.79,-9.94346,-528.26,1
-164.724,-10.6044,-528.432,1
-164.786,-11.4395,-528.88,1
-164.584,-12.1601,-528.453,1
-164.204,-13.0077,-526.692,1
-164.195,-13.8102,-526.736,1
-164.496,-14.6235,-528.157,1
-164.461,-15.4641,-528.306,1
-164.415,-16.3643,-528.087,1
-164.531,-17.2289,-528.864,1
-164.276,-18.0785,-528.009,1
-164.154,-18.9087,-527.688,1
-164.067,-19.6212,-527.329,1
-164.14,-20.3709,-527.741,1
-163.725,-20.9453,-526.268,1
-163.65,-21.6705,-526.276,1
-163.479,-22.2904,-525.838,1
-163.33,-22.8788,-525.414,1
-163.278,-23.342,-525.222,1
-163.348,-23.8613,-525.924,1
-163.041,-24.3537,-524.768,1
-163.159,-25.0356,-525.204,1
-163.257,-25.5903,-525.65,1
-163.005,-26.1268,-524.573,1
-163.138,-26.8841,-525.019,1
-162.987,-27.4512,-525.161,1
-162.821,-28.055,-524.915,1
-162.707,-28.6526,-525.105,1
-162.512,-29.2345,-524.659,1
-162.616,-30.02,-525.368,1
-162.387,-30.6157,-524.813,1
-162.197,-31.2823,-524.21,1
-162.186,-31.9613,-524.194,1
-162.09,-32.5702,-524.182,1
-161.979,-33.0604,-524.117,1
-161.786,-33.6494,-523.868,1
-161.61,-34.2371,-523.524,1
-161.426,-34.7368,-523.046,1
-161.562,-35.3566,-524.166,1
-161.513,-35.9376,-523.863,1
-161.285,-36.3598,-523.21,1
-161.48,-36.9004,-524.084,1
-161.473,-37.2957,-524.234,1
-161.354,-37.6387,-523.461,1
-161.405,-37.8615,-523.959,1
-161.309,-38.238,-523.737,1
-161.241,-38.5216,-523.452,1
-161.459,-39.0134,-524.281,1
-161.179,-39.2567,-523.125,1
-160.986,-39.4045,-522.441,1
-161.267,-39.8305,-523.844,1
-160.835,-39.9547,-522.356,1
-161.033,-40.2809,-523.667,1
-160.803,-40.4533,-523.24,1
-160.542,-40.6728,-522.069,1
-160.664,-40.999,-522.716,1
-160.667,-41.2818,-522.766,1
-160.598,-41.5613,-522.731,1
-160.371,-41.8953,-522.46,1
-160.178,-42.4196,-522.384,1
-160.092,-43.1713,-522.483,1
-160.11,-43.9801,-523.333,1
-159.978,-44.9153,-523.558,1
-159.699,-45.9331,-522.949,1
-159.722,-47.0873,-523.626,1
-159.279,-47.9194,-523.011,1
-158.846,-48.4632,-521.636,1
-159.093,-49.4043,-522.96,1
-158.864,-50.0607,-522.513,1
-158.824,-50.6954,-523.107,1
-158.585,-51.2282,-522.748,1
-158.484,-51.8946,-522.679,1
-158.308,-52.4461,-522.652,1
-158.279,-53.0631,-522.615,1
-158.394,-53.7302,-523.314,1
-158.077,-54.1998,-522.262,1
-157.989,-54.8598,-522.529,1
-157.882,-55.369,-522.74,1
-157.795,-55.9358,-522.771,1
-157.496,-56.3496,-521.842,1
-157.566,-56.8685,-523.142,1
-157.442,-57.3749,-523.093,1
-156.974,-57.8345,-522.016,1
-156.827,-58.456,-522.157,1
-156.634,-59.229,-522.112,1
-156.281,-59.9771,-521.857,1
-155.953,-60.7509,-521.82,1
-155.689,-61.5368,-521.827,1
-155.354,-62.2871,-521.61,1
-155.322,-63.1298,-522.493,1
-154.734,-63.966,-521.041,1
-154.434,-64.6739,-521.029,1
-153.91,-65.4415,-520.679,1
-153.479,-66.1193,-520.332,1
-153.312,-66.8705,-520.578,1
-152.848,-67.2312,-519.649,1
-152.784,-68.0846,-520.503,1
-152.729,-68.8132,-521.03,1
-152.363,-69.4197,-520.284,1
-151.935,-69.9787,-519.597,1
-151.883,-70.7101,-520.387,1
-151.531,-71.2064,-519.608,1
-151.449,-71.7357,-520.444,1
-151.184,-72.2708,-520.478,1
-150.987,-72.6604,-520.242,1
-150.932,-72.8206,-520.17,1
-150.744,-72.7564,-519.344,1
-150.651,-72.8887,-519.151,1
-150.753,-73.3173,-519.791,1
-150.496,-73.3156,-519.26,1
-150.182,-73.5088,-519.022,1
-149.902,-73.5659,-519.013,1
-149.749,-73.823,-518.652,1
-149.487,-74.053,-518.49,1
-149.371,-74.2856,-518.258,1
-149.066,-74.5728,-517.885,1
-148.663,-75.1454,-517.828,1
-148.225,-75.8751,-517.372,1
-147.714,-76.2672,-516.632,1
-147.546,-76.7057,-516.776,1
-147.242,-76.919,-515.958,1
-147.199,-76.9144,-515.823,1
-147.317,-76.8763,-515.886,1
-147.292,-76.6717,-515.916,1
-147.643,-76.4155,-515.906,1
-147.641,-75.7493,-515.168,1
-148.144,-75.2452,-516.231,1
-148.175,-74.3327,-515.675,1
-148.528,-73.4445,-515.931,1
-148.787,-72.5274,-515.462,1
-149.232,-71.4863,-515.252,1
-149.918,-70.5134,-515.629,1
-150.206,-69.0171,-514.532,1
-150.823,-67.8215,-514.939,1
-151.508,-66.3495,-515.4,1
-152.086,-64.8192,-515.857,1
-152.635,-63.0087,-515.754,1
-153.534,-61.477,-516.76,1
-153.971,-59.5023,-516.392,1
-154.431,-57.6313,-515.766,1
-154.953,-55.7979,-515.689,1
-155.487,-53.9738,-515.736,1
-156.053,-51.9329,-516.111,1
-156.634,-50.0166,-516.388,1
-157.252,-48.0778,-516.973,1
-157.729,-45.9938,-517.417,1
-157.936,-44.0055,-516.418,1
-158.206,-42.019,-516.488,1
-158.731,-40.4532,-517.301,1
-159.014,-38.9497,-517.248,1
-159.203,-37.5153,-517.468,1
-159.278,-36.2088,-517.093,1
-159.423,-35.0525,-517.274,1
-159.494,-33.9748,-516.684,1
-159.617,-32.9327,-517.092,1
-159.882,-31.8537,-517.561,1
-159.834,-30.7718,-516.362,1
-159.881,-29.6802,-515.73,1
-160.274,-28.7338,-516.666,1
-160.268,-27.8038,-515.924,1
-160.767,-26.9513,-517.759,1
-161.004,-26.0297,-518.411,1
-160.994,-25.0717,-517.889,1
-161.15,-24.0642,-518.064,1
-161.354,-22.963,-518.278,1
-161.621,-21.8089,-518.574,1
-161.62,-20.415,-518.181,1
-162.061,-19.1133,-519.352,1
-161.928,-17.7259,-517.922,1
-162.431,-16.4338,-519.721,1
-162.226,-15.0662,-518.184,1
-162.433,-13.8493,-518.946,1
-162.651,-12.8003,-519.677,1
-162.82,-11.9385,-519.871,1
-162.723,-10.9478,-519.112,1
-162.901,-9.95317,-519.334,1
-163.273,-9.0504,-520.183,1
-163.473,-8.08257,-521.106,1
-163.708,-7.34114,-521.416,1
-163.478,-6.42128,-520.267,1
-163.582,-5.55403,-520.781,1
-163.49,-4.53058,-520.358,1
-163.633,-3.45256,-520.928,1
-163.537,-2.37764,-520.482,1
-163.461,-1.09259,-520.611,1
-163.502,0.0895427,-520.793,1
-163.623,1.26991,-521.219,1
-163.729,2.43352,-522.046,1
-163.347,3.51827,-520.921,1
-163.335,4.52236,-520.855,1
-163.247,5.40305,-520.668,1
-163.129,6.3973,-520.735,1
-163.213,7.29928,-521.252,1
-163.009,8.17372,-520.569,1
-163.147,9.18956,-521.587,1
-162.761,10.036,-520.87,1
-162.773,11.1156,-522.123,1
-162.303,11.8683,-520.768,1
-162.267,12.8711,-521.29,1
-162.141,13.5894,-520.452,1
-161.874,14.4807,-520.136,1
-161.979,15.3508,-520.29,1
-162.015,16.2046,-520.749,1
-161.864,17.1362,-520.279,1
-161.864,18.2865,-520.859,1
-162.012,19.5252,-522.079,1
-161.715,20.6651,-521.181,1
-161.674,21.6774,-521.478,1
-161.694,22.7143,-521.887,1
-161.645,23.8998,-522.413,1
-161.507,25.1484,-522.704,1
-161.458,26.2855,-523.143,1
-160.875,27.5641,-521.441,1
-160.732,28.9941,-522.134,1
-160.501,30.445,-522.44,1
-160.338,31.7079,-522.698,1
-160.123,32.8543,-522.56,1
-160.195,34.1129,-523.763,1
-159.608,35.0335,-522.398,1
-160.067,36.4107,-525.55,1
-159.367,37.5226,-523.948,1
-159.188,38.9214,-524.783,1
-158.625,40.0841,-523.394,1
-158.147,41.2375,-522.564,1
-157.911,42.6413,-523.693,1
-157.553,43.8851,-523.894,1
-156.993,44.9264,-522.901,1
-156.522,46.1057,-521.899,1
-156.272,47.5855,-522.15,1
-155.909,49.0847,-522.437,1
-155.102,50.142,-520.713,1
-154.772,51.3777,-521.284,1
-154.491,52.5053,-521.616,1
-154.459,53.6153,-522.807,1
-154.082,54.4972,-522.617,1
-153.463,55.3381,-521.258,1
-153.505,56.694,-522.847,1
-152.917,57.8163,-521.757,1
-152.318,59.0038,-521.253,1
-151.621,60.0315,-520.087,1
-151.685,61.5256,-522.011,1
-150.818,62.5877,-520.652,1
-150.726,63.902,-521.903,1
-150.404,65.2534,-522.429,1
-150.184,66.3824,-522.804,1
-149.542,67.218,-521.365,1
-149.398,68.1794,-521.785,1
-149.534,69.3484,-523.578,1
-148.763,70.1012,-521.565,1
-148.899,71.2717,-523.899,1
-148.118,72.0341,-521.997,1
-148.101,73.3425,-523.895,1
-147.506,74.4395,-523.926,1
-146.925,75.3848,-523.093,1
-146.508,76.647,-523.846,1
-146.142,77.921,-524.327,1
-145.418,79.0531,-523.339,1
-145.091,80.4725,-524.422,1
-144.438,81.7574,-524.468,1
-143.853,83.1366,-523.873,1
-143.24,84.7744,-524.392,1
-142.862,86.4859,-525.543,1
-141.967,87.8602,-524.92,1
-141.22,88.9664,-523.816,1
-140.888,90.2256,-524.45,1
-140.315,91.5054,-524.904,1
-139.784,92.7289,-524.607,1
-139.224,93.8163,-524.653,1
-138.746,95.1558,-525.573,1
-138.275,96.1431,-525.755,1
-138.07,97.4283,-526.84,1
-137.157,98.3428,-525.304,1
-136.627,99.9254,-526.356,1
-135.732,101.062,-525.881,1
-134.653,101.995,-524.201,1
-134.416,103.359,-525.93,1
-133.652,104.368,-525.768,1
-133.098,105.531,-525.781,1
-132.337,106.562,-525.624,1
-131.604,108.204,-526.467,1
-130.703,109.451,-525.941,1
-129.752,111.013,-526.543,1
-128.879,112.301,-526.454,1
-128.119,113.006,-525.233,1
-127.727,113.931,-525.547,1
-127.17,114.653,-525.409,1
-126.639,115.355,-525.101,1
-126.026,116.276,-525.101,1
-125.624,117.588,-527.029,1
-124.765,118.074,-525.375,1
-124.255,119.079,-526.064,1
-123.972,120.194,-527.443,1
-123.497,120.418,-526.596,1
-123.383,120.849,-527.025,1
-123.133,120.946,-526.743,1
-122.856,121.336,-527.163,1
-122.491,121.324,-525.43,1
-121.955,121.596,-525.145,1
-121.81,122.597,-527.109,1
-121.61,122.978,-527.239,1
-121.373,123.149,-527.123,1
-121.244,123.107,-527.055,1
-121.258,123.116,-527.84,1
-121.193,122.788,-527.318,1
-121.228,122.665,-527.031,1
-121.162,122.723,-527.165,1
-121.244,122.556,-526.857,1
-121.404,122.532,-527.061,1
-121.743,122.014,-526.557,1
-122.088,121.256,-525.39,1
-122.965,120.541,-525.698,1
-123.942,119.429,-525.367,1
-125.01,117.945,-524.754,1
-126.684,116.28,-524.433,1
-128.468,114.791,-525.714,1
-130.122,112.826,-525.851,1
-131.53,110.3,-524.254,1
-133.316,107.829,-524.488,1
-135.087,104.83,-523.451,1
-137.043,101.98,-523.889,1
-138.938,98.9333,-523.87,1
-140.534,95.7092,-522.705,1
-142.199,92.7323,-522.397,1
-143.429,89.819,-521.793,1
-144.689,87.5758,-522.668,1
-145.329,84.7419,-520.304,1
-146.284,82.6653,-520.556,1
-147.182,80.464,-520.279,1
-147.862,78.1295,-519.417,1
-149.16,76.0953,-520.035,1
-149.961,74.2941,-520.847,1
-150.567,72.0117,-519.29,1
-151.251,70.1807,-519.25,1
-151.503,68.377,-518.05,1
-152.15,66.6749,-517.887,1
-152.817,64.8119,-517.644,1
-153.648,63.3011,-518.605,1
-153.838,61.4948,-517.111,1
-154.434,59.954,-517.757,1
-155.115,58.6947,-518.985,1
-154.938,56.8802,-515.974,1
-155.371,55.6875,-516.521,1
-155.539,54.187,-515.558,1
-156.067,52.8979,-516.231,1
-156.553,51.5992,-516.473,1
-156.893,50.3938,-516.436,1
-157.208,49.2277,-516.341,1
-157.624,48.0745,-516.341,1
-157.867,46.8456,-516.039,1
-158.303,45.4581,-515.943,1
-158.632,43.9604,-516.114,1
-158.939,42.3196,-515.934,1
-159.033,40.5243,-514.509,1
-159.762,39.1472,-516.082,1
-159.679,37.4339,-514.699,1
-160.188,35.9058,-515.613,1
-160.208,34.4297,-514.705,1
-160.462,33.1245,-514.756,1
-160.343,31.8902,-513.716,1
-160.698,30.9467,-515.073,1
-160.666,29.8843,-514.761,1
-160.889,28.9669,-515.259,1
-160.704,27.799,-513.494,1
-161.08,26.7092,-513.885,1
-161.193,25.6081,-513.669,1
-161.39,24.7044,-514.326,1
-161.373,23.4225,-513.379,1
-161.522,22.1827,-513.2,1
-161.981,20.9331,-514.511,1
-161.654,19.5959,-513.115,1
-161.839,18.1851,-513.176,1
-162.053,16.9363,-513.716,1
-162.218,15.5009,-513.724,1
-162.3,14.0595,-513.558,1
-162.378,12.6235,-513.576,1
-162.885,11.2388,-514.536,1
-162.656,9.78807,-513.321,1
-162.882,8.42626,-513.804,1
-163.243,7.14213,-514.607,1
-163.295,5.94336,-514.122,1
-163.748,4.90034,-515.427,1
-163.9,3.70856,-515.764,1
-163.575,2.52904,-514.283,1
-163.892,1.30802,-515.653,1
-163.595,0.343978,-514.544,1
-163.692,-0.42067,-514.908,1
-163.443,-1.02939,-514.639,1
-163.389,-1.50382,-514.495,1
-163.113,-1.73763,-514.115,1
-162.847,-1.77908,-513.576,1
-162.843,-1.81439,-513.715,1
-162.937,-1.83171,-513.935,1
-163.075,-1.72993,-514.417,1
-162.954,-1.57784,-514.124,1
-163.028,-1.52149,-514.489,1
-163.044,-1.22606,-514.665,1
-162.912,-1.11196,-513.989,1
-162.853,-1.07912,-513.592,1
-163.315,-1.08322,-515.148,1
-162.92,-1.06825,-513.768,1
-162.908,-1.12378,-513.394,1
-163.228,-1.12272,-515.118,1
-162.669,-1.04932,-513.069,1
-162.79,-0.990444,-513.969,1
-162.874,-0.995842,-514.365,1
-162.964,-0.984398,-514.518,1
-162.813,-0.938148,-514.268,1
-162.696,-0.76151,-513.75,1
-162.571,-0.642759,-513.644,1
-162.626,-0.650169,-513.909,1
-162.671,-0.616973,-513.903,1
-162.413,-0.619683,-512.982,1
-162.424,-0.504011,-512.965,1
-162.623,-0.504641,-513.603,1
-162.8,-0.333141,-514.336,1
-162.502,-0.176849,-513.164,1
-162.607,-0.0979192,-513.459,1
-162.614,-0.106616,-513.577,1
-162.549,-0.174398,-513.302,1
-162.54,-0.218608,-513.386,1
-162.717,-0.280412,-513.742,1
-162.417,-0.0862039,-512.667,1
-162.555,-0.00861788,-513.546,1
-162.613,-0.0034357,-513.502,1
-162.377,0.185716,-513.13,1
-162.602,0.175908,-513.55,1
-162.236,0.274173,-512.161,1
-162.492,0.248041,-512.996,1
-162.676,0.400463,-513.65,1
-162.64,0.363788,-513.716,1
-162.583,0.255022,-513.839,1
-162.376,0.0911073,-512.914,1
-162.103,-0.0793844,-511.965,1
-162.099,-0.024444,-512.275,1
-162.077,-0.0441688,-512.423,1
-162.196,-0.14552,-513.078,1
-162.368,-0.283193,-513.267,1
-162.129,-0.312196,-512.475,1
-162.065,-0.406793,-512.131,1
-162.071,-0.472646,-512.505,1
-162.006,-0.494554,-512.48,1
