x,y,success
874.035,417.084,1
873.939,417.015,1
873.991,417.131,1
874.595,416.868,1
874.59,417.021,1
875.04,416.416,1
875.233,416.136,1
875.124,415.641,1
875.042,415.196,1
874.806,414.69,1
874.815,414.703,1
874.869,414.75,1
874.996,414.987,1
875.353,415.058,1
875.269,415.084,1
875.319,415.407,1
875.164,415.75,1
875.042,416.804,1
874.887,417.311,1
875.215,419.116,1
874.93,420.041,1
875.06,421.396,1
875.251,423.019,1
875.317,424.234,1
875.462,424.675,1
875.168,425.372,1
875.79,426.052,1
875.581,426.476,1
875.728,426.732,1
875.705,427.426,1
875.566,427.521,1
875.74,428.189,1
875.624,429.368,1
875.457,429.496,1
875.678,430.822,1
875.692,431.68,1
876.012,432.74,1
876.088,434.188,1
875.914,435.567,1
875.793,437.328,1
875.411,437.782,1
874.852,439.022,1
874.727,440.071,1
874.749,441.496,1
874.99,442.873,1
874.784,443.744,1
874.666,445.03,1
874.335,446.439,1
874.097,447.6,1
873.96,448.859,1
873.323,449.839,1
873.491,451.513,1
873.224,452.584,1
873.332,453.75,1
873.006,454.622,1
872.784,455.448,1
872.786,456.198,1
872.723,456.597,1
872.694,457.25,1
872.605,457.832,1
872.63,458.557,1
872.961,459.146,1
872.906,460.082,1
872.892,461.062,1
872.405,462.084,1
872.281,463.63,1
871.91,464.345,1
871.323,465.96,1
870.99,467.232,1
870.874,468.622,1
870.924,469.447,1
870.756,470.496,1
870.747,471.377,1
870.073,472.29,1
870.098,473.463,1
869.895,474.899,1
869.451,475.582,1
869.067,476.701,1
869.161,477.453,1
869.682,478.18,1
869.941,478.66,1
870.263,479.504,1
869.914,479.376,1
869.799,480.071,1
869.932,480.541,1
869.42,481.108,1
869.662,481.049,1
869.939,481.52,1
869.852,481.749,1
869.88,482.124,1
869.048,482.611,1
868.839,482.679,1
868.451,483.148,1
867.858,483.177,1
868.348,483.586,1
867.969,483.704,1
868.043,483.962,1
867.448,484.436,1
867.09,485.548,1
867.038,487.317,1
866.779,488.752,1
866.479,490.36,1
866.008,492.618,1
866.048,494.376,1
865.32,496.273,1
865.246,497.89,1
865.016,499.254,1
864.899,500.685,1
864.447,501.91,1
864.401,502.818,1
864.026,503.735,1
864.076,505.065,1
864.529,505.557,1
864.526,505.768,1
864.205,506.554,1
864.155,507.582,1
863.73,508.484,1
864.15,509.341,1
863.608,509.828,1
863.637,510.541,1
863.247,511.06,1
862.753,511.745,1
862.307,512.821,1
861.656,513.584,1
861.042,514.608,1
860.42,515.616,1
859.765,516.702,1
859.275,518.287,1
858.5,519.145,1
857.888,520.225,1
857.14,521.533,1
855.564,522.712,1
854.675,524.35,1
854.165,526.004,1
853.483,526.393,1
853.025,526.811,1
853.067,527.427,1
852.431,527.748,1
852.197,528.832,1
851.46,529.845,1
851.225,530.516,1
850.299,531.263,1
849.975,532.176,1
849.533,532.712,1
849.762,532.698,1
849.702,532.286,1
849.793,531.946,1
849.639,531.723,1
849.355,530.994,1
848.856,530.593,1
848.068,530.504,1
847.535,529.811,1
847.175,529.745,1
846.675,529.074,1
846.407,527.924,1
845.684,527.148,1
844.459,527.736,1
843.75,528.721,1
843.292,529.928,1
842.732,530.427,1
842.563,530.726,1
842.063,530.587,1
842.422,530.191,1
842.595,529.784,1
843.076,528.761,1
843.34,527.532,1
843.919,527.06,1
843.755,525.912,1
844.661,525.457,1
845.733,524.235,1
846.619,522.418,1
847.864,520.703,1
848.924,518.619,1
849.799,516.334,1
851.171,514.617,1
851.634,512.538,1
852.786,510.552,1
853.53,508.392,1
854.714,505.973,1
855.275,503.518,1
856.379,501.416,1
857.318,498.702,1
858.052,495.893,1
859.008,493.424,1
859.476,490.362,1
860.162,487.708,1
860.783,484.45,1
860.832,481.779,1
861.445,479.423,1
861.642,477.15,1
862.135,475.483,1
861.932,474.389,1
862.241,472.796,1
862.013,471.119,1
862.282,469.266,1
862.5,467.59,1
862.57,465.895,1
863.194,464.668,1
863.119,463.425,1
863.577,462.384,1
863.446,461.592,1
863.629,460.913,1
864.256,459.579,1
864.829,457.806,1
864.971,456.433,1
865.805,454.187,1
866.757,451.832,1
866.942,449.371,1
867.444,447.5,1
867.541,445.549,1
867.854,443.598,1
868.448,442.172,1
868.875,441.333,1
869.243,439.878,1
869.741,438.849,1
870.872,437.926,1
871.422,436.57,1
871.597,435.101,1
872.109,434.433,1
871.759,432.156,1
872.032,431.254,1
871.948,429.508,1
872.231,427.546,1
872.359,426.5,1
872.165,425.453,1
872.698,424.387,1
872.465,422.474,1
872.337,420.914,1
872.333,419.141,1
871.755,417.36,1
872.145,415.508,1
871.387,414.265,1
871.398,412.76,1
870.806,411.659,1
870.454,411.017,1
870.014,409.982,1
869.764,409.64,1
869.301,408.443,1
869.27,407.083,1
869.5,406.249,1
869.544,405.423,1
869.761,403.983,1
869.819,402.651,1
869.632,400.408,1
869.661,397.676,1
869.574,395.463,1
869.067,392.625,1
869.35,390.366,1
868.774,388.04,1
869.025,385.815,1
868.43,383.574,1
868.018,380.476,1
866.984,378.684,1
866.833,376.54,1
866.266,373.988,1
866.448,372.496,1
865.969,370.112,1
865.338,368.179,1
864.586,366.777,1
864.101,364.867,1
863.444,362.317,1
862.023,360.395,1
861.03,358.918,1
860.524,356.751,1
859.557,355.031,1
858.579,353.387,1
858.12,351.044,1
857.686,348.623,1
856.385,346.396,1
855.646,343.902,1
854.583,342.121,1
853.895,339.998,1
853.199,338.387,1
852.398,337,1
851.87,335.829,1
851.241,333.717,1
850.447,331.545,1
849.621,329.573,1
848.29,328.008,1
847.609,325.93,1
847.244,324.191,1
846.018,322.781,1
845.74,320.362,1
845.718,317.83,1
844.366,315.947,1
844.484,313.488,1
844.204,311.751,1
843.614,310.293,1
842.81,308.63,1
841.978,306.935,1
841.616,305.006,1
840.412,303.462,1
839.687,301.95,1
838.926,299.699,1
838.074,298.332,1
837.34,296.091,1
836.808,293.933,1
835.718,291.798,1
834.942,289.468,1
834.161,286.94,1
833.3,284.394,1
831.787,281.717,1
830.95,279.403,1
830.175,277.234,1
829.229,275.919,1
828.275,274.314,1
827.179,272.013,1
826.209,269.844,1
825.57,267.791,1
824.744,266.08,1
824.127,264.504,1
822.682,262.361,1
821.395,260.366,1
819.821,258.175,1
818.945,256.025,1
817.466,254.427,1
816.667,252.884,1
814.513,250.371,1
812.948,247.68,1
810.504,244.4,1
808.405,241.625,1
806.105,238.594,1
804.627,236.936,1
803.652,235.403,1
802.953,233.65,1
801.73,232.091,1
800.4,230.871,1
798.972,229.411,1
797.911,227.5,1
797.161,226.386,1
796.094,224.764,1
795.286,223.998,1
795.357,223.241,1
794.819,223.002,1
794.526,222.7,1
793.761,222.197,1
792.747,221.672,1
791.553,220.586,1
790.763,219.645,1
790.41,219.195,1
790.017,219.684,1
789.737,220.509,1
789.629,220.488,1
789.754,220.831,1
789.316,220.639,1
789.821,220.803,1
790.043,221.173,1
790.25,221.699,1
791.268,222.342,1
792.394,222.923,1
794.734,223.793,1
797.011,224.766,1
800.078,226.297,1
803.393,228.132,1
806.778,230.911,1
810.438,233.91,1
814.35,238.171,1
818.384,242.547,1
821.802,247.249,1
825.572,251.85,1
829.704,257.168,1
833.965,262.245,1
836.103,267.681,1
838.434,272.056,1
840.225,276.417,1
841.685,280.617,1
843.254,283.758,1
845.625,287.79,1
847.266,291.531,1
848.589,294.923,1
850.257,298.318,1
851.769,301.131,1
852.272,304.556,1
853.197,307.075,1
855.074,309.585,1
855.591,312.063,1
856.031,314.527,1
857.031,317.19,1
