 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice
1,155,255,255,255,879.165,244.939,879.165,244.939,1
2,170,255,255,255,938.665,247.518,938.665,247.518,1
3,345,255,255,255,774.625,334.587,774.625,334.587,1
4,212,255,255,255,694.764,338.113,694.764,338.113,1
5,356,255,255,255,963.517,368.107,963.517,368.107,1
6,335,255,255,255,1065.846,385.273,1065.846,385.273,1
7,20,255,255,255,772.850,399.750,772.850,399.750,1
8,420,255,255,255,633.702,419.593,633.702,419.593,1
9,438,255,255,255,962.400,435.763,962.400,435.763,1
10,233,255,255,255,784.663,458.685,784.663,458.685,1
11,268,255,255,255,699.649,475.049,699.649,475.049,1
12,86,255,255,255,942.209,550.256,942.209,550.256,1
13,207,255,255,255,884.027,559.094,884.027,559.094,1
14,5,255,255,255,1012.900,182.100,1012.900,182.100,2
15,1,255,255,255,1063.500,224.500,1063.500,224.500,2
16,152,255,255,255,878.980,244.895,878.980,244.895,2
17,166,255,255,255,938.765,247.482,938.765,247.482,2
18,10,255,255,255,1102,256.500,1102,256.500,2
19,349,255,255,255,774.784,334.262,774.784,334.262,2
20,206,255,255,255,695.374,337.927,695.374,337.927,2
21,332,255,255,255,963.623,367.988,963.623,367.988,2
22,4,255,255,255,1121.750,366.250,1121.750,366.250,2
23,9,255,255,255,1130.500,366.500,1130.500,366.500,2
24,344,255,255,255,1066.317,385.113,1066.317,385.113,2
25,1,255,255,255,1114.500,383.500,1114.500,383.500,2
26,1,255,255,255,1105.500,384.500,1105.500,384.500,2
27,43,255,255,255,771.919,394.663,771.919,394.663,2
28,1,255,255,255,774.500,407.500,774.500,407.500,2
29,419,255,255,255,633.493,419.316,633.493,419.316,2
30,436,255,255,255,962.333,435.732,962.333,435.732,2
31,226,255,255,255,784.965,458.996,784.965,458.996,2
32,1,255,255,255,1138.500,455.500,1138.500,455.500,2
33,10,255,255,255,1140.300,467.300,1140.300,467.300,2
34,280,255,255,255,699.379,474.600,699.379,474.600,2
35,1,255,255,255,1052.500,536.500,1052.500,536.500,2
36,1,255,255,255,1044.500,539.500,1044.500,539.500,2
37,18,255,255,255,1038.444,545.278,1038.444,545.278,2
38,2,255,255,255,1059,543.500,1059,543.500,2
39,20,255,255,255,1081.100,547.650,1081.100,547.650,2
40,78,255,255,255,942.333,550.692,942.333,550.692,2
41,1,255,255,255,1029.500,550.500,1029.500,550.500,2
42,3,255,255,255,1059.500,550.500,1059.500,550.500,2
43,197,255,255,255,884.287,559.277,884.287,559.277,2
44,4,255,255,255,1054,553.500,1054,553.500,2
45,42,255,255,255,1048.048,559.190,1048.048,559.190,2
46,17,255,255,255,1036.029,566.618,1036.029,566.618,2
47,1,255,255,255,1031.500,568.500,1031.500,568.500,2
48,23,255,255,255,1024.978,573.239,1024.978,573.239,2
49,4,255,255,255,1061.250,573.500,1061.250,573.500,2
50,8,255,255,255,1055.875,576.375,1055.875,576.375,2
51,9,255,255,255,1005.944,581.389,1005.944,581.389,2
52,3,255,255,255,1052.500,584.500,1052.500,584.500,2
53,144,255,255,255,1035.153,594.444,1035.153,594.444,2
54,1,255,255,255,1000.500,586.500,1000.500,586.500,2
55,1,255,255,255,1054.500,588.500,1054.500,588.500,2
56,1,255,255,255,1020.500,594.500,1020.500,594.500,2
57,4,255,255,255,729,597.500,729,597.500,2
58,1,255,255,255,1013.500,599.500,1013.500,599.500,2
59,1,255,255,255,1041.500,599.500,1041.500,599.500,2
60,2,255,255,255,1016,602.500,1016,602.500,2
61,2,255,255,255,1064,224.500,1064,224.500,3
62,2,255,255,255,1067,239.500,1067,239.500,3
63,157,255,255,255,879.124,244.876,879.124,244.876,3
64,166,255,255,255,938.506,247.518,938.506,247.518,3
65,17,255,255,255,1101.912,254.618,1101.912,254.618,3
66,347,255,255,255,774.817,334.310,774.817,334.310,3
67,200,255,255,255,694.950,338.225,694.950,338.225,3
68,344,255,255,255,963.520,368.235,963.520,368.235,3
69,321,255,255,255,1065.702,385.245,1065.702,385.245,3
70,2,255,255,255,1128,380.500,1128,380.500,3
71,2,255,255,255,1119,381.500,1119,381.500,3
72,9,255,255,255,1103.389,384.833,1103.389,384.833,3
73,46,255,255,255,772.630,397.891,772.630,397.891,3
74,415,255,255,255,633.305,419.555,633.305,419.555,3
75,417,255,255,255,962.255,435.682,962.255,435.682,3
76,229,255,255,255,784.535,458.980,784.535,458.980,3
77,2,255,255,255,1138.500,457,1138.500,457,3
78,11,255,255,255,1140.500,467.318,1140.500,467.318,3
79,265,255,255,255,699.334,474.836,699.334,474.836,3
80,39,255,255,255,1040.910,543.397,1040.910,543.397,3
81,2,255,255,255,1059,542,1059,542,3
82,18,255,255,255,1080.778,547.833,1080.778,547.833,3
83,82,255,255,255,942.512,550.378,942.512,550.378,3
84,13,255,255,255,1059.115,550.192,1059.115,550.192,3
85,207,255,255,255,884.162,559.210,884.162,559.210,3
86,2,255,255,255,1054,553.500,1054,553.500,3
87,35,255,255,255,1048.500,559.929,1048.500,559.929,3
88,2,255,255,255,1008,563.500,1008,563.500,3
89,2,255,255,255,1076,563.500,1076,563.500,3
90,16,255,255,255,1036.500,566.688,1036.500,566.688,3
91,24,255,255,255,1026.042,572.542,1026.042,572.542,3
92,8,255,255,255,1055.875,576.375,1055.875,576.375,3
93,2,255,255,255,1007,580.500,1007,580.500,3
94,4,255,255,255,1004.500,583,1004.500,583,3
95,5,255,255,255,1052.300,584.100,1052.300,584.100,3
96,168,255,255,255,1033.744,595.625,1033.744,595.625,3
97,2,255,255,255,1014,598.500,1014,598.500,3
98,1,255,255,255,1016.500,602.500,1016.500,602.500,3
99,8,255,255,255,1024.125,642.500,1024.125,642.500,3
100,1,255,255,255,1017.500,650.500,1017.500,650.500,3
101,156,255,255,255,878.590,244.641,878.590,244.641,4
102,162,255,255,255,938.784,247.327,938.784,247.327,4
103,3,255,255,255,1101.833,253.833,1101.833,253.833,4
104,343,255,255,255,774.512,334.348,774.512,334.348,4
105,211,255,255,255,694.794,337.993,694.794,337.993,4
106,338,255,255,255,963.124,368.180,963.124,368.180,4
107,11,255,255,255,1125.500,366.500,1125.500,366.500,4
108,351,255,255,255,1066.135,385.047,1066.135,385.047,4
109,1,255,255,255,1114.500,383.500,1114.500,383.500,4
110,5,255,255,255,1104.300,384.900,1104.300,384.900,4
111,10,255,255,255,1098,387.200,1098,387.200,4
112,64,255,255,255,773.141,400.203,773.141,400.203,4
113,424,255,255,255,633.392,419.358,633.392,419.358,4
114,432,255,255,255,962.234,435.796,962.234,435.796,4
115,234,255,255,255,784.761,458.756,784.761,458.756,4
116,9,255,255,255,1140.278,467.167,1140.278,467.167,4
117,275,255,255,255,699.347,474.700,699.347,474.700,4
118,3,255,255,255,1080.500,490.500,1080.500,490.500,4
119,1,255,255,255,1098.500,495.500,1098.500,495.500,4
120,3,255,255,255,1052.500,536.500,1052.500,536.500,4
121,11,255,255,255,1043.500,541.955,1043.500,541.955,4
122,10,255,255,255,1036.200,546.900,1036.200,546.900,4
123,21,255,255,255,1080.643,547.548,1080.643,547.548,4
124,78,255,255,255,942.359,550.192,942.359,550.192,4
125,17,255,255,255,1058.676,549.971,1058.676,549.971,4
126,209,255,255,255,883.907,559.289,883.907,559.289,4
127,3,255,255,255,1053.500,553.500,1053.500,553.500,4
128,36,255,255,255,1047.222,559.389,1047.222,559.389,4
129,6,255,255,255,1011,562,1011,562,4
130,41,255,255,255,1028.744,570.744,1028.744,570.744,4
131,2,255,255,255,1058,575.500,1058,575.500,4
132,2,255,255,255,1052,578.500,1052,578.500,4
133,1,255,255,255,1007.500,580.500,1007.500,580.500,4
134,1,255,255,255,1002.500,583.500,1002.500,583.500,4
135,3,255,255,255,1052.833,584.167,1052.833,584.167,4
136,4,255,255,255,1000.250,586.750,1000.250,586.750,4
137,68,255,255,255,1041.162,590.529,1041.162,590.529,4
138,2,255,255,255,1059,585.500,1059,585.500,4
139,74,255,255,255,1026.527,600.095,1026.527,600.095,4
140,4,255,255,255,1016,603,1016,603,4
141,1,255,255,255,1026.500,630.500,1026.500,630.500,4
142,10,255,255,255,1017,650.700,1017,650.700,4
143,5,255,255,255,1010.900,181.700,1010.900,181.700,5
144,148,255,255,255,878.831,244.885,878.831,244.885,5
145,166,255,255,255,938.886,247.464,938.886,247.464,5
146,2,255,255,255,1102,253.500,1102,253.500,5
147,2,255,255,255,1060,278.500,1060,278.500,5
148,332,255,255,255,774.328,334.244,774.328,334.244,5
149,203,255,255,255,694.436,338.116,694.436,338.116,5
150,337,255,255,255,963.292,368.274,963.292,368.274,5
151,1,255,255,255,1120.500,366.500,1120.500,366.500,5
152,340,255,255,255,1065.482,385.003,1065.482,385.003,5
153,9,255,255,255,1115.278,382.944,1115.278,382.944,5
154,8,255,255,255,1104,385,1104,385,5
155,38,255,255,255,772.263,401,772.263,401,5
156,413,255,255,255,633.195,419.265,633.195,419.265,5
157,423,255,255,255,962.129,435.621,962.129,435.621,5
158,220,255,255,255,784.568,459.059,784.568,459.059,5
159,1,255,255,255,1138.500,456.500,1138.500,456.500,5
160,11,255,255,255,1140.227,467.136,1140.227,467.136,5
161,269,255,255,255,699.139,474.779,699.139,474.779,5
162,1,255,255,255,1094.500,489.500,1094.500,489.500,5
163,7,255,255,255,1052.500,536.500,1052.500,536.500,5
164,26,255,255,255,1039.692,543.769,1039.692,543.769,5
165,1,255,255,255,1058.500,543.500,1058.500,543.500,5
166,24,255,255,255,1080.042,548.417,1080.042,548.417,5
167,79,255,255,255,942.006,550.386,942.006,550.386,5
168,2,255,255,255,1034,547.500,1034,547.500,5
169,14,255,255,255,1058.643,550.571,1058.643,550.571,5
170,213,255,255,255,884.270,559.073,884.270,559.073,5
171,2,255,255,255,1054,553.500,1054,553.500,5
172,21,255,255,255,1048.214,559.214,1048.214,559.214,5
173,3,255,255,255,1007.500,563.500,1007.500,563.500,5
174,6,255,255,255,1035.667,566.333,1035.667,566.333,5
175,26,255,255,255,1025.538,572.808,1025.538,572.808,5
176,3,255,255,255,1080.500,570.500,1080.500,570.500,5
177,1,255,255,255,1060.500,574.500,1060.500,574.500,5
178,10,255,255,255,1054.400,576.800,1054.400,576.800,5
179,1,255,255,255,1051.500,583.500,1051.500,583.500,5
180,72,255,255,255,1040.889,590.736,1040.889,590.736,5
181,1,255,255,255,1052.500,591.500,1052.500,591.500,5
182,93,255,255,255,1024.704,601.231,1024.704,601.231,5
183,3,255,255,255,1016.167,602.167,1016.167,602.167,5
184,3,255,255,255,1032.500,624.500,1032.500,624.500,5
185,2,255,255,255,994,625.500,994,625.500,5
186,2,255,255,255,1026.500,630,1026.500,630,5
187,15,255,255,255,1024.033,642.033,1024.033,642.033,5
188,159,255,255,255,878.997,245.047,878.997,245.047,6
189,159,255,255,255,938.626,247.582,938.626,247.582,6
190,1,255,255,255,1101.500,251.500,1101.500,251.500,6
191,348,255,255,255,774.578,334.356,774.578,334.356,6
192,208,255,255,255,694.995,337.904,694.995,337.904,6
193,344,255,255,255,963.166,368.032,963.166,368.032,6
194,12,255,255,255,1126,366.500,1126,366.500,6
195,332,255,255,255,1065.880,385.127,1065.880,385.127,6
196,15,255,255,255,1116.233,382.433,1116.233,382.433,6
197,6,255,255,255,1104.500,385,1104.500,385,6
198,67,255,255,255,772.201,398.127,772.201,398.127,6
199,407,255,255,255,633.414,419.416,633.414,419.416,6
200,425,255,255,255,962.142,435.644,962.142,435.644,6
201,232,255,255,255,784.944,458.853,784.944,458.853,6
202,4,255,255,255,1138,456,1138,456,6
203,10,255,255,255,1140.700,467.400,1140.700,467.400,6
204,274,255,255,255,699.493,474.796,699.493,474.796,6
205,2,255,255,255,1099,494.500,1099,494.500,6
206,32,255,255,255,1041.438,542.969,1041.438,542.969,6
207,3,255,255,255,1059.167,542.167,1059.167,542.167,6
208,19,255,255,255,1080.500,547.500,1080.500,547.500,6
209,82,255,255,255,942.268,550.402,942.268,550.402,6
210,10,255,255,255,1059,550.300,1059,550.300,6
211,207,255,255,255,884.307,559.278,884.307,559.278,6
212,2,255,255,255,1054,553.500,1054,553.500,6
213,39,255,255,255,1048.090,559.628,1048.090,559.628,6
214,3,255,255,255,1007.500,563.500,1007.500,563.500,6
215,5,255,255,255,1035.900,565.900,1035.900,565.900,6
216,1,255,255,255,1032.500,567.500,1032.500,567.500,6
217,1,255,255,255,1037.500,568.500,1037.500,568.500,6
218,23,255,255,255,1025.978,572.457,1025.978,572.457,6
219,3,255,255,255,1081.500,570.500,1081.500,570.500,6
220,1,255,255,255,1083.500,572.500,1083.500,572.500,6
221,10,255,255,255,1055.100,576.700,1055.100,576.700,6
222,1,255,255,255,544.500,581.500,544.500,581.500,6
223,1,255,255,255,1004.500,582.500,1004.500,582.500,6
224,4,255,255,255,1052,584,1052,584,6
225,5,255,255,255,1058.100,586.300,1058.100,586.300,6
226,1,255,255,255,999.500,586.500,999.500,586.500,6
227,162,255,255,255,1033.315,595.574,1033.315,595.574,6
228,4,255,255,255,1052,591,1052,591,6
229,1,255,255,255,1012.500,604.500,1012.500,604.500,6
230,2,255,255,255,994,625.500,994,625.500,6
231,3,255,255,255,1030.500,626.500,1030.500,626.500,6
232,1,255,255,255,1027.500,627.500,1027.500,627.500,6
233,7,255,255,255,1027.214,189.071,1027.214,189.071,7
234,2,255,255,255,1063.500,224,1063.500,224,7
235,153,255,255,255,878.918,244.912,878.918,244.912,7
236,159,255,255,255,938.808,247.487,938.808,247.487,7
237,2,255,255,255,1102,257.500,1102,257.500,7
238,348,255,255,255,774.957,334.103,774.957,334.103,7
239,206,255,255,255,695.267,337.714,695.267,337.714,7
240,344,255,255,255,963.407,368.067,963.407,368.067,7
241,16,255,255,255,1128,366.500,1128,366.500,7
242,338,255,255,255,1066.142,385.151,1066.142,385.151,7
243,8,255,255,255,1116.125,382.875,1116.125,382.875,7
244,6,255,255,255,1104.500,385,1104.500,385,7
245,5,255,255,255,1098.100,387.100,1098.100,387.100,7
246,45,255,255,255,772.633,397.011,772.633,397.011,7
247,418,255,255,255,633.684,419.306,633.684,419.306,7
248,436,255,255,255,962.165,435.548,962.165,435.548,7
249,221,255,255,255,785.233,458.753,785.233,458.753,7
250,1,255,255,255,1138.500,456.500,1138.500,456.500,7
251,9,255,255,255,1139.944,466.833,1139.944,466.833,7
252,267,255,255,255,699.710,474.770,699.710,474.770,7
253,3,255,255,255,1097.500,495.167,1097.500,495.167,7
254,2,255,255,255,1065,536.500,1065,536.500,7
255,13,255,255,255,1044.500,540.500,1044.500,540.500,7
256,2,255,255,255,1061,540.500,1061,540.500,7
257,2,255,255,255,1059,542.500,1059,542.500,7
258,12,255,255,255,1037.667,545.417,1037.667,545.417,7
259,13,255,255,255,1080.577,548.038,1080.577,548.038,7
260,80,255,255,255,942.338,550.475,942.338,550.475,7
261,17,255,255,255,1058.559,549.853,1058.559,549.853,7
262,1,255,255,255,1073.500,551.500,1073.500,551.500,7
263,204,255,255,255,884.324,559.029,884.324,559.029,7
264,20,255,255,255,1047.300,559.500,1047.300,559.500,7
265,9,255,255,255,1036.833,565.056,1036.833,565.056,7
266,26,255,255,255,1026.192,572.192,1026.192,572.192,7
267,5,255,255,255,1080.700,570.100,1080.700,570.100,7
268,4,255,255,255,1055,577,1055,577,7
269,11,255,255,255,1005.227,581.864,1005.227,581.864,7
270,4,255,255,255,1052,584,1052,584,7
271,71,255,255,255,1041.134,590.556,1041.134,590.556,7
272,4,255,255,255,999.500,587,999.500,587,7
273,1,255,255,255,1029.500,594.500,1029.500,594.500,7
274,56,255,255,255,1025.339,600.714,1025.339,600.714,7
275,5,255,255,255,1015.700,603.100,1015.700,603.100,7
276,1,255,255,255,1014.500,609.500,1014.500,609.500,7
277,1,255,255,255,1010.500,610.500,1010.500,610.500,7
278,39,255,255,255,1023.141,643.090,1023.141,643.090,7
279,5,255,255,255,883.300,645.900,883.300,645.900,7
280,1,255,255,255,1050.500,207.500,1050.500,207.500,8
281,2,255,255,255,1064,224.500,1064,224.500,8
282,1,255,255,255,1067.500,239.500,1067.500,239.500,8
283,148,255,255,255,879.284,245.095,879.284,245.095,8
284,166,255,255,255,938.717,247.482,938.717,247.482,8
285,4,255,255,255,1102.250,259.250,1102.250,259.250,8
286,339,255,255,255,775.122,334.217,775.122,334.217,8
287,204,255,255,255,695.074,337.686,695.074,337.686,8
288,345,255,255,255,963.688,368.036,963.688,368.036,8
289,12,255,255,255,1126,366.167,1126,366.167,8
290,1,255,255,255,1135.500,366.500,1135.500,366.500,8
291,339,255,255,255,1066.013,385.081,1066.013,385.081,8
292,2,255,255,255,1115,383,1115,383,8
293,10,255,255,255,1104,385,1104,385,8
294,3,255,255,255,1098.500,386.500,1098.500,386.500,8
295,32,255,255,255,772.906,399.031,772.906,399.031,8
296,419,255,255,255,633.805,419.104,633.805,419.104,8
297,426,255,255,255,962.606,435.570,962.606,435.570,8
298,236,255,255,255,785.148,458.610,785.148,458.610,8
299,1,255,255,255,1138.500,455.500,1138.500,455.500,8
300,10,255,255,255,1140.200,466.700,1140.200,466.700,8
301,267,255,255,255,700.058,474.669,700.058,474.669,8
302,1,255,255,255,1067.500,489.500,1067.500,489.500,8
303,12,255,255,255,1075.917,498.167,1075.917,498.167,8
304,1,255,255,255,1092.500,505.500,1092.500,505.500,8
305,33,255,255,255,1041.621,542.803,1041.621,542.803,8
306,15,255,255,255,1080.433,547.767,1080.433,547.767,8
307,71,255,255,255,943.007,549.965,943.007,549.965,8
308,14,255,255,255,1059,549.214,1059,549.214,8
309,6,255,255,255,1054.500,553,1054.500,553,8
310,212,255,255,255,884.118,558.745,884.118,558.745,8
311,32,255,255,255,1047.656,559.031,1047.656,559.031,8
312,1,255,255,255,1013.500,560.500,1013.500,560.500,8
313,15,255,255,255,1035.500,566.300,1035.500,566.300,8
314,24,255,255,255,1025.583,572.375,1025.583,572.375,8
315,1,255,255,255,1080.500,570.500,1080.500,570.500,8
316,18,255,255,255,1056.722,575.944,1056.722,575.944,8
317,2,255,255,255,1050,578.500,1050,578.500,8
318,8,255,255,255,1005.125,582.125,1005.125,582.125,8
319,72,255,255,255,1041.056,590.681,1041.056,590.681,8
320,5,255,255,255,999.700,587.100,999.700,587.100,8
321,1,255,255,255,1029.500,594.500,1029.500,594.500,8
322,62,255,255,255,1024,601.855,1024,601.855,8
323,4,255,255,255,1013.500,599,1013.500,599,8
324,5,255,255,255,1040.700,600.900,1040.700,600.900,8
325,2,255,255,255,1016,602.500,1016,602.500,8
326,1,255,255,255,1012.500,604.500,1012.500,604.500,8
327,21,255,255,255,1019.786,647.643,1019.786,647.643,8
328,3,255,255,255,1067.500,239.500,1067.500,239.500,9
329,165,255,255,255,879.282,245.482,879.282,245.482,9
330,169,255,255,255,938.500,247.352,938.500,247.352,9
331,11,255,255,255,1101.955,255.773,1101.955,255.773,9
332,348,255,255,255,775.190,334.043,775.190,334.043,9
333,208,255,255,255,695.909,337.433,695.909,337.433,9
334,345,255,255,255,963.564,367.790,963.564,367.790,9
335,5,255,255,255,1108.300,361.900,1108.300,361.900,9
336,16,255,255,255,1128.438,366.062,1128.438,366.062,9
337,342,255,255,255,1066.257,384.851,1066.257,384.851,9
338,3,255,255,255,1103.500,384.500,1103.500,384.500,9
339,2,255,255,255,1094,389.500,1094,389.500,9
340,48,255,255,255,773.375,400.250,773.375,400.250,9
341,409,255,255,255,633.789,418.974,633.789,418.974,9
342,435,255,255,255,962.426,434.946,962.426,434.946,9
343,230,255,255,255,785.109,458.326,785.109,458.326,9
344,1,255,255,255,1138.500,454.500,1138.500,454.500,9
345,11,255,255,255,1140.045,466.136,1140.045,466.136,9
346,276,255,255,255,700.178,474.395,700.178,474.395,9
347,3,255,255,255,1083.500,490.500,1083.500,490.500,9
348,21,255,255,255,1073.786,498.690,1073.786,498.690,9
349,13,255,255,255,1043.423,541.962,1043.423,541.962,9
350,1,255,255,255,1058.500,543.500,1058.500,543.500,9
351,87,255,255,255,942.270,549.718,942.270,549.718,9
352,15,255,255,255,1058.967,549.567,1058.967,549.567,9
353,11,255,255,255,1080.227,548.227,1080.227,548.227,9
