x,y,z,success
-167.199,25.809,-587.584,1
-166.902,25.6899,-586.21,1
-167.235,25.6093,-587.483,1
-167.08,25.3434,-586.826,1
-167.129,24.8146,-586.226,1
-167.046,24.1695,-585.655,1
-167.075,23.5356,-585.66,1
-167.179,22.4272,-585.05,1
-167.444,21.396,-585.816,1
-168.461,19.9084,-588.687,1
-168.077,18.4306,-586.319,1
-168.58,16.8791,-587.873,1
-168.781,15.2197,-587.442,1
-169.066,13.8369,-588.602,1
-169.02,12.2381,-587.651,1
-168.835,10.7946,-586.433,1
-169.21,9.26839,-587.081,1
-169.475,7.68951,-587.866,1
-169.842,5.94768,-589.066,1
-169.914,4.44781,-588.725,1
-170.252,2.97326,-590.018,1
-170.18,1.62177,-589.538,1
-170.178,0.557877,-589.848,1
-170.131,-0.187923,-589.377,1
-170.476,-1.15638,-590.614,1
-170.405,-1.88987,-590.189,1
-170.41,-2.68452,-589.87,1
-170.357,-3.43381,-589.35,1
-170.445,-4.26377,-589.619,1
-170.597,-4.86015,-590.007,1
-170.432,-5.47724,-589.752,1
-170.266,-6.22252,-588.384,1
-170.354,-7.25771,-587.881,1
-170.834,-8.41698,-589.25,1
-170.548,-9.60778,-588.235,1
-170.757,-11.2216,-588.926,1
-170.533,-12.2696,-587.985,1
-170.428,-13.32,-587.791,1
-170.503,-14.1971,-587.93,1
-170.479,-15.1359,-587.843,1
-170.758,-16.0852,-589.286,1
-170.346,-17.0401,-588.164,1
-170.292,-18.6115,-588.454,1
-169.845,-20.2052,-587.15,1
-169.769,-21.5202,-587.825,1
-169.464,-22.417,-586.807,1
-169.322,-23.2436,-586.797,1
-169.375,-23.9868,-586.991,1
-169.162,-24.6227,-586.146,1
-168.971,-25.3279,-585.584,1
-168.888,-26.3944,-585.135,1
-168.829,-27.8272,-585.213,1
-168.577,-29.5766,-585.48,1
-168.178,-31.6207,-586.071,1
-167.384,-33.6959,-585.682,1
-167.105,-35.4207,-585.966,1
-166.929,-36.7361,-586.894,1
-167.097,-37.6476,-588.938,1
-167.19,-38.5879,-589.692,1
-166.564,-39.0917,-587.928,1
-166.724,-40.0482,-589.443,1
-166.109,-40.6609,-587.729,1
-165.63,-41.5628,-586.838,1
-165.68,-42.5962,-587.72,1
-165.665,-44.0741,-589.185,1
-165.455,-45.0682,-589.38,1
-165.344,-46.7629,-590.507,1
-164.43,-47.9658,-587.929,1
-164.159,-49.6279,-588.671,1
-163.874,-50.8958,-588.808,1
-163.718,-51.9758,-589.583,1
-163.609,-53.099,-589.376,1
-163.473,-54.2345,-590.323,1
-162.92,-55.059,-590.282,1
-161.927,-56.3131,-589.121,1
-161.275,-57.6787,-588.528,1
-161.118,-58.7932,-590.216,1
-160.472,-59.7389,-588.957,1
-160.036,-60.3066,-588.963,1
-159.914,-61.1187,-589.708,1
-159.319,-61.9257,-588.077,1
-159.432,-63.0306,-590.425,1
-159.019,-64.3984,-590.744,1
