x,y,z,success
-39.4185,39.8025,-590.095,1
-39.3404,39.8452,-590.214,1
-39.4164,39.8057,-590.027,1
-39.5231,39.6572,-590.922,1
-39.7038,39.3243,-589.357,1
-39.8031,39.0551,-590.391,1
-40.1037,38.7009,-590.945,1
-40.3322,38.2092,-591.112,1
-40.6538,37.5725,-590.573,1
-41.0234,36.8619,-589.953,1
-41.4597,36.2908,-590.877,1
-42.0678,35.7738,-590.796,1
-42.3853,35.3801,-589.62,1
-42.8561,35.2193,-591.252,1
-43.1972,34.8642,-591.37,1
-43.6071,34.2642,-590.403,1
-44.0677,33.6737,-589.691,1
-44.4654,32.923,-589.315,1
-45.054,32.2912,-589.84,1
-45.4514,31.4206,-589.368,1
-45.861,30.7957,-589.512,1
-46.1786,30.4213,-590.531,1
-46.3712,30.0564,-588.938,1
-46.7417,30.0441,-590.888,1
-47.045,29.8109,-590.532,1
-47.3043,29.6485,-590.276,1
-47.656,29.3991,-590.238,1
-47.7912,28.8119,-589.779,1
-47.7141,28.2657,-589.677,1
-47.8043,27.7103,-588.586,1
-47.7265,27.6163,-588.653,1
-47.9218,27.5094,-588.233,1
-48.2401,26.4935,-587.574,1
-48.5834,26.1328,-586.338,1
-48.8588,25.6353,-585.959,1
-49.0868,24.7567,-584.872,1
-49.2565,24.0913,-585.993,1
-49.357,23.4017,-582.868,1
-49.688,23.235,-584.508,1
-49.9543,23.2978,-584.886,1
-50.2281,23.2675,-585.44,1
-50.2416,22.8305,-583.234,1
-50.5871,22.3981,-584.431,1
-50.7117,22.089,-584.602,1
-50.7639,21.7813,-584.205,1
-50.7875,21.3909,-582.629,1
-50.9188,21.3275,-583.623,1
-50.9521,21.1387,-582.494,1
-50.9654,20.9563,-582.882,1
-51.1355,21.0047,-582.957,1
-51.3901,20.8523,-581.638,1
-51.6496,20.3991,-581.442,1
-52.0424,20.0023,-581.363,1
-52.3928,19.6902,-582.438,1
-52.6556,19.0823,-581.685,1
-53.0177,18.9488,-583.274,1
-53.3726,18.8885,-582.678,1
-53.6987,18.824,-583.09,1
-54.0807,18.959,-582.873,1
-54.3114,19.0215,-581.481,1
-54.6015,19.2398,-582.712,1
-54.8471,19.096,-581.783,1
-55.0415,18.8159,-582.037,1
-55.1289,18.4543,-581.819,1
-55.1736,17.9784,-582.805,1
-55.2881,17.1361,-581.592,1
-55.3517,16.4329,-581.637,1
-55.5811,15.7348,-582.452,1
-55.7438,14.8949,-583.229,1
-55.8438,14.1445,-580.907,1
-55.9806,13.6173,-581.022,1
-56.0793,13.1093,-581.121,1
-56.0896,12.9505,-581.4,1
-55.9971,12.7013,-580.596,1
-56.1295,12.5759,-580.299,1
-56.1373,12.212,-581.759,1
-56.2104,11.912,-580.904,1
-56.1351,11.7131,-580.589,1
-56.1504,11.3686,-581.483,1
-56.1004,11.1808,-581.856,1
-56.1197,10.6712,-581.216,1
-56.0853,9.96986,-580.098,1
-56.1785,9.38878,-582.49,1
-56.2232,8.79462,-581.235,1
-56.2818,8.30444,-580.922,1
-56.5463,8.14833,-581.909,1
-56.6406,7.83038,-582.353,1
-56.9098,7.5243,-580.821,1
-57.1282,7.4482,-580.809,1
-57.3439,7.25381,-579.95,1
-57.5006,7.15633,-579.616,1
-57.483,7.01377,-579.823,1
-57.4283,6.8065,-581.131,1
-57.4423,6.63017,-580.901,1
-57.3781,6.14892,-580.662,1
-57.3885,5.56076,-580.348,1
-57.0938,4.80444,-580.321,1
-56.9128,4.16825,-579.111,1
-56.7911,3.73123,-578.871,1
-56.5511,3.14264,-578.319,1
-56.6965,2.96662,-579.709,1
-56.6937,2.6697,-579.875,1
-56.6586,2.30473,-579.11,1
-56.6078,1.90075,-579.133,1
-56.6066,1.42879,-578.855,1
-56.6215,1.16872,-579.246,1
-56.8882,0.779513,-579.403,1
-56.8884,0.512692,-578.253,1
-56.8684,0.26822,-579.169,1
-56.8504,0.231596,-580.133,1
-56.7471,0.236437,-580.497,1
-56.5331,0.222324,-578.997,1
-56.3656,0.145788,-579.746,1
-56.2906,0.121414,-578.835,1
-56.5387,0.202126,-579.522,1
-56.4995,0.0278301,-577.773,1
-56.5967,0.0473269,-578.454,1
-56.6588,0.176412,-579.674,1
-56.5453,0.317383,-579.486,1
-56.5175,0.383616,-580.569,1
-56.6242,0.280446,-580.063,1
-56.7353,0.167328,-580.284,1
-56.773,0.0544606,-580.218,1
-56.6943,0.2076,-578.669,1
-56.6893,0.535395,-579.135,1
-56.6169,0.955976,-579.106,1
-56.4753,1.47682,-580.645,1
-56.3254,1.99885,-579.513,1
-56.3049,2.42968,-579.427,1
-56.4169,2.91718,-579.305,1
-56.4452,3.38356,-580.58,1
-56.4884,3.78866,-578.404,1
-56.6053,4.27535,-579.383,1
-56.7885,4.80242,-580.149,1
-57.0373,5.46506,-581.191,1
-57.2924,6.17688,-581.586,1
-57.5032,6.92347,-581.889,1
-57.5752,7.63326,-582.425,1
-57.5329,8.08045,-582.458,1
-57.2488,8.23506,-581.288,1
-57.1827,8.30684,-581.816,1
-57.1275,8.32161,-582.801,1
-56.9639,8.38483,-582.108,1
-56.7694,8.50681,-581.673,1
-56.7007,9.07296,-582.408,1
-56.6417,10.0365,-583.115,1
-56.6459,11.6076,-583.182,1
-56.8762,13.1211,-583.287,1
