x,y,z,success
-125.586,68.1962,-600.113,1
-125.843,68.3332,-600.926,1
-125.611,68.228,-600.219,1
-125.093,67.0526,-594.564,1
-126.173,67.7239,-601.436,1
-125.881,66.9275,-599.004,1
-126.84,66.9396,-604.072,1
-127.192,66.0663,-603.656,1
-127.633,65.147,-603.649,1
-128.273,64.1128,-604.642,1
-128.777,62.5194,-602.537,1
-129.058,60.8953,-599.439,1
-129.597,59.735,-599.602,1
-130.203,58.2955,-598.14,1
-131.108,57.5214,-601.135,1
-131.59,56.5156,-601.479,1
-131.734,54.4543,-596.366,1
-132.559,53.7068,-599.342,1
-133.472,52.3329,-601.264,1
-134.748,51.5435,-606.662,1
-134.255,49.8029,-600.744,1
-134.346,48.5649,-598.624,1
-134.889,47.767,-599.271,1
-135.595,47.4241,-603.036,1
-135.059,46.4476,-598.275,1
-136.465,46.6171,-604.426,0
-136.026,45.1819,-599.729,1
-136.607,45.0002,-602.758,1
-136.828,44.0286,-602.184,1
-136.579,42.9821,-598.377,1
-136.696,42.7377,-599.394,1
-136.474,41.8342,-596.474,1
-137.082,41.1924,-598.768,1
-137.721,40.5335,-600.033,1
-138.433,40.1684,-602.983,0
-137.934,38.026,-596.459,1
-138.029,36.1158,-593.984,1
-138.396,35.6075,-595.452,1
-138.823,35.3688,-597.383,1
-139.218,34.6399,-597.689,1
-138.772,33.485,-593.384,1
-139.522,32.8703,-597.193,1
-139.25,31.318,-591.973,1
-139.591,30.6594,-593.267,0
-139.986,30.2951,-594.783,0
-141.081,29.033,-601.2,1
-141,28.761,-600.776,0
-140.796,28.5083,-599.834,0
-141.364,28.2208,-602.067,0
-141.16,27.9328,-601.071,0
-141.997,27.3697,-604.157,0
-142.011,27.15,-604.051,0
-141.53,26.3454,-601.402,0
-142.078,25.3683,-602.558,0
-141.471,24.4194,-598.918,0
-141.221,23.7798,-597.001,0
-141.184,22.9379,-595.481,0
-141.122,22.5668,-594.581,0
-141.381,22.1834,-594.852,0
-141.008,22.0066,-593.082,0
-141.217,21.5767,-593.009,0
-141.241,21.3346,-592.589,0
-140.44,20.7606,-588.309,0
-140.111,20.1419,-585.639,0
-138.957,19.6053,-580.049,0
-138.319,18.6159,-575.129,0
-136.979,17.6212,-567.458,0
-135.594,16.9402,-560.453,0
-134.393,15.9974,-553.197,0
-133.527,15.1406,-547.246,0
-131.696,14.0983,-537.141,0
-131.277,13.8593,-534.804,0
-130.299,13.3323,-529.435,0
-130.299,13.3323,-529.435,0
-130.299,13.3323,-529.435,0
-126.968,11.8397,-512.166,0
-126.968,11.8397,-512.166,0
-124.541,10.4515,-497.985,0
-123.893,10.3477,-495.429,0
-123,9.64002,-489.128,0
-122.021,9.43424,-485.037,0
-122.021,9.43424,-485.037,0
-122.021,9.43424,-485.037,0
-117.602,7.34228,-460.209,0
-116.378,6.69005,-452.701,0
-115.298,6.33827,-447.415,0
