 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice
287,4,255,255,255,974,378.500,974,378.500,7
288,8,255,255,255,906.500,383.250,906.500,383.250,7
289,1,255,255,255,957.500,386.500,957.500,386.500,7
290,4,255,255,255,984,386.500,984,386.500,7
291,12,255,255,255,986.167,392.500,986.167,392.500,7
292,168,255,255,255,560.012,404.214,560.012,404.214,7
293,2,255,255,255,977.500,410,977.500,410,7
294,8,255,255,255,979.625,414.625,979.625,414.625,7
295,536,255,255,255,427.106,427.017,427.106,427.017,7
296,439,255,255,255,753.382,439.366,753.382,439.366,7
297,223,255,255,255,577.939,463.177,577.939,463.177,7
298,233,255,255,255,492.891,479.740,492.891,479.740,7
299,35,255,255,255,884.271,496.843,884.271,496.843,7
300,3,255,255,255,852.500,542.500,852.500,542.500,7
301,13,255,255,255,886.885,546.962,886.885,546.962,7
302,1,255,255,255,849.500,545.500,849.500,545.500,7
303,5,255,255,255,843.900,546.700,843.900,546.700,7
304,26,255,255,255,869.346,550.462,869.346,550.462,7
305,103,255,255,255,743.927,554.597,743.927,554.597,7
306,237,255,255,255,687.901,563.344,687.901,563.344,7
307,5,255,255,255,860.300,560.900,860.300,560.900,7
308,2,255,255,255,880,576.500,880,576.500,7
309,2,255,255,255,368,577.500,368,577.500,7
310,4,255,255,255,374.500,581,374.500,581,7
311,1,255,255,255,380.500,583.500,380.500,583.500,7
312,8,255,255,255,386.250,586,386.250,586,7
313,2,255,255,255,814,585.500,814,585.500,7
314,89,255,255,255,853.736,592.725,853.736,592.725,7
315,6,255,255,255,826.667,607.333,826.667,607.333,7
316,2,255,255,255,861,620.500,861,620.500,7
317,175,255,255,255,853.231,641.060,853.231,641.060,7
318,15,255,255,255,866.500,629.767,866.500,629.767,7
319,1,255,255,255,799.500,631.500,799.500,631.500,7
320,1,255,255,255,798.500,633.500,798.500,633.500,7
321,151,255,255,255,680.573,248.440,680.573,248.440,8
322,183,255,255,255,738.030,250.473,738.030,250.473,8
323,11,255,255,255,899.591,251.955,899.591,251.955,8
324,12,255,255,255,896.583,260,896.583,260,8
325,2,255,255,255,964.500,332,964.500,332,8
326,350,255,255,255,566.331,339.103,566.331,339.103,8
327,171,255,255,255,489.874,343.863,489.874,343.863,8
328,3,255,255,255,963.167,353.833,963.167,353.833,8
329,3,255,255,255,938.500,355.500,938.500,355.500,8
330,4,255,255,255,944.500,355.750,944.500,355.750,8
331,348,255,255,255,753.270,369.014,753.270,369.014,8
332,2,255,255,255,919,366.500,919,366.500,8
333,8,255,255,255,959,373,959,373,8
334,15,255,255,255,966.900,374.900,966.900,374.900,8
335,1,255,255,255,979.500,375.500,979.500,375.500,8
336,15,255,255,255,988.100,380.033,988.100,380.033,8
337,390,255,255,255,861.264,386.526,861.264,386.526,8
338,2,255,255,255,973,378.500,973,378.500,8
339,10,255,255,255,905,383.900,905,383.900,8
340,15,255,255,255,986.033,391.367,986.033,391.367,8
341,149,255,255,255,559.809,404.406,559.809,404.406,8
342,540,255,255,255,427.098,426.924,427.098,426.924,8
343,7,255,255,255,980.214,416.500,980.214,416.500,8
344,454,255,255,255,753.018,439.447,753.018,439.447,8
345,226,255,255,255,577.792,463.350,577.792,463.350,8
346,261,255,255,255,492.784,480.626,492.784,480.626,8
347,20,255,255,255,885.900,498.700,885.900,498.700,8
348,10,255,255,255,849.900,544.400,849.900,544.400,8
349,10,255,255,255,887,546.800,887,546.800,8
350,7,255,255,255,844.500,546.500,844.500,546.500,8
351,16,255,255,255,869.938,550.438,869.938,550.438,8
352,101,255,255,255,743.827,554.282,743.827,554.282,8
353,230,255,255,255,687.648,563.135,687.648,563.135,8
354,3,255,255,255,860.833,560.833,860.833,560.833,8
355,3,255,255,255,904.833,565.833,904.833,565.833,8
356,5,255,255,255,878.700,577.700,878.700,577.700,8
357,1,255,255,255,376.500,582.500,376.500,582.500,8
358,3,255,255,255,380.500,583.833,380.500,583.833,8
359,7,255,255,255,386.071,586.071,386.071,586.071,8
360,78,255,255,255,853.987,592.256,853.987,592.256,8
361,2,255,255,255,877,594.500,877,594.500,8
362,1,255,255,255,837.500,601.500,837.500,601.500,8
363,2,255,255,255,831,604.500,831,604.500,8
364,23,255,255,255,858.152,627.283,858.152,627.283,8
365,18,255,255,255,866.722,629.778,866.722,629.778,8
366,2,255,255,255,862.500,627,862.500,627,8
367,1,255,255,255,797.500,633.500,797.500,633.500,8
368,21,255,255,255,859.119,635.976,859.119,635.976,8
369,3,255,255,255,794.833,639.833,794.833,639.833,8
370,160,255,255,255,846.938,650.444,846.938,650.444,8
371,159,255,255,255,680.682,248.381,680.682,248.381,9
372,199,255,255,255,737.410,250.249,737.410,250.249,9
373,12,255,255,255,897,259,897,259,9
374,1,255,255,255,940.500,281.500,940.500,281.500,9
375,2,255,255,255,969,330.500,969,330.500,9
376,337,255,255,255,566.364,338.847,566.364,338.847,9
377,184,255,255,255,489.370,343.549,489.370,343.549,9
378,5,255,255,255,962.300,353.100,962.300,353.100,9
379,5,255,255,255,938.500,355.500,938.500,355.500,9
380,3,255,255,255,944.500,355.500,944.500,355.500,9
381,349,255,255,255,753.297,368.850,753.297,368.850,9
382,6,255,255,255,959,373.167,959,373.167,9
383,5,255,255,255,966.300,372.900,966.300,372.900,9
384,381,255,255,255,861.046,386.353,861.046,386.353,9
385,3,255,255,255,967.500,377.500,967.500,377.500,9
386,2,255,255,255,972,378.500,972,378.500,9
387,1,255,255,255,970.500,381.500,970.500,381.500,9
388,4,255,255,255,984,386.500,984,386.500,9
389,14,255,255,255,986.357,392.071,986.357,392.071,9
390,163,255,255,255,559.702,403.629,559.702,403.629,9
391,1,255,255,255,987.500,413.500,987.500,413.500,9
392,4,255,255,255,979.750,415.500,979.750,415.500,9
393,527,255,255,255,426.972,426.733,426.972,426.733,9
394,435,255,255,255,752.921,439.049,752.921,439.049,9
395,223,255,255,255,577.778,463.244,577.778,463.244,9
396,258,255,255,255,493.093,480.310,493.093,480.310,9
397,5,255,255,255,910.700,486.900,910.700,486.900,9
398,4,255,255,255,903.750,491.750,903.750,491.750,9
399,1,255,255,255,903.500,495.500,903.500,495.500,9
400,16,255,255,255,847.312,544.438,847.312,544.438,9
401,5,255,255,255,885.700,547.700,885.700,547.700,9
402,14,255,255,255,869.143,550.929,869.143,550.929,9
403,110,255,255,255,743.764,554.600,743.764,554.600,9
404,2,255,255,255,865,554.500,865,554.500,9
405,228,255,255,255,687.724,563.219,687.724,563.219,9
406,2,255,255,255,904.500,566,904.500,566,9
407,4,255,255,255,886,572,886,572,9
408,3,255,255,255,877.833,577.833,877.833,577.833,9
409,3,255,255,255,872.167,581.833,872.167,581.833,9
410,46,255,255,255,859.826,589.630,859.826,589.630,9
411,1,255,255,255,388.500,587.500,388.500,587.500,9
412,41,255,255,255,845.622,596.500,845.622,596.500,9
413,2,255,255,255,526,595.500,526,595.500,9
414,2,255,255,255,529,596.500,529,596.500,9
415,2,255,255,255,835,597.500,835,597.500,9
416,1,255,255,255,854.500,601.500,854.500,601.500,9
417,5,255,255,255,826.900,607.300,826.900,607.300,9
418,2,255,255,255,863,618.500,863,618.500,9
419,33,255,255,255,855.530,628.591,855.530,628.591,9
420,6,255,255,255,867,629,867,629,9
421,1,255,255,255,797.500,632.500,797.500,632.500,9
422,4,255,255,255,830,634.500,830,634.500,9
423,54,255,255,255,855.370,642.481,855.370,642.481,9
424,4,255,255,255,794,640,794,640,9
425,50,255,255,255,845.840,652.600,845.840,652.600,9
426,1,255,255,255,870.500,218.500,870.500,218.500,10
427,151,255,255,255,680.440,248.566,680.440,248.566,10
428,172,255,255,255,737.837,249.797,737.837,249.797,10
429,3,255,255,255,901.500,249.500,901.500,249.500,10
430,12,255,255,255,898.167,255.500,898.167,255.500,10
431,1,255,255,255,932.500,273.500,932.500,273.500,10
432,1,255,255,255,933.500,280.500,933.500,280.500,10
433,3,255,255,255,964.167,331.833,964.167,331.833,10
434,339,255,255,255,566.406,338.954,566.406,338.954,10
435,182,255,255,255,489.632,343.753,489.632,343.753,10
436,6,255,255,255,962,353,962,353,10
437,342,255,255,255,753.626,369.064,753.626,369.064,10
438,7,255,255,255,959.214,373.071,959.214,373.071,10
439,8,255,255,255,966.500,372.875,966.500,372.875,10
440,6,255,255,255,978.500,376.667,978.500,376.667,10
441,385,255,255,255,861.357,386.456,861.357,386.456,10
442,3,255,255,255,967.500,377.500,967.500,377.500,10
443,4,255,255,255,973.500,378.750,973.500,378.750,10
444,9,255,255,255,987.944,381.056,987.944,381.056,10
445,1,255,255,255,970.500,382.500,970.500,382.500,10
446,3,255,255,255,907.500,383.500,907.500,383.500,10
447,4,255,255,255,986.250,388.750,986.250,388.750,10
448,2,255,255,255,986,394.500,986,394.500,10
449,158,255,255,255,560.190,404.829,560.190,404.829,10
450,2,255,255,255,977.500,409,977.500,409,10
451,8,255,255,255,979.625,414.625,979.625,414.625,10
452,2,255,255,255,987.500,414,987.500,414,10
453,537,255,255,255,427.280,426.828,427.280,426.828,10
454,1,255,255,255,981.500,419.500,981.500,419.500,10
455,447,255,255,255,753.209,439.415,753.209,439.415,10
456,214,255,255,255,577.972,463.407,577.972,463.407,10
457,1,255,255,255,933.500,467.500,933.500,467.500,10
458,253,255,255,255,493.192,480.306,493.192,480.306,10
459,1,255,255,255,904.500,489.500,904.500,489.500,10
460,8,255,255,255,904.500,495.375,904.500,495.375,10
461,1,255,255,255,885.500,497.500,885.500,497.500,10
462,22,255,255,255,849.455,543.318,849.455,543.318,10
463,10,255,255,255,886.400,547.100,886.400,547.100,10
464,18,255,255,255,870.333,549.611,870.333,549.611,10
465,105,255,255,255,743.100,554.833,743.100,554.833,10
466,3,255,255,255,865.167,554.167,865.167,554.167,10
467,227,255,255,255,687.615,563.139,687.615,563.139,10
468,2,255,255,255,860,561.500,860,561.500,10
469,5,255,255,255,880.300,565.900,880.300,565.900,10
470,2,255,255,255,904.500,566,904.500,566,10
471,1,255,255,255,371.500,579.500,371.500,579.500,10
472,1,255,255,255,887.500,579.500,887.500,579.500,10
473,1,255,255,255,376.500,582.500,376.500,582.500,10
474,3,255,255,255,381.167,583.833,381.167,583.833,10
475,8,255,255,255,386.750,586.375,386.750,586.375,10
476,80,255,255,255,852.912,592.850,852.912,592.850,10
477,2,255,255,255,831.500,600,831.500,600,10
478,1,255,255,255,854.500,602.500,854.500,602.500,10
479,3,255,255,255,863.833,617.833,863.833,617.833,10
480,3,255,255,255,856.500,629.500,856.500,629.500,10
481,1,255,255,255,865.500,630.500,865.500,630.500,10
482,1,255,255,255,799.500,631.500,799.500,631.500,10
483,1,255,255,255,863.500,631.500,863.500,631.500,10
484,5,255,255,255,797.300,633.900,797.300,633.900,10
485,155,255,255,255,851.029,645.739,851.029,645.739,10
486,4,255,255,255,794,638.500,794,638.500,10
487,152,255,255,255,680.612,248.579,680.612,248.579,11
488,174,255,255,255,738.080,250.132,738.080,250.132,11
489,10,255,255,255,901,250,901,250,11
490,5,255,255,255,897.900,258.300,897.900,258.300,11
491,345,255,255,255,566.370,339.004,566.370,339.004,11
492,1,255,255,255,964.500,332.500,964.500,332.500,11
493,185,255,255,255,489.511,343.786,489.511,343.786,11
494,3,255,255,255,962.833,353.167,962.833,353.167,11
495,5,255,255,255,938.900,356.300,938.900,356.300,11
496,6,255,255,255,945,355.833,945,355.833,11
497,348,255,255,255,753.586,369.124,753.586,369.124,11
498,7,255,255,255,959.214,373.071,959.214,373.071,11
499,14,255,255,255,966.857,375.286,966.857,375.286,11
500,1,255,255,255,989.500,375.500,989.500,375.500,11
501,2,255,255,255,978,376.500,978,376.500,11
502,384,255,255,255,861.273,386.661,861.273,386.661,11
503,2,255,255,255,973,378.500,973,378.500,11
504,1,255,255,255,985.500,387.500,985.500,387.500,11
505,8,255,255,255,986.375,391.500,986.375,391.500,11
506,174,255,255,255,560.287,403.954,560.287,403.954,11
507,525,255,255,255,427.212,426.641,427.212,426.641,11
508,3,255,255,255,979.833,415.833,979.833,415.833,11
509,1,255,255,255,987.500,416.500,987.500,416.500,11
510,443,255,255,255,753.283,439.466,753.283,439.466,11
511,218,255,255,255,577.995,463.509,577.995,463.509,11
512,270,255,255,255,492.822,480.644,492.822,480.644,11
513,11,255,255,255,911.136,484.591,911.136,484.591,11
514,15,255,255,255,885.967,496.633,885.967,496.633,11
