x,y,success
1019.29,551.294,1
1017.93,551.433,1
1018.53,552.043,1
1018.97,551.7,1
1018.69,552.095,1
1018.16,552.104,1
1017.62,552.62,1
1019.34,552.081,1
1018.17,552.258,1
1017.29,553.316,1
1017.97,553.658,1
1017.84,553.25,1
1017.83,554.015,1
1017.74,554.14,1
1016.71,554.692,1
1016.74,554.759,1
1016.07,556.011,1
1016.88,555.56,1
1015.58,557.139,1
1017.17,556.806,1
1016.75,557.375,1
1015.95,558.368,1
1015.13,559.069,1
1012.04,562.481,1
1013.14,563.14,1
1010.23,565.888,1
1008.99,568.135,1
1008.69,568.923,1
1008.03,571.737,1
1005.98,573.679,1
1005.64,576.112,1
1005.07,577.194,1
1002.97,580.263,1
1004.28,581.155,1
1001.87,583.944,1
1000.41,585.972,1
999.095,587.571,1
998.237,588.868,1
997.442,591.077,1
995.602,593.517,1
994.444,595.87,1
992.862,598.521,1
991.729,600.833,1
989.623,603.535,1
988.5,606.268,1
987.52,608.765,1
986.362,612.238,1
984.594,614.531,1
983.89,617.568,1
982.72,619.86,1
981.23,622.198,1
981.019,623.315,1
980.7,625.189,1
979.14,627.54,1
977.151,629.865,1
977.132,630.974,1
976.75,632.554,1
975.243,634.557,1
973.32,637.42,1
972.152,639.379,1
971.946,642.196,1
968.349,645.613,1
966.542,649.181,1
964.29,652.887,1
961.357,656.411,1
959.44,659.993,1
957.023,664.091,1
955.483,667.467,1
953.049,670.317,1
952.007,673.007,1
951.806,674.52,1
950.84,676.311,1
950.13,677.296,1
947.021,678.521,1
946.534,679.483,1
946.032,680.339,1
944.48,681.245,1
941.764,683.311,1
941.857,684.143,1
940.781,685.746,1
938.051,687.378,1
937.5,689.184,1
936.373,690.773,1
934.271,692.354,1
932.926,694.436,1
931.288,696.423,1
929.427,698.159,1
928.65,699.375,1
926.233,701.2,1
924.849,702.43,1
923.134,704.207,1
922.321,705.321,1
920.722,707.074,1
919.921,708.263,1
917.035,709.802,1
917.968,710.819,1
916.214,711.957,1
915.84,712.521,1
913.556,713.639,1
912.036,714.875,1
912,715.382,1
910.921,716.728,1
910.864,717.391,1
908.5,718.68,1
905.74,720.1,1
903.321,722.372,1
902.526,724.141,1
900.745,725.765,1
899.854,727.854,1
897.894,728.712,1
897.63,729.283,1
896.63,730.13,1
897.333,729.467,1
897.312,729.812,1
898.948,728.017,1
898.186,727.363,1
900.469,726.625,1
901.955,725.841,1
900.833,724.944,1
901.729,724.643,1
901.843,724.529,1
900.547,724.895,1
901.035,724.919,1
902.321,724.536,1
903.528,724.639,1
905.294,722.794,1
905.294,722.529,1
908.065,720,1
910.794,718.618,1
911.826,717.152,1
