x,y,success
858.204,332.993,1
858.521,333.099,1
858.328,332.841,1
858.664,332.568,1
858.883,332.565,1
859.006,332.452,1
859.044,331.849,1
858.97,331.717,1
858.894,331.471,1
858.744,331.11,1
858.949,330.914,1
858.799,330.855,1
859.152,331.111,1
858.919,331.531,1
859.001,331.639,1
859.095,331.591,1
858.842,332.05,1
859.003,332.864,1
859.165,334.362,1
859.654,336.144,1
859.916,337.943,1
860.278,339.468,1
860.815,341.604,1
861,343.115,1
861.165,344.17,1
861.512,345.347,1
861.526,346.096,1
861.739,347.184,1
862.727,348.494,1
862.663,349.294,1
862.875,350.314,1
862.864,351.211,1
862.864,352.383,1
863.352,353.73,1
863.524,354.876,1
863.911,356.529,1
864.021,358.646,1
864.207,360.787,1
864.574,361.984,1
864.553,363.62,1
864.462,365.887,1
864.608,367.778,1
864.781,369.12,1
864.682,370.957,1
865.035,373.558,1
865.144,375.787,1
865.573,377.61,1
865.942,379.905,1
866.05,382.032,1
866.168,383.915,1
866.078,386.218,1
866.253,388.115,1
866.353,390.066,1
866.523,391.454,1
866.241,393.023,1
866.56,395.148,1
866.37,395.889,1
866.645,397.558,1
866.871,398.503,1
866.92,400.014,1
867.249,400.959,1
867.775,402.786,1
868.119,404.302,1
868.244,405.774,1
867.934,407.665,1
867.606,409.004,1
866.799,410.551,1
867.131,412.364,1
867.102,414.196,1
867.265,415.952,1
867.36,417.698,1
867.444,419.458,1
867.279,420.492,1
867.434,422.098,1
867.289,423.766,1
867.086,425.086,1
867.029,426.694,1
867.039,428.293,1
867.105,429.907,1
867.529,430.778,1
867.667,431.899,1
867.705,432.91,1
868.02,434.036,1
867.959,434.543,1
868.17,435.454,1
868.331,436.489,1
868.213,437.122,1
868.741,437.845,1
868.758,438.545,1
868.726,439.439,1
868.305,439.826,1
868.128,440.224,1
868.011,440.853,1
868.102,441.459,1
867.989,441.958,1
867.841,442.655,1
868.017,443.565,1
867.793,444.81,1
867.312,445.694,1
866.959,447.814,1
866.97,450.127,1
866.8,452.66,1
867.082,455.775,1
867.443,459.022,1
867.038,461.16,1
867.208,463.411,1
867.052,465.081,1
866.696,466.909,1
866.712,468.674,1
866.644,470.405,1
866.486,471.651,1
866.597,473.412,1
866.638,475.073,1
866.823,476.528,1
866.835,477.733,1
866.887,479.335,1
866.756,480.787,1
866.643,482.06,1
866.831,483.395,1
866.54,484.577,1
866.509,485.854,1
866.244,487.375,1
865.969,489.039,1
865.701,490.994,1
864.897,492.668,1
864.324,495.199,1
863.427,496.866,1
863.265,498.964,1
863.158,501.085,1
862.26,503.244,1
861.495,505.053,1
860.663,507.577,1
859.423,509.594,1
858.772,511.074,1
858.792,512.809,1
858.705,514.432,1
858.289,515.723,1
858.213,517.827,1
857.786,519.61,1
857.334,521.355,1
857.058,522.319,1
856.693,523.707,1
856.319,525.143,1
856.045,526.014,1
855.874,526.64,1
855.949,526.731,1
856.4,526.833,1
855.898,527.138,1
855.776,527.177,1
855.299,527.602,1
854.608,527.511,1
854.167,527.971,1
854.083,528.463,1
853.807,528.483,1
853.68,529.472,1
852.915,530.046,1
851.938,531.744,1
850.92,533.383,1
850.395,534.853,1
849.866,535.151,1
849.7,535.566,1
849.494,534.906,1
849.752,534.517,1
850.062,533.632,1
850.418,532.505,1
850.495,530.365,1
850.923,528.27,1
851.302,526.056,1
851.884,523.858,1
852.788,521.32,1
853.877,518.48,1
854.448,515.344,1
855.503,511.986,1
856.124,507.904,1
856.759,503.469,1
857.724,499.336,1
858.29,494.578,1
858.847,489.841,1
859.117,485.167,1
859.836,480.75,1
860.241,475.697,1
861.007,471.019,1
861.798,465.725,1
861.846,460.489,1
862.029,455.194,1
861.868,450.185,1
861.999,445.029,1
861.95,440.635,1
862.202,436.591,1
861.982,432.906,1
861.746,429.797,1
861.602,427.097,1
861.443,424.641,1
861.259,421.562,1
861.067,418.469,1
860.833,415.405,1
860.879,412.94,1
861.037,410.489,1
860.987,407.909,1
860.852,405.849,1
860.682,403.447,1
860.551,401.262,1
860.688,399.34,1
860.293,396.203,1
860.255,393.385,1
860.366,390.54,1
860.512,386.991,1
860.535,383.303,1
860.337,379.838,1
859.905,376.095,1
859.747,373.686,1
859.754,370.835,1
859.36,368.895,1
859.547,366.403,1
859.259,364.15,1
859.314,362.246,1
859.402,360.573,1
859.624,358.71,1
859.349,356.494,1
858.986,354.055,1
858.222,351.421,1
858.084,349.288,1
857.694,346.11,1
856.786,343.754,1
856.308,340.934,1
855.412,337.956,1
854.71,335.595,1
854.237,332.475,1
853.276,330.147,1
852.799,327.689,1
852.147,325.494,1
851.74,323.485,1
850.93,321.146,1
850.164,318.819,1
849.067,316.467,1
847.912,314.895,1
846.852,313.244,1
845.763,310.934,1
845.59,309.123,1
844.951,307.152,1
844.558,305.491,1
844.154,303.488,1
843.635,300.488,1
843.356,298.038,1
842.632,294.574,1
841.69,291.357,1
841.058,287.945,1
840.797,285.628,1
840.207,282.623,1
839.704,279.725,1
838.943,276.965,1
837.767,273.506,1
836.374,269.725,1
834.992,266.616,1
834.011,263.44,1
832.618,260.388,1
832.058,257.849,1
831.103,254.909,1
829.899,252.379,1
828.439,249.582,1
826.859,246.242,1
825.318,243.108,1
823.888,240.121,1
822.04,237.38,1
820.548,234.664,1
819.423,231.84,1
817.435,228.528,1
