x,y,z,success
-61.7216,-50.9138,-636.113,1
-61.5922,-50.9846,-635.154,1
-61.6356,-51.0807,-635.921,1
-61.5407,-51.2258,-637.777,1
-61.3797,-50.8747,-634.88,1
-61.2981,-50.7929,-635.09,1
-61.3655,-50.9738,-635.799,1
-61.5022,-50.8432,-635.814,1
-61.5313,-50.6519,-633.349,1
-61.4202,-50.6103,-634.552,1
-61.4346,-50.5494,-634.802,1
-61.5076,-50.7291,-636.903,1
-61.5655,-50.7452,-636.321,1
-61.7221,-50.7701,-637.2,1
-61.5777,-50.6637,-635.445,1
-61.5569,-50.5462,-633.561,1
-61.5322,-50.5657,-634.808,1
-61.6109,-50.5382,-635.03,1
-61.6025,-50.4915,-634.74,1
-61.5571,-50.4596,-634.052,1
-61.5841,-50.5571,-635.253,1
-61.5784,-50.5574,-633.822,1
-61.7366,-50.6089,-635.775,1
-61.727,-50.5742,-635.89,1
-61.7361,-50.2724,-634.747,1
-61.7053,-50.2766,-636.144,1
-61.8583,-50.243,-637.018,1
-61.8629,-49.8612,-635.077,1
-62.008,-49.7129,-635.774,1
-62.0902,-49.4596,-636.155,1
-61.932,-49.1752,-634.292,1
-61.9765,-49.3292,-636.92,1
-61.6943,-49.3052,-636.014,1
-61.5446,-49.4043,-634.474,1
-61.4255,-49.8854,-635.099,1
-61.0861,-50.0969,-637.13,1
-60.1744,-51.1904,-638.464,1
-59.3237,-52.8717,-639.035,1
-58.278,-54.2835,-637.668,1
-57.229,-56.0383,-636.878,1
-56.1242,-57.9541,-638.888,1
-55.2186,-59.2743,-636.744,1
-54.5182,-60.9353,-638.795,1
-53.8016,-62.0516,-636.819,1
-53.0564,-63.3691,-637.16,1
-52.2247,-64.3573,-636.873,1
-51.2755,-65.1033,-637.077,1
-50.5063,-66.5864,-639.465,1
-49.6561,-68.3006,-639.013,1
-48.9629,-69.4119,-637.87,1
-48.4745,-70.3947,-637.16,1
-47.7299,-71.6143,-637.918,1
-47.1413,-72.5588,-637.924,1
-46.5252,-73.843,-640.305,1
-45.9951,-74.573,-638.015,1
-45.2652,-75.7291,-638.786,1
-44.4324,-76.8487,-639.409,1
-43.4184,-78.2493,-639.419,1
-42.318,-79.6273,-639.214,1
-41.2848,-81.3127,-640.459,1
-39.9632,-83.0048,-639.852,1
-38.7656,-84.1836,-640.432,1
-37.5776,-85.759,-640.971,1
-36.3043,-87.2456,-638.943,1
