x,y,z,success
-15.0235,5.59181,-614.489,1
-15.0067,5.50059,-613.085,1
-14.8405,5.54307,-613.977,1
-14.6036,5.55885,-613.947,1
-14.5819,5.62152,-615.15,1
-14.3894,5.69368,-616.587,1
-14.5651,5.74401,-615.231,1
-14.6358,5.71772,-614.305,1
-14.6264,5.81517,-615.537,1
-14.5116,5.86879,-615.476,1
-14.3549,5.90834,-617.58,1
-14.305,5.97447,-615.976,1
-14.5753,5.915,-614.311,1
-14.6637,5.90944,-615.153,1
-14.8277,5.87871,-614.495,1
-14.8806,5.98112,-615.117,1
-14.6967,6.03624,-614.728,1
-14.6093,5.97314,-614.765,1
-14.6348,5.98634,-614.431,1
-14.432,6.00842,-614.93,1
-14.7381,5.97992,-614.358,1
-14.6344,5.89318,-614.3,1
-14.6836,5.90012,-614.644,1
-14.6515,5.98021,-614.777,1
-14.5841,6.11261,-615.437,1
-14.6489,6.26233,-614.296,1
-14.5494,6.38572,-615.967,1
-14.6507,6.38102,-613.896,1
-14.7956,6.68297,-614.939,1
-14.687,6.95872,-615.767,1
-14.5588,7.07228,-615.05,1
-14.4159,7.13713,-615.919,1
-14.4429,7.08749,-615.624,1
-14.4508,6.97618,-616.564,1
-14.5724,6.79581,-616.555,1
-14.6286,6.49258,-614.332,1
-14.3464,5.93963,-616.512,1
-14.2074,5.13679,-616.164,1
-14.0139,3.98921,-614.985,1
-13.8179,2.74296,-613.366,1
-13.655,1.59538,-613.028,1
-13.4629,0.472129,-614.622,1
-13.52,-0.457359,-614.239,1
-13.4363,-1.36052,-613.769,1
-13.3567,-2.13305,-613.277,1
-13.2541,-2.95407,-613.763,1
-13.0775,-3.82017,-613.573,1
-12.9487,-4.5751,-615.417,1
-13.003,-5.47805,-613.235,1
-13.0941,-6.33799,-613.771,1
-12.9744,-7.21645,-615.014,1
-12.801,-8.03542,-613.364,1
-12.6071,-8.75942,-614.722,1
-12.3969,-9.63312,-613.933,1
-12.3932,-10.3842,-613.361,1
-12.3393,-11.2274,-614.092,1
-12.1921,-12.1397,-614.744,1
-12.2682,-13.1976,-613.173,1
-11.8655,-14.3242,-614.498,1
-11.5214,-15.5888,-614.262,1
-11.1608,-16.9272,-615.219,1
-10.7199,-18.0556,-613.672,1
-10.2665,-19.5269,-613.843,1
-9.88702,-20.8128,-613.529,1
-9.44849,-22.1285,-614.176,1
-8.88694,-23.4187,-613.5,1
-8.48422,-24.6952,-613.371,1
-7.96989,-25.8467,-613.03,1
-7.50276,-26.8884,-611.747,1
-7.05463,-27.9997,-612.147,1
-6.52174,-28.829,-611.535,1
-5.91657,-29.7428,-611.255,1
-5.37386,-30.521,-611.038,1
-4.80731,-31.4543,-611.767,1
-4.41721,-32.2095,-611.366,1
-3.99689,-32.9297,-610.677,1
-3.71786,-33.5597,-610.235,1
-3.36941,-34.3884,-610.422,1
-2.98155,-35.2275,-610.426,1
-2.58068,-36.027,-610.606,1
-2.18961,-36.711,-609.779,1
-1.80277,-37.1486,-609.906,1
-1.44726,-37.7324,-611.983,1
-1.39504,-38.0435,-610.459,1
-1.26167,-38.4903,-610.752,1
-1.01371,-38.8589,-610.833,1
-0.709727,-39.2893,-610.745,1
-0.389397,-40.0878,-611.857,1
-0.0460679,-40.7842,-611.425,1
0.172313,-41.5056,-610.785,1
0.333352,-42.5001,-610.38,1
0.91306,-43.4792,-612.493,1
1.25524,-44.714,-611.789,1
1.70931,-45.9515,-612.357,1
2.05887,-47.2305,-611.97,1
2.36799,-48.4788,-613.484,1
2.54386,-49.415,-612.684,1
