x,y,z,success
-94.9402,32.1543,-607.527,1
-94.8303,31.9453,-607.106,1
-94.7856,31.9914,-607.092,1
-94.7211,32.0738,-607.616,1
-94.519,32.0891,-606.417,1
-94.5959,32.1905,-607.095,1
-94.741,32.3046,-608.19,1
-94.6542,32.2446,-606.789,1
-94.6828,32.2811,-605.906,1
-94.4985,32.3595,-606.242,1
-94.6287,32.4662,-607.911,1
-94.4365,32.5001,-606.978,1
-94.6589,32.5126,-607.664,1
-94.8538,32.4395,-607.651,1
-94.9246,32.3843,-607.377,1
-95.0133,32.4159,-608.21,1
-94.9179,32.4206,-607.258,1
-94.823,32.4783,-607.312,1
-94.7659,32.5307,-606.919,1
-94.8644,32.5791,-607.802,1
-94.9589,32.4811,-607.369,1
-95.0602,32.3471,-607.258,1
-94.9728,32.3412,-606.523,1
-95.0495,32.5897,-607.609,1
-95.1499,32.9687,-608.385,1
-95.1183,33.0994,-607.979,1
-95.0592,33.2206,-608.409,1
-95.0802,33.3765,-607.996,1
-95.0068,33.7569,-607.923,1
-95.0309,34.1036,-607.792,1
-95.0312,34.2851,-608.563,1
-94.9377,34.1799,-607.84,1
-94.9823,34.118,-608.92,1
-94.8983,33.6792,-607.881,1
-95.2262,33.2634,-609.311,1
-95.3242,32.4247,-608.913,1
-95.3318,31.0263,-608.201,1
-95.3625,29.058,-606.957,1
-95.501,26.8439,-607.294,1
-95.7327,24.4235,-608.17,1
-95.7824,21.939,-607.634,1
-95.8996,19.8571,-607.23,1
-95.9577,17.836,-605.952,1
-96.1383,15.9785,-605.741,1
-96.327,14.169,-605.117,1
-96.393,12.3822,-605.604,1
-96.3972,10.6249,-605.014,1
-96.5671,8.91797,-606.323,1
-96.6937,7.04541,-604.937,1
-96.869,5.44971,-604.413,1
-96.8159,3.72347,-603.59,1
-96.7771,2.15981,-604.005,1
-96.7896,0.755126,-604.493,1
-96.7502,-0.62535,-605.216,1
-96.6185,-2.06228,-603.961,1
-96.6893,-3.71988,-604.144,1
-96.6273,-5.51929,-603.83,1
-96.5769,-7.524,-604.549,1
-96.454,-9.64574,-604.363,1
-96.2085,-11.9664,-604.815,1
-95.9041,-14.347,-604.943,1
-95.5521,-16.9171,-604.39,1
-95.0647,-19.2912,-604.181,1
-94.517,-21.7325,-602.807,1
-94.239,-23.9994,-602.72,1
-93.766,-26.3042,-603.17,1
-93.2448,-28.4083,-602.338,1
-92.8231,-30.544,-602.205,1
-92.3343,-32.5838,-601.88,1
-91.7906,-34.4594,-600.995,1
-91.1883,-36.2459,-600.969,1
-90.4776,-37.9898,-600.091,1
-90.0157,-39.7319,-600.688,1
-89.4425,-41.2785,-600.964,1
-88.8967,-42.6223,-599.935,1
-88.2947,-43.8155,-598.468,1
-87.878,-45.2257,-598.778,1
-87.5193,-46.7579,-598.252,1
-87.0586,-48.2283,-598.298,1
-86.6498,-49.8247,-599.079,1
-86.0947,-50.9664,-598.099,1
-85.7261,-51.9659,-598.221,1
-85.3933,-52.9392,-598.511,1
-85.1806,-53.6565,-598.047,1
-84.8702,-54.5026,-598.013,1
-84.5783,-55.3766,-598.379,1
-84.2622,-56.2657,-598.099,1
-83.7933,-57.3118,-598.713,1
-83.6015,-58.466,-598.962,1
-83.2772,-59.6872,-599.419,1
-82.9534,-61.1257,-599.353,1
-82.4729,-62.7241,-599.574,1
-81.742,-64.4923,-598.923,1
-81.1455,-66.528,-599.701,1
-80.7076,-68.5802,-600.373,1
-80.3058,-70.2794,-600.695,1
-80.0133,-71.827,-601.374,1
-79.8921,-73.1357,-602.004,1
-79.6045,-74.337,-602.348,1
-79.2792,-75.5347,-602.249,1
-78.9623,-76.8657,-602.541,1
-78.3811,-77.976,-602.776,1
-77.8047,-79.2021,-603.404,1
-76.9723,-80.2891,-602.596,1
-76.0802,-81.4006,-601.974,1
-75.1717,-82.6744,-600.964,1
-74.3314,-84.2043,-601.557,1
-73.6144,-85.4243,-601.496,1
-72.8877,-86.8216,-600.836,1
-72.179,-88.0468,-600.111,1
-71.5913,-89.4663,-601.22,1
-70.9605,-90.5915,-600.408,1
-70.1134,-91.9207,-600.741,1
-69.4181,-92.9589,-600.227,1
-68.5306,-94.2942,-601.714,1
-67.6764,-95.0702,-600.481,1
-67.1294,-96.0141,-600.91,1
-66.7107,-96.5464,-600.156,1
-66.5328,-97.3306,-600.92,1
-66.3621,-97.6106,-601.106,1
-66.2146,-97.7428,-599.55,1
-66.1041,-98.0632,-599.707,1
-65.9364,-98.3331,-600.382,1
-65.7881,-98.2963,-599.044,1
-65.9061,-98.4563,-600.352,1
-65.9333,-97.9163,-599.141,1
-66.6085,-97.5642,-600.578,1
-67.7223,-96.0568,-597.542,1
