x,y,z,success
-21.4717,-14.4448,-622.348,1
-21.2842,-14.4938,-622.873,1
-21.2021,-14.5039,-621.885,1
-21.0916,-14.4164,-620.749,1
-20.9613,-14.4326,-622.854,1
-21.0345,-14.3812,-622.028,1
-21.0031,-14.3362,-622.484,1
-21.1166,-14.3335,-621.375,1
-21.0566,-14.3009,-622.213,1
-21.0718,-14.1196,-621.178,1
-20.9853,-14.1218,-622.958,1
-20.9321,-14.0689,-621.875,1
-21.1135,-14.1454,-621.251,1
-21.2254,-14.1771,-622.853,1
-21.3822,-14.1499,-621.027,1
-21.279,-14.15,-622.319,1
-21.303,-14.1397,-622.398,1
-21.1626,-14.2217,-623.26,1
-21.2253,-14.2106,-622.246,1
-21.1264,-14.2382,-621.928,1
-21.2597,-14.2781,-622.017,1
-21.1947,-14.3881,-621.224,1
-21.2385,-14.3777,-622.136,1
-21.2519,-14.2499,-622.86,1
-21.1879,-14.0501,-621.746,1
-21.2522,-13.9487,-622.498,1
-21.2147,-13.8467,-622.941,1
-21.257,-13.7767,-623.179,1
-21.4127,-13.4855,-621.213,1
-21.5089,-13.2759,-619.99,1
-21.4023,-13.0485,-621.306,1
-21.2911,-13.0297,-621.284,1
-21.1632,-13.1981,-622.96,1
-21.1478,-13.2742,-621.952,1
-21.0955,-13.4975,-623.599,1
-21.0051,-13.6884,-623.003,1
-20.6465,-14.2318,-621.143,1
-20.1657,-15.0773,-622.382,1
-19.6414,-16.2398,-622.199,1
-19.0921,-17.4944,-623.512,1
-18.5929,-18.6146,-622.475,1
-18.0943,-19.9318,-624.359,1
-17.8955,-20.8306,-622.174,1
-17.6099,-21.7601,-621.984,1
-17.27,-22.64,-623.716,1
-16.8996,-23.474,-622.749,1
-16.4439,-24.2404,-622.604,1
-16.2299,-25.1388,-622.745,1
-15.9852,-25.9227,-622.57,1
-15.8305,-26.8822,-624.382,1
-15.525,-27.6114,-622.462,1
-15.1875,-28.4581,-621.779,1
-14.8427,-29.294,-622.765,1
-14.5667,-29.9965,-621.989,1
-14.2716,-30.8978,-622.492,1
-14.0406,-31.6565,-622.644,1
-13.6715,-32.6514,-624.17,1
-13.3225,-33.6145,-623.229,1
-12.6524,-34.694,-622.333,1
-12.1973,-35.9069,-623.09,1
-11.4308,-37.1859,-622.37,1
-10.7456,-38.5354,-623.503,1
-10.162,-39.7646,-622.639,1
-9.44872,-41.1076,-622.183,1
-8.86117,-42.3702,-621.062,1
-8.05977,-43.661,-621.621,1
-7.2655,-45.0676,-623.044,1
-6.58075,-46.1667,-622.475,1
-5.94634,-47.3398,-622.777,1
-5.31064,-48.2321,-621.671,1
-4.65463,-49.1397,-621.211,1
-3.90813,-50.0006,-620.329,1
-3.32292,-50.7812,-619.957,1
-2.53789,-51.5704,-619.984,1
-1.86144,-52.4079,-620.996,1
-1.40314,-52.9656,-619.959,1
-0.948413,-53.6159,-618.596,1
-0.356684,-54.4446,-619.743,1
0.113172,-55.1057,-618.513,1
0.729014,-55.867,-619.18,1
1.12261,-56.5656,-619.086,1
1.84577,-57.3281,-622.239,1
2.10035,-57.6697,-621.29,1
2.43395,-57.942,-621.158,1
2.553,-58.1932,-619.581,1
2.93057,-58.6515,-621.051,1
3.14743,-58.9858,-619.457,1
3.57099,-59.5662,-620.409,1
3.96559,-60.4237,-621.279,1
4.44601,-61.2348,-622.204,1
4.63692,-61.9255,-619.928,1
5.22909,-62.9617,-621.84,1
5.9175,-63.9255,-622.059,1
6.51404,-65.1134,-622.133,1
7.05121,-66.4408,-622.974,1
7.29882,-67.3018,-621.442,1
7.72842,-68.4348,-622.985,1
8.0424,-69.4222,-625.54,1
8.32898,-69.9195,-624.715,1
8.55124,-70.6565,-624.469,1
8.8095,-71.1152,-623.564,1
9.35238,-71.6571,-623.736,1
9.95785,-72.1757,-624.3,1
10.5733,-72.3714,-623.133,1
11.3831,-73.028,-623.874,1
12.0878,-73.4153,-622.72,1
13.0842,-74.1949,-624.728,1
13.7005,-74.9135,-624.838,1
14.3589,-75.9097,-626.363,1
14.6335,-76.1789,-623.39,1
15.5329,-77.0286,-625.149,1
16.0173,-77.6545,-624.744,1
16.6796,-78.3608,-625.809,1
16.9445,-78.5431,-621.986,1
17.9504,-79.0651,-623.208,1
18.4671,-79.2648,-622.849,1
19.2389,-80.0437,-624.794,1
19.3833,-80.255,-623.686,1
20.02,-80.9089,-627.166,1
20.0699,-81.0522,-625.794,1
20.0626,-80.9112,-623.927,1
20.3807,-81.505,-627.437,1
20.2492,-81.4512,-625.645,1
20.5251,-81.3854,-625.387,1
20.4142,-81.3081,-624.561,1
20.1225,-81.2421,-624.114,1
19.3482,-80.4146,-621.478,1
18.7307,-80.5948,-624.534,1
16.9435,-79.7339,-620.816,1
16.3281,-79.14,-624.17,1
15.0573,-78.244,-624.99,1
13.2743,-76.6286,-622.994,1
11.4094,-75.2192,-621.485,1
9.34393,-73.9369,-622.242,1
7.45172,-72.7552,-622.782,1
5.80935,-71.5543,-623.866,1
4.23638,-70.2206,-623.991,1
3.16996,-68.9657,-625.714,1
2.0401,-67.4449,-624.571,1
0.883769,-66.2466,-626.259,1
-0.580397,-64.9331,-627.707,1
-2.23583,-63.6686,-627.577,1
-3.77466,-61.8498,-624.468,1
-4.68579,-61.0247,-629.314,1
-6.3939,-59.1578,-624.296,1
-7.11519,-58.0454,-626.392,1
-8.3084,-56.5989,-625.706,1
-9.5135,-55.2161,-625.598,1
-10.7804,-53.9869,-624.055,1
-11.6962,-52.6712,-625.58,1
-12.7565,-51.457,-625.898,1
-13.8783,-50.0616,-626.943,1
-14.6389,-48.7683,-625.891,1
-15.5764,-47.1693,-623.816,1
-16.3426,-46.0406,-624.309,1
-17.1455,-44.8038,-624.516,1
-17.906,-43.722,-626.008,1
-18.6256,-42.4194,-625.623,1
-19.6285,-41.0796,-624.896,1
-20.2838,-39.8188,-625.021,1
-21.1541,-38.484,-623.992,1
-22.0533,-37.2034,-622.805,1
-22.6098,-36.0355,-623.618,1
-23.1226,-34.8445,-622.551,1
-23.4914,-33.6253,-623.511,1
-23.984,-32.275,-623.254,1
-24.5055,-31.0054,-622.445,1
-25.0176,-29.631,-622.968,1
-25.5016,-28.292,-623.782,1
-25.8414,-26.889,-623.763,1
-26.1477,-25.5601,-624.296,1
-26.4996,-24.1808,-622.472,1
-26.8298,-23.0348,-623.415,1
-27.2677,-21.8286,-621.403,1
-27.6457,-20.7112,-622.794,1
