x,y,z,success
-85.2543,64.0493,-627.781,1
-85.2279,63.8539,-626.848,1
-85.1984,63.8613,-627.005,1
-84.8861,63.6266,-625.588,1
-85.0106,63.9008,-626.832,1
-84.7858,63.767,-624.871,1
-85.0846,63.9417,-626.43,1
-85.1487,63.963,-626.192,1
-84.9786,63.9949,-626.055,1
-85.0817,64.2448,-626.99,1
-84.7698,64.0633,-625.006,1
-84.8642,64.4302,-627.034,1
-85.1802,64.465,-628.176,1
-85.107,64.2183,-626.635,1
-85.2504,64.2722,-627.355,1
-85.284,64.1002,-625.988,1
-85.1775,64.1002,-625.761,1
-85.1067,64.3476,-627.095,1
-85.0048,64.2821,-626.426,1
-85.2005,64.3393,-626.928,1
-85.1548,64.3045,-626.586,1
-85.2021,64.25,-627.046,1
-85.3017,64.3449,-627.734,1
-85.1134,64.3361,-626.196,1
-85.0124,64.4634,-625.643,1
-84.9528,64.5268,-624.971,1
-85.1055,64.7814,-626.634,1
-85.2171,65.2107,-628.542,1
-85.0752,65.3276,-626.937,1
-84.9926,65.4876,-626.367,1
-84.9381,65.7043,-627.65,1
-85.0623,65.8897,-628.892,1
-85.0784,65.7846,-628.954,1
-85.0377,65.4155,-627.878,1
-85.2781,64.8668,-627.18,1
-85.6972,64.1584,-627.911,1
-85.8595,62.7038,-624.867,1
-86.6034,61.1318,-625.912,1
-86.9538,58.9471,-623.385,1
-87.8477,56.8395,-624.65,1
-88.4954,54.6188,-624.675,1
-88.8624,52.4119,-622.584,1
-89.6906,50.8461,-624.392,1
-90.0917,48.8566,-622.924,1
-90.6886,47.152,-622.668,1
-90.8515,45.4675,-621.932,1
-91.2579,43.5613,-622.052,1
-91.7448,41.9802,-622.701,1
-92.4812,40.317,-622.083,1
-92.9889,38.661,-621.884,1
-93.4023,37.0593,-621.476,1
-93.3417,35.4866,-619.102,1
-93.7853,34.2929,-621.707,1
-94.0448,32.969,-622.451,1
-94.1926,31.4611,-619.954,1
-94.4549,29.9074,-620.542,1
-94.7287,28.2286,-620.25,1
-94.9867,26.1395,-618.485,1
-95.255,24.1033,-619.338,1
