x,y,z,success
-122.786,16.5317,-606.615,1
-122.634,16.3888,-606.43,1
-122.562,16.4213,-606.446,1
-122.426,16.4422,-606.365,1
-122.43,16.5096,-605.99,1
-122.278,16.4926,-605.153,1
-122.467,16.5457,-606.301,1
-122.527,16.6183,-606.356,1
-122.54,16.6511,-606.102,1
-122.325,16.8115,-605.671,1
-122.227,16.8264,-605.394,1
-122.301,16.9424,-605.855,1
-122.402,16.9281,-606.126,1
-122.546,16.8293,-606.205,1
-122.671,16.8588,-606.675,1
-122.706,16.8359,-606.744,1
-122.655,16.9421,-606.866,1
-122.49,16.9072,-606.002,1
-122.475,17.0271,-605.92,1
-122.555,16.9861,-606.319,1
-122.766,16.9246,-607.386,1
-122.51,16.7982,-605.662,1
-122.693,16.9333,-606.554,1
-122.662,17.0809,-607.239,1
-122.598,17.3339,-606.604,1
-122.753,17.4607,-607.387,1
-122.687,17.6971,-606.917,1
-122.712,17.9597,-607.112,1
-122.648,18.2834,-607.098,1
-122.803,18.5567,-607.529,1
-122.635,18.6638,-606.991,1
-122.585,18.6407,-606.826,1
-122.421,18.3784,-606.402,1
-122.571,18.0633,-606.994,1
-122.738,17.4675,-607.479,1
-122.735,16.4811,-607.563,1
-122.637,14.9277,-607.101,1
-122.455,12.6494,-606.383,1
-122.313,9.87231,-606.053,1
-122.111,6.97564,-604.877,1
-121.872,4.27277,-604.319,1
-121.85,1.75743,-604.663,1
-121.85,-0.420774,-604.289,1
-121.721,-2.45813,-603.962,1
-121.751,-4.55885,-604.421,1
-121.59,-6.54451,-604.426,1
-121.265,-8.66768,-603.974,1
-121.368,-10.7057,-605.027,1
-121.336,-12.7637,-605.405,1
-121.417,-14.7647,-606.214,1
-121.08,-16.6054,-605.009,1
-120.601,-18.3453,-603.73,1
-120.43,-19.8337,-603.758,1
-120.296,-21.5093,-604.534,1
-119.946,-23.0499,-602.848,1
-119.702,-24.8045,-602.827,1
-119.69,-26.9652,-604.902,1
-119.183,-29.1901,-603.852,1
-118.788,-31.6979,-604.631,1
-118.294,-34.1863,-604.838,1
-117.788,-36.9592,-605.299,1
-117.043,-39.6349,-604.506,1
-116.425,-42.46,-604.476,1
-115.761,-45.13,-604.311,1
-114.944,-47.616,-603.34,1
-114.019,-50.0069,-602.02,1
-113.317,-52.533,-602.168,1
-112.473,-54.7914,-601.248,1
-111.896,-57.1306,-602.307,1
-111.046,-59.2227,-601.212,1
-110.081,-61.1428,-599.759,1
-109.205,-63.0821,-599.598,1
-108.466,-64.906,-599.665,1
-107.685,-66.6959,-600.375,1
