x,y,success
807.68,519.103,1
807.851,519.416,1
807.586,519.51,1
807.536,519.427,1
807.48,519.706,1
807.768,519.461,1
807.795,519.282,1
807.354,519.779,1
807.85,519.114,1
807.792,519.192,1
807.631,519.331,1
807.932,519.053,1
807.534,519.224,1
807.415,518.907,1
807.387,518.907,1
807.332,519.103,1
807.108,519.211,1
806.724,519.555,1
807.173,519.082,1
807.351,519.376,1
807.298,519.03,1
807.084,518.879,1
807.175,519.036,1
807.057,518.247,1
806.718,518.728,1
807.018,518.623,1
806.818,518.828,1
807.202,518.264,1
807.374,518.54,1
807.783,517.788,1
807.49,517.867,1
807.606,517.434,1
807.51,517.61,1
807.409,517.47,1
807.431,517.601,1
807.14,518.027,1
807.281,518.427,1
807.062,518.356,1
807.394,518.177,1
806.825,518.429,1
806.865,518.102,1
806.774,518.197,1
806.5,517.918,1
806.532,518.41,1
806.597,518.327,1
806.858,518.536,1
806.715,518.631,1
807.088,518.113,1
807.109,518.323,1
806.779,518.326,1
806.845,518.53,1
806.297,518.583,1
806.436,519.111,1
806.336,519.135,1
806.378,519.074,1
806.644,519.356,1
806.338,518.971,1
806.812,518.626,1
806.66,518.526,1
806.079,518.744,1
806.4,518.58,1
806.262,518.381,1
805.591,518.649,1
805.917,518.521,1
805.837,518.474,1
805.837,518.612,1
805.905,518.595,1
805.38,518.777,1
804.959,518.866,1
805.15,518.865,1
805.122,519.003,1
805.077,519.299,1
805.648,519.352,1
805.536,519.165,1
805.765,518.765,1
805.6,518.947,1
805.448,519.255,1
806.003,518.671,1
806.821,518.479,1
807.99,519.25,1
810.199,519.885,1
813.038,521.055,1
814.866,521.395,1
815.839,522.295,1
817.426,523.77,1
820.192,525.262,1
821.739,526.896,1
824.689,526.87,1
826.299,527.43,1
827.926,528.057,1
829.376,528.219,1
830.026,528.594,1
830.635,528.446,1
831.312,528.571,1
831.462,528.533,1
831.297,528.363,1
831.229,528.978,1
830.86,528.893,1
831.005,529.341,1
831.104,530.075,1
830.813,529.919,1
830.695,529.812,1
829.799,529.225,1
829.718,529.13,1
829.583,529.402,1
829.569,529.229,1
829.061,529.085,1
829.043,529.078,1
828.832,529.224,1
828.485,529.396,1
828.843,529.23,1
828.933,529.244,1
829.064,529.757,1
828.907,529.844,1
828.785,530.22,1
828.82,530.479,1
828.627,530.713,1
828.657,530.578,1
827.912,530.083,1
826.461,528.787,1
821.679,525.957,1
815.127,523.037,1
811.071,521.174,1
807.88,520.712,1
805.545,519.466,1
805.151,519.403,1
804.41,518.83,1
804.098,518.606,1
804.284,518.937,1
804.065,518.899,1
803.249,519.16,1
803.027,519.737,1
801.759,519.586,1
800.117,519.883,1
798.677,519.427,1
