x,y,z,success
-63.705,-32.1193,-525.592,1
-63.6922,-31.9099,-524.724,1
-63.6949,-32.0251,-525.046,1
-63.6159,-31.9379,-524.621,1
-63.7249,-32.0221,-525.328,1
-63.7453,-32.0191,-525.309,1
-63.7129,-31.9368,-524.753,1
-63.6706,-31.9154,-524.443,1
-63.6147,-31.8349,-524.453,1
-63.6449,-31.9725,-524.537,1
-63.7041,-31.816,-524.091,1
-63.727,-31.8122,-524.721,1
-63.6475,-31.7801,-525.005,1
-63.5877,-31.7316,-524.524,1
-63.5436,-31.7278,-524.593,1
-63.5669,-31.8986,-525.198,1
-63.4734,-31.7286,-524.691,1
-63.5141,-31.8426,-526.161,1
-63.5526,-31.8065,-524.538,1
-63.4937,-31.7452,-524.729,1
-63.5143,-31.7104,-524.389,1
-63.5082,-31.7061,-524.685,1
-63.5084,-31.6355,-524.42,1
-63.5114,-31.5767,-524.962,1
-63.4649,-31.5844,-524.917,1
-63.4661,-31.6056,-524.522,1
-63.4248,-31.576,-523.863,1
-63.5005,-31.5146,-524.145,1
-63.5409,-31.5017,-524.752,1
-63.5753,-31.3804,-524.171,1
-63.6017,-31.3596,-524.807,1
-63.6021,-31.2751,-524.321,1
-63.6576,-31.3137,-524.925,1
-63.5718,-31.2754,-524.538,1
-63.5244,-31.2376,-524.571,1
-63.4929,-31.3514,-524.156,1
-63.5219,-31.4167,-524.193,1
-63.5291,-31.4423,-523.777,1
-63.4681,-31.4725,-524.156,1
-63.4293,-31.5759,-524.766,1
-63.4011,-31.553,-524.804,1
-63.3077,-31.5577,-524.544,1
-63.3434,-31.6447,-525.089,1
-63.2614,-31.62,-524.207,1
-63.291,-31.6612,-524.672,1
-63.4074,-31.6389,-524.811,1
-63.4851,-31.5218,-524.237,1
-63.4746,-31.5174,-524.639,1
-63.4052,-31.4965,-524.087,1
-63.4756,-31.5756,-524.687,1
-63.4205,-31.5349,-524.767,1
-63.3288,-31.5913,-524.234,1
-63.3371,-31.7592,-524.961,1
-63.307,-31.847,-524.984,1
-63.2502,-31.833,-524.358,1
-63.2353,-31.7726,-524.03,1
-63.2757,-31.7633,-524.816,1
-63.2679,-31.6493,-524.334,1
-63.2224,-31.7073,-524.106,1
-63.1991,-31.5946,-523.994,1
-63.2167,-31.6579,-524.304,1
-63.112,-31.6164,-524.587,1
-63.1514,-31.6429,-525.061,1
-63.0332,-31.5994,-524.204,1
-63.0622,-31.5915,-523.869,1
-63.0815,-31.5658,-524.518,1
-62.9951,-31.5205,-524.514,1
-62.9296,-31.4946,-523.689,1
-62.8271,-31.5881,-523.952,1
-62.8387,-31.6846,-524.33,1
-62.8208,-31.669,-524.146,1
-62.9204,-31.7407,-524.213,1
-62.9724,-31.7507,-524.521,1
-63.0183,-31.7279,-524.263,1
-63.016,-31.7431,-524.029,1
-63.0102,-31.8245,-524.509,1
-62.9584,-31.8503,-524.104,1
-63.0665,-31.946,-523.74,1
-63.2507,-32.14,-523.887,1
-63.6264,-32.3937,-524.347,1
-64.1507,-32.7869,-523.67,1
-64.7921,-32.8605,-523.251,1
-65.2311,-32.9188,-523.385,1
-65.4728,-33.032,-523.045,1
-65.776,-33.2428,-523.909,1
-66.1803,-33.6613,-524.302,1
-66.6265,-33.7597,-524.713,1
-67.2673,-33.6557,-524.818,1
-67.7672,-33.493,-524.097,1
-68.2169,-33.4969,-523.394,1
-68.6112,-33.7234,-524.42,1
-68.9436,-33.7485,-524.205,1
-69.3325,-33.8124,-525.417,1
-69.5499,-33.6486,-524.449,1
-69.6687,-33.6878,-524.853,1
-69.6995,-33.7525,-525.425,1
-69.592,-33.7859,-525.629,1
-69.4454,-33.8765,-525.825,1
-69.3433,-33.8247,-524.983,1
-69.2416,-33.9465,-524.932,1
-69.1249,-33.9823,-525.419,1
-68.9647,-33.8995,-524.846,1
-68.8706,-33.8129,-524.889,1
-68.6745,-33.6738,-524.378,1
-68.6759,-33.6955,-524.656,1
-68.6213,-33.7046,-524.433,1
-68.5241,-33.5698,-524.103,1
-68.4559,-33.5939,-523.777,1
-68.4318,-33.8177,-523.764,1
-68.4467,-33.7888,-524.032,1
-68.5574,-33.8509,-524.34,1
-68.5117,-33.9528,-524.573,1
-68.5729,-33.9518,-524.263,1
-68.5126,-34.0909,-524.55,1
-68.4974,-34.2025,-524.821,1
-68.4769,-34.1888,-524.588,1
-68.4242,-34.2319,-523.968,1
-68.3543,-34.248,-524.113,1
-68.3439,-34.1725,-524.31,1
-67.9499,-34.0117,-523.967,1
-66.6719,-33.4533,-524.142,1
-64.805,-32.5592,-523.195,1
-63.7416,-31.9822,-523.606,1
-63.1451,-31.6413,-524.127,1
-62.6519,-31.362,-524.048,1
-62.4106,-31.2333,-523.66,1
-62.239,-31.1947,-523.425,1
-62.1695,-31.121,-524.533,1
-62.0281,-31.1795,-523.93,1
-61.8495,-31.1799,-523.001,1
-61.5642,-31.0496,-524.036,1
-61.2186,-30.9991,-524.742,1
-60.7304,-30.8324,-523.549,1
-60.175,-30.806,-524.193,1
-59.6784,-30.9911,-524.178,1
-59.1959,-31.0478,-524.132,1
-58.3132,-30.8193,-523.932,1
-57.5231,-30.5353,-524.845,1
-56.6525,-30.3934,-525.318,1
-55.8522,-30.2607,-525.645,1
-55.332,-30.2096,-525.055,1
-55.331,-30.373,-525.567,1
-54.9501,-30.3978,-524.69,1
-54.7719,-30.5008,-525.96,1
-54.5317,-30.4509,-524.918,1
-53.9904,-30.4856,-525.68,1
-53.5433,-30.506,-526.134,1
-53.8924,-30.6955,-526.31,1
-54.4533,-30.6899,-525.562,1
-54.882,-30.5789,-524.682,1
-54.8402,-30.4602,-525.003,1
-54.9073,-30.3252,-524.393,1
-54.8816,-30.3214,-525.081,1
-54.7137,-30.309,-525.371,1
-54.8928,-30.3417,-527.472,1
-54.6445,-30.4041,-526.128,1
-54.6058,-30.329,-525.998,1
-54.4467,-30.2787,-525.641,1
-54.484,-30.3147,-526.851,1
-54.476,-30.2675,-526.805,1
-54.2456,-30.2101,-526.347,1
-54.0449,-30.2619,-526.692,1
-54.1213,-30.3311,-526.972,1
-53.9889,-30.4234,-526.527,1
-54.0664,-30.3965,-526.866,1
-54.0915,-30.557,-527.19,1
-54.0783,-30.4452,-526.473,1
-54.1563,-30.5267,-526.591,1
-54.1784,-30.6717,-527.163,1
-54.1419,-30.4617,-526.786,1
-53.9496,-30.4503,-526.419,1
-53.9128,-30.5852,-526.355,1
-53.9139,-30.5615,-525.585,1
-53.9224,-30.7048,-525.955,1
-53.9684,-30.8354,-525.712,1
-53.9716,-30.8531,-525.622,1
-53.8068,-30.9574,-524.688,1
-53.7573,-31.0965,-525.626,1
-53.6652,-31.0739,-524.43,1
-53.6315,-31.1621,-524.603,1
-53.7575,-31.2411,-525.746,1
-53.6848,-31.1218,-525.077,1
-53.6249,-31.1004,-525.251,1
-53.5952,-31.0443,-525.058,1
-53.4587,-30.9226,-525.298,1
-53.2595,-30.7001,-524.243,1
-53.4331,-30.6018,-524.875,1
-53.533,-30.5701,-524.514,1
-53.6536,-30.6196,-526.228,1
-53.57,-30.419,-524.682,1
-53.5068,-30.3128,-524.961,1
-53.6981,-30.2359,-524.8,1
-53.7206,-30.3944,-524.677,1
-53.878,-30.5351,-524.398,1
-54.0477,-30.7176,-525.01,1
-54.1702,-30.9609,-525.712,1
-54.0719,-31.2468,-524.609,1
-54.1868,-31.6392,-525.032,1
-54.0165,-31.8678,-525.114,1
-53.9135,-31.9654,-524.201,1
-54.1158,-32.0191,-524.633,1
-54.2535,-31.8823,-524.176,1
-54.6959,-31.6581,-523.589,1
-54.7937,-31.3846,-522.671,1
-54.7769,-31.1047,-522.055,1
-54.6412,-30.9213,-521.595,1
-54.6007,-30.9206,-521.831,1
-54.9505,-30.9709,-522.488,1
-55.5182,-30.8749,-522.25,1
-56.3011,-30.9198,-522.565,1
-56.8912,-31.0805,-521.351,1
-57.4231,-31.312,-523.12,1
-57.8051,-31.8554,-523.103,1
-57.9726,-32.1281,-523.61,1
-58.6858,-32.1809,-524.471,1
-59.9567,-32.3839,-526.496,1
-61.0571,-32.4468,-527.396,1
-61.9716,-32.3061,-528.507,1
-62.1678,-32.1406,-529.609,1
-61.8402,-32.0643,-529.878,1
-61.5398,-32.0495,-530.466,1
-61.5044,-32.2674,-530.255,1
-61.8338,-32.4933,-530.481,1
-61.9021,-32.8866,-531.019,1
-62.0415,-32.9863,-531.035,1
-62.2205,-33.1385,-531.915,1
-62.1257,-32.9932,-531.542,1
-62.1682,-32.8241,-532.271,1
-62.0523,-32.6068,-532.021,1
-62.2636,-32.2792,-532.607,1
-62.345,-32.059,-533.069,1
-62.4072,-31.8596,-533.579,1
-62.6235,-31.9832,-534.055,1
-62.7265,-32.1616,-534.46,1
-62.721,-32.1964,-535.133,1
-62.8439,-32.123,-535.177,1
-62.7959,-32.1084,-534.806,1
-62.8867,-32.1474,-534.825,1
-62.7791,-32.0324,-534.34,1
-62.3874,-32.1409,-533.96,1
-62.0341,-32.2305,-533.417,1
-61.6393,-31.9979,-532.695,1
-61.3878,-31.9417,-533.443,1
-61.3017,-31.9929,-532.335,1
-61.2396,-31.8691,-532.188,1
-61.2309,-31.7479,-532.14,1
-61.0998,-31.5928,-532.862,1
-60.8981,-31.3698,-531.61,1
-60.7897,-31.3657,-531.802,1
-60.7486,-31.3685,-531.459,1
-60.6538,-31.2219,-532.2,1
-60.4994,-31.2047,-530.628,1
-60.3835,-31.4528,-530.017,1
-60.3519,-31.9865,-531.64,1
-60.2165,-32.0992,-530.219,1
-60.0692,-32.408,-530.44,1
-59.8527,-32.7784,-530.978,1
-59.5446,-32.8824,-529.375,1
-59.4505,-33.0492,-529.282,1
-59.3895,-33.1986,-529.693,1
-59.1362,-33.3,-528.89,1
-58.9725,-33.2362,-528.864,1
-58.8631,-33.1343,-528.108,1
-58.9242,-33.0883,-527.817,1
-58.8513,-33.1918,-528.279,1
-58.7448,-33.2559,-528.717,1
-58.455,-33.2069,-527.716,1
-58.4032,-33.2394,-527.819,1
-58.0803,-33.188,-528.093,1
-57.7087,-33.0625,-527.778,1
-57.424,-32.9775,-527.435,1
-57.1107,-32.8888,-527.052,1
-56.8147,-32.7721,-527.596,1
-56.4639,-32.5961,-527.713,1
-55.9861,-32.2946,-528.13,1
-55.5957,-32.1446,-529.232,1
-55.2505,-31.9132,-530.007,1
-55.618,-31.7017,-529.952,1
-56.1891,-31.6312,-529.608,1
-56.7657,-31.8734,-530.491,1
-56.9088,-32.0984,-531.869,1
-57.3171,-32.1242,-532.819,1
-57.7655,-32.2361,-533.561,1
-57.751,-32.4437,-532.89,1
-57.8079,-32.6083,-534.193,1
-57.7528,-32.5312,-534.069,1
-57.2456,-32.7341,-534.298,1
-56.1826,-32.8314,-533.317,1
-55.2835,-33.0014,-532.758,1
-54.8752,-32.7833,-532.589,1
-55.0794,-32.5618,-532.214,1
-55.3619,-32.1719,-531.869,1
-55.2793,-32.0019,-531.707,1
-55.0622,-31.921,-532.37,1
-55.3584,-31.6729,-532.522,1
-55.81,-31.4316,-533.256,1
-56.176,-31.6756,-534.289,1
-56.9834,-31.6045,-536.014,1
-58.0212,-31.3104,-536.726,1
-58.7853,-31.281,-538.246,1
-59.2869,-31.431,-538.829,1
-59.5096,-31.7728,-540.25,1
-59.4057,-31.8933,-539.618,1
-59.2041,-32.0518,-541.095,1
-58.8738,-32.0062,-540.722,1
-58.5141,-31.7079,-540.605,1
-58.2485,-31.6998,-540.659,1
-57.7394,-31.603,-539.62,1
-57.3647,-31.3742,-539.705,1
-57.0628,-31.3139,-539.501,1
-57.0349,-31.3144,-539.459,1
-57.2344,-31.4002,-539.725,1
-57.2786,-31.3525,-539.018,1
-57.2528,-31.4697,-538.795,1
-57.1717,-31.5176,-538.115,1
-57.0754,-31.4986,-538.894,1
-57.0588,-31.3688,-538.238,1
-57.011,-31.2431,-537.587,1
-57.0606,-31.1896,-538.457,1
-57.0007,-30.9907,-537.19,1
-56.85,-31.1428,-537.281,1
-56.5797,-31.3024,-536.927,1
-56.6745,-31.5387,-537.49,1
-56.6013,-31.6756,-536.781,1
-56.4819,-31.8923,-536.804,1
-56.5955,-31.9705,-537.161,1
-56.5362,-31.7151,-536.843,1
-56.6585,-31.6241,-538.144,1
-56.6135,-31.4902,-536.467,1
-56.4771,-31.5079,-537.251,1
-56.3176,-31.2656,-536.928,1
-56.3659,-31.1847,-535.948,1
-56.435,-31.3134,-536.307,1
-56.3197,-31.3419,-536.476,1
-56.0629,-31.2808,-535.317,1
-56.2749,-31.4051,-536.404,1
-56.1941,-31.4285,-535.758,1
-56.0658,-31.4365,-535.596,1
-55.9203,-31.5737,-536.569,1
-55.7224,-31.6244,-535.058,1
-55.6476,-31.7741,-534.554,1
-56.0995,-32.2187,-535.348,1
-57.5737,-33.0007,-535.082,1
-57.9747,-33.5925,-534.332,1
-58,-34.0497,-534.286,1
-57.8943,-34.5829,-534.816,1
-57.9994,-35.0588,-534.347,1
-58.488,-35.5993,-534.666,1
-58.7243,-35.8268,-534.183,1
-59.1233,-35.9645,-534.049,1
-59.306,-36.0706,-534.47,1
-59.2701,-36.0866,-533.262,1
-59.1844,-36.0883,-532.31,1
-59.004,-35.8758,-531.679,1
-58.4583,-35.8772,-531.939,1
-57.8989,-35.7259,-530.558,1
-57.7359,-35.6122,-530.61,1
-57.9959,-35.6088,-530.827,1
-58.3483,-35.7009,-530.639,1
-57.9043,-35.8961,-530.009,1
-57.5272,-36.2437,-531.434,1
-57.2518,-36.1299,-530.867,1
-57.1481,-36.1179,-530.154,1
-57.3253,-36.4984,-530.534,1
-57.4147,-36.8819,-530.142,1
-57.3758,-37.1397,-530.346,1
-57.2886,-37.5035,-531.576,1
-57.3327,-37.6619,-532.067,1
-57.5298,-37.8635,-532.936,1
-57.6676,-37.7202,-532.12,1
-57.8212,-37.9244,-533.855,1
-58.0199,-37.8818,-533.769,1
-58.009,-37.781,-533.724,1
-57.8318,-37.5865,-533.626,1
-57.6974,-37.3586,-533.629,1
-57.6727,-37.1076,-533.857,1
-57.6827,-37.0344,-533.714,1
-57.7598,-36.8971,-533.778,1
-57.6234,-36.8468,-532.968,1
-57.3695,-36.8199,-533.468,1
-57.1624,-36.7726,-533.466,1
-56.8992,-36.8014,-532.655,1
-56.5196,-36.6808,-531.74,1
-56.336,-36.7663,-532.583,1
-56.2749,-36.7876,-531.73,1
-56.2928,-36.8894,-531.394,1
-56.2499,-36.9394,-531.648,1
-56.2978,-36.8883,-531.061,1
-56.1209,-36.8054,-530.913,1
-55.9836,-36.6632,-529.743,1
-55.7377,-36.6105,-530.266,1
-55.576,-36.5642,-531.131,1
-55.3982,-36.5924,-530.25,1
-55.2791,-36.5382,-529.886,1
-55.3459,-36.6273,-531.5,1
-55.3019,-36.6266,-530.676,1
-55.2916,-36.6666,-530.208,1
-55.253,-36.8414,-530.052,1
-55.2783,-36.9284,-530.822,1
-55.2904,-37.037,-530.798,1
-55.3239,-37.1338,-530.656,1
-55.3316,-37.2658,-530.615,1
-55.2894,-37.3326,-531.566,1
-55.3103,-37.3711,-530.399,1
-55.4702,-37.6203,-531.758,1
-55.4876,-37.6697,-531.424,1
-55.5461,-37.673,-531.387,1
-55.6099,-37.5885,-531.771,1
-55.5977,-37.4773,-531.644,1
