x,y,z,success
-4.64699,-9.47312,-517.138,1
-4.63697,-9.3769,-517.84,1
-4.62725,-9.46406,-517.281,1
-4.58211,-9.37932,-517.554,1
-4.65038,-9.42271,-516.935,1
-4.65909,-9.35387,-518.379,1
-4.68938,-9.39231,-516.75,1
-4.6147,-9.5059,-517.842,1
-4.66541,-9.43128,-517.225,1
-4.6198,-9.47186,-517.013,1
-4.66653,-9.36747,-517.157,1
-4.71216,-9.41544,-516.186,1
-4.66941,-9.375,-516.959,1
-4.61104,-9.27614,-516.899,1
-4.50423,-9.26559,-516.831,1
-4.49745,-9.30758,-516.89,1
-4.40663,-9.2799,-517.729,1
-4.4121,-9.2914,-517.807,1
-4.52409,-9.33989,-516.882,1
-4.49514,-9.27942,-517.192,1
-4.50984,-9.27383,-517.035,1
-4.36682,-9.28851,-517.716,1
-4.41535,-9.17708,-517.134,1
-4.35107,-9.12183,-516.723,1
-4.34306,-9.08683,-516.86,1
-4.34296,-9.17928,-517.312,1
-4.39039,-9.26722,-516.401,1
-4.35981,-9.13832,-517.873,1
-4.45383,-8.99945,-516.742,1
-4.50286,-8.96068,-517.038,1
-4.48015,-8.92439,-517.383,1
-4.54459,-8.93671,-517.252,1
-4.48009,-8.82806,-517.398,1
-4.46804,-8.80056,-517.036,1
-4.44133,-8.92308,-517.081,1
-4.41759,-9.06767,-517.246,1
-4.46776,-8.99702,-517.033,1
-4.3552,-9.02621,-517.487,1
-4.50987,-8.99244,-516.782,1
-4.4087,-9.11494,-517.209,1
-4.24628,-9.10873,-516.872,1
-4.10233,-9.07061,-517.614,1
-4.08915,-9.05555,-517.89,1
-4.1645,-9.11614,-518.124,1
-4.17569,-9.21251,-517.962,1
-4.31358,-9.18217,-517.147,1
-4.36559,-9.03751,-517.987,1
-4.3609,-9.05539,-517.549,1
-4.34348,-8.96583,-517.602,1
-4.33905,-9.02996,-517.026,1
-4.34252,-9.10302,-516.679,1
-4.22676,-9.07122,-517.889,1
-4.17843,-9.25724,-517.371,1
-4.10824,-9.36994,-518.202,1
-4.16997,-9.35848,-517.371,1
-4.11646,-9.28748,-517.781,1
-4.22004,-9.1966,-517.381,1
-4.20608,-9.23168,-517.339,1
-4.15566,-9.17187,-517.846,1
-4.09121,-9.0499,-517.452,1
-4.04471,-9.05381,-517.63,1
-3.9679,-9.09768,-517.118,1
-3.90767,-9.08022,-517.638,1
-3.8886,-8.98365,-517.43,1
-3.90913,-8.97806,-517.496,1
-3.93182,-9.02232,-516.973,1
-3.87502,-9.10818,-517.195,1
-3.7647,-9.10293,-517.354,1
-3.72415,-9.07421,-517.02,1
-3.60413,-9.13532,-517.951,1
-3.71684,-9.22761,-517.247,1
-3.83931,-9.24356,-517.533,1
-3.87827,-9.31169,-517.331,1
-3.88927,-9.20391,-517.299,1
-3.90816,-9.22993,-517.153,1
-3.81625,-9.33244,-518.298,1
-3.86131,-9.08924,-517.522,1
-4.00919,-8.81243,-517.491,1
-4.19831,-8.48401,-517.925,1
-4.69254,-8.27657,-516.695,1
-5.42803,-8.03576,-516.52,1
-5.98024,-7.68703,-517.186,1
-6.45671,-7.28971,-517.227,1
-6.56484,-7.18554,-517.094,1
-6.74165,-7.16892,-517.858,1
-7.09333,-7.36569,-517.301,1
-7.40772,-7.51198,-517.798,1
-7.82188,-7.34454,-518.002,1
-8.16176,-7.3496,-517.83,1
-8.52266,-7.48027,-518.133,1
-8.84747,-7.56058,-518.417,1
-8.98209,-7.78092,-518.815,1
-9.22111,-7.97453,-519.522,1
-9.44,-7.99131,-519.445,1
-9.53365,-7.98437,-519.918,1
-9.54757,-8.15509,-520.585,1
-9.53478,-8.23872,-519.861,1
-9.37133,-8.39623,-520.332,1
-9.2616,-8.59416,-521.234,1
-9.20893,-8.7444,-520.709,1
-9.05706,-8.69317,-520.579,1
-8.98792,-8.71909,-519.482,1
-8.71249,-8.6878,-520.176,1
-8.58004,-8.56582,-520.085,1
-8.44877,-8.63355,-519.478,1
-8.35095,-8.70272,-520.61,1
-8.27054,-8.66086,-520.388,1
-8.17456,-8.62553,-520.425,1
-8.21196,-8.67785,-520.436,1
-8.22084,-8.71069,-520.834,1
-8.34675,-8.71296,-520.267,1
-8.32368,-8.76297,-521.527,1
-8.39459,-8.79724,-519.716,1
-8.37275,-8.97452,-520.508,1
-8.40771,-9.05814,-519.358,1
-8.44588,-9.06939,-520.929,1
-8.41452,-9.10089,-519.326,1
-8.33279,-9.07765,-519.289,1
-8.1878,-9.12696,-519.066,1
-7.78517,-9.2033,-519.755,1
-6.91019,-9.42427,-518.95,1
-5.39481,-9.44517,-519.161,1
-4.66543,-9.19761,-518.346,1
-3.99823,-9.16752,-518.887,1
-3.42893,-9.12161,-519.001,1
-3.29727,-9.07515,-517.612,1
-3.07197,-9.02787,-518.702,1
