x,y,z,success
-36.7266,15.767,-530.283,1
-36.8593,15.8952,-531.749,1
-36.7884,15.8164,-530.604,1
-36.8056,15.8208,-530.167,1
-36.8424,15.7849,-530.281,1
-36.8169,15.8357,-530.816,1
-36.8268,15.7745,-530.38,1
-36.6992,15.8494,-530.861,1
-36.7552,15.8557,-530.716,1
-36.8164,15.8227,-531.288,1
-36.7456,15.7975,-530.275,1
-36.8298,15.923,-530.472,1
-36.7476,15.9104,-530.419,1
-36.6848,15.978,-530.593,1
-36.5938,15.9608,-530.262,1
-36.5523,15.9074,-530.248,1
-36.6005,15.9858,-529.952,1
-36.5782,15.9725,-530.687,1
-36.5977,16.0197,-531.297,1
-36.577,15.9834,-530.168,1
-36.5793,15.9402,-529.699,1
-36.5219,16.0201,-528.606,1
-36.5018,16.1048,-530.258,1
-36.5015,16.1063,-529.064,1
-36.4772,16.1068,-529.766,1
-36.4812,16.0819,-530.215,1
-36.5661,16.0225,-529.288,1
-36.5776,16.1196,-530.276,1
-36.6381,16.2118,-530.474,1
-36.6584,16.2549,-529.686,1
-36.64,16.3322,-529.315,1
-36.669,16.3942,-529.946,1
-36.6077,16.4724,-530.258,1
-36.5808,16.4978,-530.681,1
-36.5474,16.3401,-529.326,1
-36.629,16.3287,-530.319,1
-36.5826,16.3062,-530.234,1
-36.6171,16.2522,-529.899,1
-36.609,16.1961,-530.048,1
-36.5643,16.138,-530.513,1
-36.4492,16.2022,-530.662,1
-36.3511,16.1793,-531.028,1
-36.3473,16.2452,-531.67,1
-36.3808,16.1398,-530.691,1
-36.3737,16.0578,-529.704,1
-36.4894,16.1143,-529.906,1
-36.5597,16.1943,-531.355,1
-36.5641,16.224,-530.827,1
-36.4674,16.1402,-530.283,1
-36.5292,16.2214,-530.935,1
-36.4536,16.1799,-530.201,1
-36.4664,16.1128,-529.898,1
-36.3682,15.9526,-529.703,1
-36.3064,15.9189,-529.424,1
-36.3294,15.9489,-530.753,1
-36.386,15.8899,-529.784,1
-36.3784,15.9974,-529.399,1
-36.4198,15.9671,-530.261,1
-36.3304,16.0129,-529.769,1
-36.3465,16.0475,-529.399,1
-36.2283,16.0602,-529.241,1
-36.2152,16.06,-529.387,1
-36.101,16.1399,-530.275,1
-36.0868,16.1266,-529.502,1
-36.1431,16.1556,-530.322,1
-36.1767,16.1192,-529.083,1
-36.049,16.1268,-528.871,1
-35.9426,16.1696,-529.84,1
-35.895,16.0587,-529.065,1
-35.7853,16.0513,-529.779,1
-35.8413,15.9146,-529.249,1
-35.9605,16.0183,-529.465,1
-36.0755,15.9867,-529.573,1
-36.1121,15.9708,-530.387,1
-36.1246,15.8945,-529.422,1
-36.4012,16.1068,-530.404,1
-37.2103,16.7019,-531.762,1
-38.3501,17.2053,-532.933,1
-39.4467,17.5918,-534.029,1
-40.509,18.0666,-534.584,1
-41.9312,18.5069,-535.453,1
-42.869,19.0862,-535.825,1
-43.6367,19.7248,-537.239,1
-44.035,20.0879,-537.391,1
-44.4417,20.5213,-538.668,1
-44.9985,20.7239,-539.472,1
-45.376,20.9394,-539.861,1
-45.6321,21.1648,-539.182,1
-45.927,21.396,-540.036,1
-46.0989,21.4225,-539.207,1
-46.3198,21.449,-538.836,1
-46.3176,21.3641,-540.148,1
-46.3549,21.3072,-539.726,1
-46.3726,21.3797,-540.529,1
-46.4343,21.2713,-541.186,1
-46.366,21.2037,-541.399,1
-46.297,21.1419,-540.772,1
-46.0664,21.1251,-541.952,1
-45.869,20.9396,-541.394,1
-45.8011,20.9615,-542.002,1
-45.581,20.8116,-541.092,1
-45.4544,20.9768,-541.925,1
-45.2827,20.9468,-541.296,1
-45.1101,21.0623,-541.152,1
-45.0116,21.1994,-541.319,1
-44.957,21.1582,-540.92,1
-44.8111,21.1693,-540.731,1
-44.7929,21.0899,-540.903,1
-44.8822,21.0908,-541.941,1
-44.8098,21.0006,-541.098,1
-44.8631,21.0006,-540.728,1
-45.0144,20.9592,-541.524,1
-45.0251,21.0053,-541.922,1
-45.0254,20.7469,-540.307,1
-45.1529,20.7236,-540.648,1
-45.2752,20.7531,-539.854,1
-45.279,20.7543,-541.056,1
-45.3518,20.7355,-539.543,1
-45.078,20.6216,-540.377,1
-44.2657,20.0095,-540.396,1
-41.5708,18.7536,-537.224,1
-38.2352,17.7908,-534.853,1
-37.0717,17.4375,-532.967,1
-35.8835,17.1956,-532.488,1
-35.1082,16.9946,-531.794,1
-34.9151,16.8941,-530.839,1
-34.6719,16.8907,-530.307,1
-34.5292,16.8502,-530.686,1
-34.4686,16.8489,-531.033,1
-34.2985,16.8017,-530.82,1
-34.1581,16.7969,-531.237,1
-33.816,16.6599,-530.369,1
-33.5838,16.6197,-529.669,1
-33.3351,16.6027,-531.4,1
-32.9896,16.5365,-530.43,1
-32.5241,16.4754,-530.447,1
-31.8771,16.574,-530.511,1
-31.2894,16.9873,-531.532,1
-30.2398,17.4268,-530.766,1
-29.1772,17.9113,-531.176,1
-28.4983,17.9599,-531.17,1
-28.1832,17.8383,-530.906,1
-27.7498,18.0079,-531.507,1
-27.1275,18.3463,-533.114,1
-26.7534,18.4996,-533.14,1
-25.7407,19.3876,-534.464,1
-25.1741,19.8481,-535.203,1
-25.5189,19.3887,-535.878,1
-26.2688,18.4968,-532.774,1
-26.5706,18.3347,-532.755,1
-26.6126,18.5383,-532.363,1
-26.4869,18.7541,-533.853,1
-26.2748,19.345,-535.168,1
-26.3146,19.5867,-536.419,1
-26.4358,19.3595,-536.063,1
-26.5415,19.2895,-536.287,1
-26.6789,19.0181,-535.509,1
-26.689,19.2563,-537.161,1
-26.5822,19.5057,-537.138,1
-26.3515,19.7537,-537.694,1
-26.3809,19.8386,-537.487,1
-26.3671,19.9637,-537.539,1
-26.4093,20.1111,-540.026,1
-26.4427,19.9875,-538.447,1
-26.4126,20.1206,-539.787,1
-26.4014,20.1486,-539.647,1
-26.5018,20.0405,-539.493,1
-26.4763,20.0593,-539.486,1
-26.5288,20.1241,-539.909,1
-26.5654,20.1897,-539.47,1
-26.5008,20.1961,-539.627,1
-26.4703,20.1658,-539.417,1
-26.5472,20.2197,-540.285,1
-26.6584,19.9903,-539.935,1
-26.7546,19.9092,-539.528,1
-26.8061,19.7909,-539.553,1
-26.8255,19.5915,-539.646,1
-26.8751,19.4901,-538.948,1
-26.8082,19.3792,-538.793,1
-26.9298,19.2292,-537.956,1
-26.9043,19.273,-539.379,1
-26.8379,19.415,-539.479,1
-26.8661,19.5329,-539.605,1
-26.8994,19.6483,-539.589,1
-26.8366,19.5946,-538.807,1
-26.7715,19.9191,-540.948,1
-26.8335,19.9494,-541.12,1
-26.8209,19.9611,-539.202,1
-26.8972,20.0237,-539.233,1
-26.8957,20.1223,-540.344,1
-26.8616,20.1057,-538.197,1
-27.0783,20.1509,-539.553,1
-27.1596,20.284,-541.659,1
-27.2774,20.1139,-539.709,1
-27.4851,19.959,-538.918,1
-27.6305,19.8987,-540.282,1
-27.6674,19.632,-538.845,1
-27.7696,19.1341,-538.501,1
-27.7452,19.1241,-539.491,1
-27.6772,18.804,-539.75,1
-27.6541,18.7201,-538.596,1
-27.984,18.2824,-537.177,1
-28.2281,17.4935,-536.562,1
-27.6297,16.8688,-532.345,1
-26.7832,16.3042,-531.356,1
-25.8,16.1511,-532.7,1
-25.1083,15.5674,-532.039,1
-25.2484,15.4971,-531.757,1
-25.8652,15.5583,-532.579,1
-26.5743,15.4705,-531.596,1
-27.0439,15.0791,-530.565,1
-27.4524,15.0455,-531.949,1
-27.5695,14.4648,-533.217,1
-27.5717,13.8102,-532.189,1
-28.2324,13.7193,-534.627,1
-29.3148,13.5729,-534.986,1
-30.3926,13.2622,-535.941,1
-31.3047,13.5256,-537.266,1
-31.5684,13.6582,-537.224,1
-31.2042,13.8188,-538.524,1
-30.9525,13.8348,-538.367,1
-31.1573,13.6233,-538.177,1
-31.4346,13.3783,-539.498,1
-31.5634,13.1382,-538.788,1
-31.7024,12.9943,-539.7,1
-31.9043,12.9913,-539.826,1
-31.8492,13.0729,-539.297,1
-31.7643,13.0466,-538.367,1
-31.6205,13.2773,-540.445,1
-31.5647,13.5062,-540.18,1
-31.6383,13.6212,-540.695,1
-31.8192,13.9468,-543.356,1
-31.7949,13.7077,-543.668,1
-31.8665,13.449,-542.994,1
-31.8449,13.4946,-544.11,1
-32.0436,13.6614,-544.448,1
-32.137,13.7424,-544.052,1
-32.0654,13.7683,-544.327,1
-31.8949,13.6201,-542.721,1
-31.4794,13.5135,-541.801,1
-31.1159,13.2836,-541.322,1
-30.7573,13.5539,-542.244,1
-30.3563,13.5404,-541.168,1
-30.2968,13.4807,-541.009,1
-30.2567,13.5903,-541.961,1
-30.2743,13.6712,-540.23,1
-30.1265,13.9321,-540.209,1
-29.9759,14.0082,-540.361,1
-29.9392,14.1038,-539.846,1
-29.9043,14.0118,-540.158,1
-29.7154,14.2287,-540.132,1
-29.7588,14.246,-540.819,1
-29.664,13.9722,-539.827,1
-29.552,13.4786,-539.313,1
-29.5364,13.4293,-540.055,1
-29.4462,13.127,-538.283,1
-29.1487,12.9823,-541.086,1
-28.9785,12.7482,-540.267,1
-28.8741,12.4796,-539.39,1
-28.7629,12.4872,-539.557,1
-28.6091,12.4407,-539.598,1
-28.5295,12.3632,-538.825,1
-28.6441,12.5635,-539.157,1
-29.0418,12.7732,-537.322,1
-29.3907,12.946,-536.34,1
-29.7306,13.0158,-537.099,1
-29.9048,13.1573,-536.635,1
-30.1485,13.4074,-534.773,1
-30.3915,13.8512,-535.483,1
-30.3078,14.3773,-535.029,1
-30.5846,14.8216,-534.623,1
-30.7143,15.0486,-533.385,1
-30.5916,15.4696,-534.722,1
-30.4831,15.7563,-534.047,1
-30.0877,16.3102,-534.071,1
-29.844,16.4963,-534.484,1
-29.4876,16.8174,-535.589,1
-29.9829,17.0274,-536.032,1
-30.5777,16.9464,-536.29,1
-31.2352,16.9456,-536.266,1
-31.2187,16.745,-537.592,1
-31.508,16.6592,-538.57,1
-31.8974,16.45,-537.213,1
-32.1236,16.3258,-537.622,1
-31.9573,16.1094,-538.328,1
-31.8508,16.246,-539.375,1
-31.2126,16.0354,-539.864,1
-30.0511,15.7389,-538.289,1
-29.1053,15.6672,-537.82,1
-28.6233,15.7496,-538.793,1
-28.9258,16.1904,-536.443,1
-29.2354,16.4904,-535.749,1
-29.1908,16.7569,-536.682,1
-28.9757,16.7371,-535.507,1
-29.3098,17.0791,-536.931,1
-29.7397,17.1857,-538.589,1
-30.2734,17.0957,-537.942,1
-31.1329,17.1415,-540.241,1
-32.2722,17.5444,-542.173,1
-33.2553,17.588,-542.597,1
-33.796,17.4607,-543.794,1
-33.9644,17.203,-544.268,1
-33.8868,16.934,-543.906,1
-33.6064,16.8924,-545.04,1
-33.2946,16.8356,-544.771,1
-32.9499,17.2323,-545.826,1
-32.511,17.0863,-544.91,1
-32.0139,17.2749,-544.316,1
-31.634,17.4157,-544.601,1
-31.235,17.3718,-543.394,1
-31.2504,17.4831,-542.144,1
-31.4244,17.5281,-542.731,1
-31.4758,17.54,-542.802,1
-31.5567,17.3763,-542.717,1
-31.3941,17.3933,-543.028,1
-31.3468,17.4241,-542.545,1
-31.2906,17.5021,-542.908,1
-31.3119,17.5685,-542.241,1
-31.235,17.5564,-541.569,1
-31.331,17.7586,-541.288,1
-31.3297,17.6082,-540.733,1
-31.0277,17.6536,-542.501,1
-31.1031,17.3514,-540.755,1
-31.0669,17.3723,-541.138,1
-31.073,17.0875,-541.788,1
-31.1516,17.084,-541.355,1
-31.0783,17.1974,-541.874,1
-31.1135,17.3937,-541.166,1
-31.074,17.4302,-541.119,1
-30.8114,17.4685,-541.967,1
-30.738,17.6655,-541.676,1
-30.7354,17.6452,-541.107,1
-30.8187,17.5423,-541.498,1
-30.752,17.6105,-541.506,1
-30.6516,17.622,-541.571,1
-30.6947,17.5631,-541.059,1
-30.6058,17.5857,-541.193,1
-30.4348,17.5004,-540.123,1
-30.273,17.412,-539.759,1
-30.1398,17.3531,-540.579,1
-30.0493,17.2007,-540.509,1
-30.2032,17.0197,-539.916,1
-31.0495,16.7567,-539.864,1
-31.8909,16.5207,-541.039,1
-32.1547,16.2966,-540.759,1
-32.1963,15.8818,-542.042,1
-32.2819,15.6463,-542.246,1
-32.5957,15.3709,-542.114,1
-32.9691,15.4762,-542.581,1
-33.0596,15.3424,-541.649,1
-32.9397,15.5254,-542.828,1
-32.7786,15.6512,-543.396,1
-32.5908,15.6521,-542.393,1
-32.2059,15.7419,-541.848,1
-31.3553,15.7449,-539.937,1
-30.5176,15.7383,-541.787,1
-29.9847,15.5532,-540.155,1
-29.7381,15.3156,-540.425,1
-29.5877,15.014,-540.974,1
-29.2892,14.7825,-540.068,1
-29.2535,14.7959,-539.667,1
-29.2353,15.0135,-540.22,1
-29.5328,15.1211,-540.812,1
-29.8306,14.9877,-541.284,1
-30.1093,14.7336,-541.279,1
-30.2039,14.5499,-543.618,1
-30.2129,14.4029,-543.785,1
-30.2664,14.2612,-543.432,1
-30.476,14.2262,-544.595,1
-30.634,14.0705,-544.7,1
-30.6642,13.9776,-545.039,1
-30.848,13.8459,-545.142,1
-30.6778,13.8529,-545.125,1
-30.3456,13.9996,-546.001,1
-30.1076,14.0211,-544.615,1
-30.2106,14.1822,-544.876,1
-30.1117,14.2437,-544.72,1
-30.2572,14.4975,-545.568,1
-30.3353,14.7121,-544.977,1
-30.0737,14.6291,-543.391,1
-29.9904,14.7422,-544.611,1
-29.8842,14.7121,-543.662,1
-29.6496,14.8396,-543.855,1
-29.6166,14.7536,-543.607,1
-29.7393,14.6818,-543.237,1
-29.6202,14.7063,-542.696,1
-29.7263,14.6918,-542.928,1
-29.7815,14.703,-542.063,1
-29.5996,14.8168,-541.661,1
-29.6547,15.0607,-543.296,1
-29.4868,15.0643,-542.554,1
-29.2655,15.0389,-542.426,1
-29.3096,15.1185,-542.403,1
-29.0749,15.1079,-543.162,1
-28.9802,15.0693,-542.58,1
-29.0884,15.0705,-541.762,1
-29.1949,14.9152,-540.936,1
-29.0249,14.8456,-543.434,1
-29.0986,14.7464,-541.366,1
-29.265,14.6945,-541.805,1
-29.2832,14.5794,-542.752,1
-29.3062,14.3928,-542.517,1
-29.2076,14.4425,-542.987,1
-29.3545,14.3246,-541.392,1
-29.5133,14.2227,-542.589,1
-29.5639,14.1767,-542.957,1
-29.5811,14.1421,-542.394,1
-29.6081,14.2456,-542.271,1
-29.7124,14.2741,-543.126,1
-29.635,14.3155,-543.304,1
